Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.00011,14.953846,[7 3] ; [ 2 24],[2.5 7.5] ; [ 6.5 19.5],1
p4,1,0.000137,14.539144,[6 4] ; [ 1 25],[1.94444444 8.05555556] ; [ 5.05555556 20.94444444],1
p3,1,0.01982,5.427692,[4 6] ; [ 2 24],[1.66666667 8.33333333] ; [ 4.33333333 21.66666667],0
p11,1,0.053282,3.735051,[4 6] ; [ 3 23],[1.94444444 8.05555556] ; [ 5.05555556 20.94444444],0
u2,1,0.073638,3.2,[3 1] ; [3 9],[1.5 2.5] ; [4.5 7.5],0
b2,1,0.079182,3.081613,[1 6] ; [10  9],[2.96153846 4.03846154] ; [ 8.03846154 10.96153846],0
b3,1,0.079182,3.081613,[1 6] ; [10  9],[2.96153846 4.03846154] ; [ 8.03846154 10.96153846],0
p10,1,0.083005,3.005062,[3 7] ; [ 2 24],[1.38888889 8.61111111] ; [ 3.61111111 22.38888889],0
n3,1,0.094638,2.793651,[5 2] ; [ 5 10],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
d1,1,0.096821,2.757147,[1 9] ; [10 16],[3.05555556 6.94444444] ; [ 7.94444444 18.05555556],0
a4,1,0.12663,2.333333,[2 8] ; [12 13],[4. 6.] ; [10. 15.],0
d4,1,0.136641,2.215385,[3 7] ; [15 11],[5. 5.] ; [13. 13.],0
d5,1,0.136641,2.215385,[3 7] ; [15 11],[5. 5.] ; [13. 13.],0
s2,1,0.183097,1.772308,[3 7] ; [ 3 23],[1.66666667 8.33333333] ; [ 4.33333333 21.66666667],0
v1,1,0.183097,1.772308,[3 7] ; [ 3 23],[1.66666667 8.33333333] ; [ 4.33333333 21.66666667],0
r2,1,0.194924,1.68,[4 6] ; [16  9],[5.71428571 4.28571429] ; [14.28571429 10.71428571],0
n4,1,0.281942,1.157705,[5 5] ; [18  8],[6.38888889 3.61111111] ; [16.61111111  9.38888889],0
n6,1,0.371776,0.797721,[5 4] ; [10 16],[3.85714286 5.14285714] ; [11.14285714 14.85714286],0
n5,1,0.445513,0.582042,[6 4] ; [19  7],[6.94444444 3.05555556] ; [18.05555556  7.94444444],0
s8,1,0.470302,0.521267,[1 9] ; [ 1 25],[0.55555556 9.44444444] ; [ 1.44444444 24.55555556],0
s1,1,0.510835,0.432357,[2 8] ; [ 3 23],[1.38888889 8.61111111] ; [ 3.61111111 22.38888889],0
b1,1,0.529368,0.395604,[5 5] ; [16 10],[5.83333333 4.16666667] ; [15.16666667 10.83333333],0
v4,1,0.529368,0.395604,[5 5] ; [10 16],[4.16666667 5.83333333] ; [10.83333333 15.16666667],0
d3,1,0.529368,0.395604,[5 5] ; [10 16],[4.16666667 5.83333333] ; [10.83333333 15.16666667],0
r1,1,0.63591,0.224132,[3 7] ; [10 16],[3.61111111 6.38888889] ; [ 9.38888889 16.61111111],0
s4,1,0.667436,0.184615,[2 8] ; [ 7 19],[2.5 7.5] ; [ 6.5 19.5],0
d2,1,0.667779,0.184211,[4 6] ; [12 13],[4.57142857 5.42857143] ; [11.42857143 13.57142857],0
s7,1,0.674576,0.176296,[2 7] ; [ 4 21],[1.58823529 7.41176471] ; [ 4.41176471 20.58823529],0
b5,1,0.677392,0.173077,[5 5] ; [11 15],[4.44444444 5.55555556] ; [11.55555556 14.44444444],0
s3,1,0.713694,0.134615,[3 7] ; [ 6 19],[2.57142857 7.42857143] ; [ 6.42857143 18.57142857],0
v2,1,0.73927,0.110769,[2 8] ; [ 4 22],[1.66666667 8.33333333] ; [ 4.33333333 21.66666667],0
b4,1,0.73927,0.110769,[6 4] ; [14 12],[5.55555556 4.44444444] ; [14.44444444 11.55555556],0
r4,1,0.822456,0.05035,[1 9] ; [ 2 24],[0.83333333 9.16666667] ; [ 2.16666667 23.83333333],0
a3,1,0.828969,0.046667,[6 4] ; [14 11],[5.71428571 4.28571429] ; [14.28571429 10.71428571],0
a6,1,0.835975,0.042867,[5 5] ; [12 14],[4.72222222 5.27777778] ; [12.27777778 13.72222222],0
s5,1,0.895333,0.017308,[1 9] ; [ 3 23],[1.11111111 8.88888889] ; [ 2.88888889 23.11111111],0
a7,1,0.932412,0.007193,[4 6] ; [10 16],[3.88888889 6.11111111] ; [10.11111111 15.88888889],0
s6,1,0.958343,0.002728,[2 8] ; [ 5 21],[1.94444444 8.05555556] ; [ 5.05555556 20.94444444],0
v3,1,0.958343,0.002728,[2 8] ; [ 5 21],[1.94444444 8.05555556] ; [ 5.05555556 20.94444444],0
n1,1,0.968296,0.00158,[3 4] ; [7 9],[3.04347826 3.95652174] ; [6.95652174 9.04347826],0
n2,1,0.968296,0.00158,[3 4] ; [7 9],[3.04347826 3.95652174] ; [6.95652174 9.04347826],0
a5,1,1.0,0.0,[5 5] ; [13 13],[5. 5.] ; [13. 13.],0
u3,1,1.0,0.0,[1 3] ; [3 9],[1. 3.] ; [3. 9.],0
