Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.004796,7.954728,[ 9 35] ; [7 4],[12.8 31.2] ; [3.2 7.8],0
s8,1,0.008543,6.915923,[ 3 41] ; [4 7],[ 5.6 38.4] ; [1.4 9.6],0
s3,1,0.020147,5.399117,[15 29] ; [8 3],[18.4 25.6] ; [4.6 6.4],0
s4,1,0.021746,5.265957,[ 4 40] ; [4 7],[ 6.4 37.6] ; [1.6 9.4],0
s6,1,0.023297,5.146199,[12 32] ; [7 4],[15.2 28.8] ; [3.8 7.2],0
p6,1,0.026338,4.93368,[ 9 34] ; [6 5],[11.94444444 31.05555556] ; [3.05555556 7.94444444],0
s5,1,0.075586,3.157336,[ 4 40] ; [3 7],[ 5.7037037 38.2962963] ; [1.2962963 8.7037037],0
n4,1,0.087931,2.911854,[23 20] ; [9 2],[25.48148148 17.51851852] ; [6.51851852 4.48148148],0
v3,1,0.142424,2.151569,[10 33] ; [5 6],[11.94444444 31.05555556] ; [3.05555556 7.94444444],0
n1,1,0.143687,2.138024,[ 7 11] ; [5 2],[8.64 9.36] ; [3.36 3.64],0
r2,1,0.153345,2.038659,[30 13] ; [10  1],[31.85185185 11.14814815] ; [8.14814815 2.85185185],0
d2,1,0.163633,1.940331,[13 31] ; [ 1 10],[11.2 32.8] ; [2.8 8.2],0
a6,1,0.221137,1.496976,[21 23] ; [3 8],[19.2 24.8] ; [4.8 6.2],0
a3,1,0.232609,1.424837,[15 28] ; [6 5],[16.72222222 26.27777778] ; [4.27777778 6.72222222],0
n5,1,0.249528,1.325946,[23 20] ; [8 3],[24.68518519 18.31481481] ; [6.31481481 4.68518519],0
v2,1,0.28556,1.140438,[12 30] ; [5 6],[13.47169811 28.52830189] ; [3.52830189 7.47169811],0
v4,1,0.287188,1.132755,[28 15] ; [9 2],[29.46296296 13.53703704] ; [7.53703704 3.46296296],0
p5,1,0.28904,1.124085,[ 1 42] ; [ 1 10],[ 1.59259259 41.40740741] ; [ 0.40740741 10.59259259],0
v1,1,0.314511,1.011637,[13 31] ; [5 6],[14.4 29.6] ; [3.6 7.4],0
r3,1,0.339235,0.913319,[30 13] ; [6 5],[28.66666667 14.33333333] ; [7.33333333 3.66666667],0
n3,1,0.340904,0.907029,[12  6] ; [6 1],[12.96  5.04] ; [5.04 1.96],0
n2,1,0.377893,0.777545,[13  6] ; [6 1],[13.88461538  5.11538462] ; [5.11538462 1.88461538],0
u2,1,0.387985,0.745247,[11 17] ; [3 2],[11.87878788 16.12121212] ; [2.12121212 2.87878788],0
a8,1,0.419796,0.650886,[ 4 38] ; [2 9],[ 4.75471698 37.24528302] ; [1.24528302 9.75471698],0
a7,1,0.449931,0.570825,[18 25] ; [6 5],[19.11111111 23.88888889] ; [4.88888889 6.11111111],0
p7,1,0.449931,0.570825,[25 18] ; [5 6],[23.88888889 19.11111111] ; [6.11111111 4.88888889],0
n6,1,0.45234,0.56478,[26 17] ; [8 3],[27.07407407 15.92592593] ; [6.92592593 4.07407407],0
d3,1,0.48345,0.491071,[15 29] ; [5 6],[16. 28.] ; [4. 7.],0
a5,1,0.48345,0.491071,[15 29] ; [5 6],[16. 28.] ; [4. 7.],0
b4,1,0.498404,0.458333,[25 19] ; [5 6],[24. 20.] ; [6. 5.],0
p2,1,0.498404,0.458333,[19 25] ; [6 5],[20. 24.] ; [5. 6.],0
p8,1,0.58361,0.300434,[12 31] ; [4 7],[12.74074074 30.25925926] ; [3.25925926 7.74074074],0
p4,1,0.58361,0.300434,[12 31] ; [4 7],[12.74074074 30.25925926] ; [3.25925926 7.74074074],0
b5,1,0.589084,0.291777,[20 24] ; [6 5],[20.8 23.2] ; [5.2 5.8],0
p11,1,0.589084,0.291777,[20 24] ; [6 5],[20.8 23.2] ; [5.2 5.8],0
p10,1,0.650547,0.205211,[ 6 36] ; [ 1 10],[ 5.54716981 36.45283019] ; [1.45283019 9.54716981],0
a4,1,0.668326,0.183566,[ 6 37] ; [ 1 10],[ 5.57407407 37.42592593] ; [1.42592593 9.57407407],0
u3,1,0.692278,0.156631,[ 9 20] ; [2 3],[ 9.38235294 19.61764706] ; [1.61764706 3.38235294],0
r1,1,0.740572,0.109624,[25 18] ; [7 4],[25.48148148 17.51851852] ; [6.51851852 4.48148148],0
d4,1,0.784573,0.074728,[18 26] ; [5 6],[18.4 25.6] ; [4.6 6.4],0
p1,1,0.828785,0.046769,[ 5 39] ; [ 1 10],[ 4.8 39.2] ; [1.2 9.8],0
p3,1,0.881993,0.022035,[13 31] ; [3 8],[12.8 31.2] ; [3.2 7.8],0
b1,1,0.892579,0.018236,[21 23] ; [5 6],[20.8 23.2] ; [5.2 5.8],0
b2,1,0.932412,0.007193,[10 16] ; [4 6],[10.11111111 15.88888889] ; [3.88888889 6.11111111],0
b3,1,0.932412,0.007193,[10 16] ; [4 6],[10.11111111 15.88888889] ; [3.88888889 6.11111111],0
s1,1,0.965123,0.001912,[ 4 38] ; [ 1 10],[ 3.96226415 38.03773585] ; [1.03773585 9.96226415],0
r4,1,1.0,0.0,[24 20] ; [6 5],[24. 20.] ; [6. 5.],0
