Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.003906,8.326797,[2 6] ; [15  3],[5.23076923 2.76923077] ; [11.76923077  6.23076923],0
a5,1,0.0064,7.434002,[3 5] ; [16  2],[5.84615385 2.15384615] ; [13.15384615  4.84615385],0
r3,1,0.019437,5.461806,[3 5] ; [15  3],[5.53846154 2.46153846] ; [12.46153846  5.53846154],0
d5,1,0.024485,5.059933,[2 6] ; [13  5],[4.61538462 3.38461538] ; [10.38461538  7.61538462],0
s1,1,0.037193,4.34154,[3 5] ; [ 1 17],[1.23076923 6.76923077] ; [ 2.76923077 15.23076923],0
n5,1,0.046322,3.969862,[3 5] ; [14  4],[5.23076923 2.76923077] ; [11.76923077  6.23076923],0
p2,1,0.058274,3.585835,[3 5] ; [13  4],[5.12 2.88] ; [10.88  6.12],0
v2,1,0.069676,3.290625,[1 7] ; [9 9],[3.07692308 4.92307692] ; [ 6.92307692 11.07692308],0
r4,1,0.069676,3.290625,[1 7] ; [9 9],[3.07692308 4.92307692] ; [ 6.92307692 11.07692308],0
s6,1,0.083265,3.0,[2 6] ; [10  6],[4. 4.] ; [8. 8.],0
n4,1,0.093028,2.821181,[3 5] ; [13  5],[4.92307692 3.07692308] ; [11.07692308  6.92307692],0
s7,1,0.093102,2.819904,[1 7] ; [8 9],[2.88 5.12] ; [ 6.12 10.88],0
n1,1,0.098943,2.7225,[1 4] ; [3 1],[2.22222222 2.77777778] ; [1.77777778 2.22222222],0
s8,1,0.114057,2.497095,[1 7] ; [ 8 10],[2.76923077 5.23076923] ; [ 6.23076923 11.76923077],0
p3,1,0.164725,1.930303,[3 5] ; [12  6],[4.61538462 3.38461538] ; [10.38461538  7.61538462],0
p11,1,0.164725,1.930303,[3 5] ; [12  6],[4.61538462 3.38461538] ; [10.38461538  7.61538462],0
n6,1,0.16962,1.886299,[3 4] ; [13  5],[4.48 2.52] ; [11.52  6.48],0
p6,1,0.189225,1.723644,[2 6] ; [9 8],[3.52 4.48] ; [7.48 9.52],0
v1,1,0.233703,1.418182,[2 6] ; [9 9],[3.38461538 4.61538462] ; [ 7.61538462 10.38461538],0
a7,1,0.26501,1.242394,[5 3] ; [ 7 11],[3.69230769 4.30769231] ; [8.30769231 9.69230769],0
p4,1,0.271644,1.208424,[4 4] ; [13  5],[5.23076923 2.76923077] ; [11.76923077  6.23076923],0
n2,1,0.293718,1.1025,[2 3] ; [3 1],[2.77777778 2.22222222] ; [2.22222222 1.77777778],0
a8,1,0.317311,1.0,[1 7] ; [ 5 11],[2. 6.] ; [ 4. 12.],0
r2,1,0.319499,0.990997,[3 5] ; [10  7],[4.16 3.84] ; [8.84 8.16],0
d2,1,0.395416,0.722222,[3 5] ; [10  8],[4. 4.] ; [9. 9.],0
b1,1,0.420113,0.65,[4 4] ; [12  6],[4.92307692 3.07692308] ; [11.07692308  6.92307692],0
a4,1,0.49205,0.472041,[2 6] ; [ 7 11],[2.76923077 5.23076923] ; [ 6.23076923 11.76923077],0
a6,1,0.555126,0.348214,[5 3] ; [9 9],[4.30769231 3.69230769] ; [9.69230769 8.30769231],0
r1,1,0.555126,0.348214,[3 5] ; [9 9],[3.69230769 4.30769231] ; [8.30769231 9.69230769],0
p8,1,0.568261,0.3256,[4 3] ; [ 8 10],[3.36 3.64] ; [8.64 9.36],0
s3,1,0.596613,0.280135,[4 4] ; [11  7],[4.61538462 3.38461538] ; [10.38461538  7.61538462],0
b4,1,0.596613,0.280135,[4 4] ; [11  7],[4.61538462 3.38461538] ; [10.38461538  7.61538462],0
d4,1,0.620079,0.245756,[5 3] ; [13  5],[5.53846154 2.46153846] ; [12.46153846  5.53846154],0
s2,1,0.620079,0.245756,[3 5] ; [ 5 13],[2.46153846 5.53846154] ; [ 5.53846154 12.46153846],0
u2,1,0.635256,0.225,[1 2] ; [3 3],[1.33333333 1.66666667] ; [2.66666667 3.33333333],0
p5,1,0.656005,0.198413,[1 6] ; [ 4 14],[1.4 5.6] ; [ 3.6 14.4],0
v3,1,0.668108,0.183824,[2 6] ; [ 3 14],[1.6 6.4] ; [ 3.4 13.6],0
d1,1,0.670896,0.180556,[2 6] ; [ 6 12],[2.46153846 5.53846154] ; [ 5.53846154 12.46153846],0
d3,1,0.793117,0.068783,[4 4] ; [ 8 10],[3.69230769 4.30769231] ; [8.30769231 9.69230769],0
a3,1,0.836701,0.042484,[5 3] ; [12  6],[5.23076923 2.76923077] ; [11.76923077  6.23076923],0
b5,1,0.882832,0.021721,[6 2] ; [13  5],[5.84615385 2.15384615] ; [13.15384615  4.84615385],0
