Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,67.873263,[147  47] ; [159 241],[99.93939394 94.06060606] ; [206.06060606 193.93939394],1
s6,1,0.0,55.441077,[174  21] ; [236 163],[134.5959596  60.4040404] ; [275.4040404 123.5959596],1
p5,1,0.0,49.779596,[ 45 150] ; [ 17 383],[ 20.31932773 174.68067227] ; [ 41.68067227 358.31932773],1
s7,1,0.0,42.717134,[125  59] ; [148 235],[88.59259259 95.40740741] ; [184.40740741 198.59259259],1
s8,1,0.0,32.373094,[115  78] ; [140 261],[ 82.85353535 110.14646465] ; [172.14646465 228.85353535],1
s3,1,1e-06,24.795339,[134  57] ; [192 205],[105.89455782  85.10544218] ; [220.10544218 176.89455782],1
s4,1,1.5e-05,18.73647,[ 47 145] ; [ 43 355],[ 29.28813559 162.71186441] ; [ 60.71186441 337.28813559],1
p12,1,7.2e-05,15.767297,[ 29 166] ; [ 21 379],[ 16.38655462 178.61344538] ; [ 33.61344538 366.38655462],1
p6,1,7.3e-05,15.71883,[ 93 100] ; [125 273],[ 71.19120135 121.80879865] ; [146.80879865 251.19120135],1
p10,1,0.00038,12.628252,[175  18] ; [314  84],[159.69035533  33.30964467] ; [329.30964467  68.69035533],1
u1,1,0.00078,11.287173,[ 60 136] ; [ 74 328],[ 43.91973244 152.08026756] ; [ 90.08026756 311.91973244],1
p9,1,0.000892,11.039593,[176  14] ; [327  70],[162.8109029  27.1890971] ; [340.1890971  56.8109029],1
n6,1,0.000977,10.871473,[180  14] ; [332  69],[166.93781513  27.06218487] ; [345.06218487  55.93781513],1
a5,1,0.002806,8.929549,[162  34] ; [287 115],[147.1638796  48.8361204] ; [301.8361204 100.1638796],0
p1,1,0.002939,8.844905,[ 27 167] ; [ 26 374],[ 17.30976431 176.69023569] ; [ 35.69023569 364.30976431],0
p7,1,0.005648,7.659231,[137  51] ; [241 153],[122.10309278  65.89690722] ; [255.89690722 138.10309278],0
p4,1,0.006974,7.279722,[135  57] ; [236 165],[120.12141653  71.87858347] ; [250.87858347 150.12141653],0
a3,1,0.007607,7.12371,[154  41] ; [274 126],[140.26890756  54.73109244] ; [287.73109244 112.26890756],0
p8,1,0.010578,6.534789,[118  74] ; [199 197],[103.51020408  88.48979592] ; [213.48979592 182.51020408],0
p3,1,0.013095,6.156197,[112  82] ; [188 213],[97.81512605 96.18487395] ; [202.18487395 198.81512605],0
v3,1,0.014499,5.976387,[ 90 102] ; [139 244],[ 76.46608696 115.53391304] ; [152.53391304 230.46608696],0
v1,1,0.017563,5.639209,[119  76] ; [197 192],[105.51369863  89.48630137] ; [210.48630137 178.51369863],0
a2,1,0.021684,5.270931,[ 69 127] ; [105 297],[ 57.03010033 138.96989967] ; [116.96989967 285.03010033],0
n1,1,0.028801,4.77947,[21 20] ; [24 54],[15.50420168 25.49579832] ; [29.49579832 48.50420168],0
n2,1,0.069103,3.304196,[35  7] ; [53 25],[30.8 11.2] ; [57.2 20.8],0
n5,1,0.093656,2.810391,[154  42] ; [288 111],[145.6  50.4] ; [296.4 102.6],0
a4,1,0.094848,2.790098,[97 99] ; [169 231],[ 87.47651007 108.52348993] ; [178.52348993 221.47651007],0
d1,1,0.103041,2.65783,[131  65] ; [241 161],[121.9264214  74.0735786] ; [250.0735786 151.9264214],0
d2,1,0.111372,2.534639,[103  91] ; [185 216],[ 93.90252101 100.09747899] ; [194.09747899 206.90252101],0
r3,1,0.119377,2.425482,[189   6] ; [396   5],[191.40100671   3.59899329] ; [393.59899329   7.40100671],0
d4,1,0.122009,2.391336,[171  24] ; [332  69],[164.57214765  30.42785235] ; [338.42785235  62.57214765],0
b2,1,0.134249,2.242673,[48 69] ; [ 77 157],[41.66666667 75.33333333] ; [ 83.33333333 150.66666667],0
b3,1,0.134249,2.242673,[48 69] ; [ 77 157],[41.66666667 75.33333333] ; [ 83.33333333 150.66666667],0
n3,1,0.205147,1.605351,[35  7] ; [57 21],[32.2  9.8] ; [59.8 18.2],0
u4,1,0.229767,1.442301,[  2 194] ; [ 10 392],[  3.93311037 192.06688963] ; [  8.06688963 393.93311037],0
a6,1,0.234815,1.411456,[146  48] ; [319  82],[151.61344538  42.38655462] ; [313.38655462  87.61344538],0
a1,1,0.264801,1.243481,[ 10 186] ; [ 13 389],[  7.53846154 188.46153846] ; [ 15.46153846 386.53846154],0
s1,1,0.271063,1.211361,[  8 183] ; [ 10 387],[  5.84693878 185.15306122] ; [ 12.15306122 384.84693878],0
v2,1,0.319503,0.99098,[118  73] ; [220 163],[112.47038328  78.52961672] ; [225.52961672 157.47038328],0
b5,1,0.345175,0.891118,[124  72] ; [270 132],[129.13712375  66.86287625] ; [264.86287625 137.13712375],0
p2,1,0.350723,0.870839,[170  25] ; [338  63],[166.20805369  28.79194631] ; [341.79194631  59.20805369],0
d3,1,0.415684,0.662485,[156  39] ; [309  92],[152.13926174  42.86073826] ; [312.86073826  88.13926174],0
u2,1,0.417043,0.658632,[22 20] ; [75 51],[24.25 17.75] ; [72.75 53.25],0
v4,1,0.451308,0.567365,[193   3] ; [392  10],[191.73913043   4.26086957] ; [393.26086957   8.73913043],0
n4,1,0.472713,0.515626,[153  42] ; [304  97],[149.52181208  45.47818792] ; [307.47818792  93.52181208],0
r2,1,0.513063,0.427814,[191   5] ; [393   7],[192.05369128   3.94630872] ; [391.94630872   8.05369128],0
r1,1,0.575801,0.313072,[171  23] ; [346  54],[168.85185185  25.14814815] ; [348.14814815  51.85185185],0
b1,1,0.602235,0.271638,[ 65 131] ; [142 260],[ 67.84615385 128.15384615] ; [139.15384615 262.84615385],0
u3,1,0.643268,0.214494,[28 14] ; [79 47],[26.75 15.25] ; [80.25 45.75],0
p11,1,0.716377,0.13199,[154  42] ; [321  81],[155.68561873  40.31438127] ; [319.31438127  82.68561873],0
b4,1,0.903752,0.014622,[119  77] ; [242 160],[118.32107023  77.67892977] ; [242.67892977 159.32107023],0
d5,1,0.926932,0.00841,[163  32] ; [334  67],[162.6090604  32.3909396] ; [334.3909396  66.6090604],0
a8,1,0.974146,0.00105,[ 25 147] ; [ 53 309],[ 25.12359551 146.87640449] ; [ 52.87640449 309.12359551],0
