Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.6e-05,17.692192,[30 62] ; [45 23],[43.125 48.875] ; [31.875 36.125],1
v1,1,0.000538,11.979935,[41 52] ; [48 19],[51.73125 41.26875] ; [37.26875 29.73125],1
s8,1,0.000819,11.196603,[47 48] ; [52 17],[57.34756098 37.65243902] ; [41.65243902 27.34756098],1
s7,1,0.002311,9.284231,[52 41] ; [53 14],[61.03125 31.96875] ; [43.96875 23.03125],0
n4,1,0.004012,8.278268,[69 25] ; [63  6],[76.12269939 17.87730061] ; [55.87730061 13.12269939],0
a3,1,0.004386,8.116531,[59 36] ; [57 12],[67.19512195 27.80487805] ; [48.80487805 20.19512195],0
d5,1,0.01467,5.955713,[67 28] ; [59  9],[73.43558282 21.56441718] ; [52.56441718 15.43558282],0
a1,1,0.016398,5.759653,[ 3 92] ; [ 9 60],[ 6.95121951 88.04878049] ; [ 5.04878049 63.95121951],0
a5,1,0.017799,5.615851,[61 34] ; [56 13],[67.77439024 27.22560976] ; [49.22560976 19.77439024],0
p3,1,0.024393,5.0665,[46 49] ; [45 23],[53.03680982 41.96319018] ; [37.96319018 30.03680982],0
p5,1,0.025357,4.999311,[ 9 86] ; [15 53],[13.98773006 81.01226994] ; [10.01226994 57.98773006],0
r1,1,0.055141,3.677803,[66 29] ; [57 12],[71.25 23.75] ; [51.75 17.25],0
p7,1,0.067101,3.352539,[55 38] ; [49 18],[60.45 32.55] ; [43.55 23.45],0
s4,1,0.069202,3.301852,[28 66] ; [12 57],[23.06748466 70.93251534] ; [16.93251534 52.06748466],0
s2,1,0.097978,2.738146,[57 38] ; [50 19],[61.98170732 33.01829268] ; [45.01829268 23.98170732],0
r4,1,0.121568,2.397,[77 18] ; [62  7],[80.51829268 14.48170732] ; [58.48170732 10.51829268],0
n6,1,0.143632,2.13861,[75 19] ; [61  8],[78.42944785 15.57055215] ; [57.57055215 11.42944785],0
d4,1,0.147783,2.094984,[69 26] ; [56 12],[72.85276074 22.14723926] ; [52.14723926 15.85276074],0
n5,1,0.157005,2.002834,[72 22] ; [59 10],[75.54601227 18.45398773] ; [55.45398773 13.54601227],0
p10,1,0.169952,1.883365,[72 22] ; [58 10],[75.43209877 18.56790123] ; [54.56790123 13.43209877],0
b2,1,0.196768,1.666199,[22 40] ; [22 24],[25.25925926 36.74074074] ; [18.74074074 27.25925926],0
b3,1,0.196768,1.666199,[22 40] ; [22 24],[25.25925926 36.74074074] ; [18.74074074 27.25925926],0
s5,1,0.207376,1.589653,[48 43] ; [29 39],[44.06918239 46.93081761] ; [32.93081761 35.06918239],0
s3,1,0.237447,1.395689,[62 33] ; [51 18],[65.45731707 29.54268293] ; [47.54268293 21.45731707],0
a6,1,0.237561,1.395007,[34 61] ; [31 38],[37.65243902 57.34756098] ; [27.34756098 41.65243902],0
a2,1,0.264023,1.24754,[12 83] ; [ 5 64],[ 9.84756098 85.15243902] ; [ 7.15243902 61.84756098],0
b5,1,0.268199,1.225934,[51 44] ; [31 38],[47.5 47.5] ; [34.5 34.5],0
p1,1,0.275767,1.187834,[10 84] ; [ 4 65],[ 8.07361963 85.92638037] ; [ 5.92638037 63.07361963],0
p4,1,0.342598,0.900686,[55 40] ; [45 24],[57.92682927 37.07317073] ; [42.07317073 26.92682927],0
b1,1,0.355467,0.853845,[44 51] ; [37 32],[46.92073171 48.07926829] ; [34.07926829 34.92073171],0
p2,1,0.374508,0.788651,[72 22] ; [56 12],[74.27160494 19.72839506] ; [53.72839506 14.27160494],0
u4,1,0.409571,0.680047,[ 2 93] ; [ 3 66],[ 2.89634146 92.10365854] ; [ 2.10365854 66.89634146],0
d1,1,0.429019,0.625477,[45 50] ; [37 32],[47.5 47.5] ; [34.5 34.5],0
p8,1,0.431339,0.619214,[46 48] ; [37 30],[48.45962733 45.54037267] ; [34.54037267 32.45962733],0
b4,1,0.466764,0.529626,[55 40] ; [36 33],[52.71341463 42.28658537] ; [38.28658537 30.71341463],0
p6,1,0.496907,0.461535,[37 55] ; [31 37],[39.1 52.9] ; [28.9 39.1],0
u3,1,0.504985,0.444444,[19 17] ; [5 7],[18. 18.] ; [6. 6.],0
d3,1,0.510653,0.43273,[46 49] ; [37 32],[48.07926829 46.92073171] ; [34.92073171 34.07926829],0
v4,1,0.512179,0.429613,[86  8] ; [65  4],[87.0797546  6.9202454] ; [63.9202454  5.0797546],0
n3,1,0.573138,0.31746,[16 12] ; [8 4],[16.8 11.2] ; [7.2 4.8],0
u2,1,0.616769,0.250435,[18 18] ; [7 5],[18.75 17.25] ; [6.25 5.75],0
r3,1,0.691273,0.157711,[88  7] ; [65  4],[88.62804878  6.37195122] ; [64.37195122  4.62804878],0
n1,1,0.699395,0.149102,[14 15] ; [5 7],[13.43902439 15.56097561] ; [5.56097561 6.43902439],0
