Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,29.292682,[33 15] ; [ 6 39],[20.12903226 27.87096774] ; [18.87096774 26.12903226],1
s6,1,7e-05,15.8049,[32 15] ; [12 33],[22.47826087 24.52173913] ; [21.52173913 23.47826087],1
s4,1,0.005023,7.871169,[14 34] ; [ 3 42],[ 8.77419355 39.22580645] ; [ 8.22580645 36.77419355],0
s5,1,0.006279,7.46851,[15 31] ; [ 4 40],[ 9.71111111 36.28888889] ; [ 9.28888889 34.71111111],0
n2,1,0.010128,6.612245,[16  5] ; [ 5 10],[12.25  8.75] ; [8.75 6.25],0
s8,1,0.012082,6.298791,[20 28] ; [ 8 37],[14.4516129 33.5483871] ; [13.5483871 31.4516129],0
d4,1,0.038197,4.296214,[40  7] ; [30 15],[35.76086957 11.23913043] ; [34.23913043 10.76086957],0
a7,1,0.050178,3.835496,[27 21] ; [34 11],[31.48387097 16.51612903] ; [29.51612903 15.48387097],0
p7,1,0.068744,3.312753,[25 18] ; [17 27],[20.75862069 22.24137931] ; [21.24137931 22.75862069],0
r3,1,0.080734,3.050068,[42  5] ; [34 11],[38.82608696  8.17391304] ; [37.17391304  7.82608696],0
s7,1,0.084595,2.974325,[16 28] ; [ 8 33],[12.42352941 31.57647059] ; [11.57647059 29.42352941],0
p3,1,0.107782,2.58645,[18 29] ; [10 34],[14.46153846 32.53846154] ; [13.53846154 30.46153846],0
b1,1,0.117093,2.455781,[21 27] ; [27 18],[24.77419355 23.22580645] ; [23.22580645 21.77419355],0
v2,1,0.150928,2.062845,[15 27] ; [22 21],[18.28235294 23.71764706] ; [18.71764706 24.28235294],0
p6,1,0.15825,1.990868,[13 32] ; [ 7 36],[10.22727273 34.77272727] ; [ 9.77272727 33.22727273],0
v3,1,0.159232,1.981503,[ 7 38] ; [12 31],[ 9.71590909 35.28409091] ; [ 9.28409091 33.71590909],0
b5,1,0.159709,1.976981,[24 24] ; [29 16],[27.35483871 20.64516129] ; [25.64516129 19.35483871],0
p1,1,0.166189,1.916985,[ 6 42] ; [ 2 43],[ 4.12903226 43.87096774] ; [ 3.87096774 41.12903226],0
d5,1,0.174389,1.844801,[30 18] ; [34 11],[33.03225806 14.96774194] ; [30.96774194 14.03225806],0
a2,1,0.174551,1.843416,[ 4 44] ; [ 8 37],[ 6.19354839 41.80645161] ; [ 5.80645161 39.19354839],0
u1,1,0.204602,1.609219,[ 2 46] ; [ 5 40],[ 3.61290323 44.38709677] ; [ 3.38709677 41.61290323],0
p4,1,0.217109,1.523375,[22 25] ; [15 29],[19.10989011 27.89010989] ; [17.89010989 26.10989011],0
r2,1,0.229017,1.446954,[41  7] ; [34 11],[38.70967742  9.29032258] ; [36.29032258  8.70967742],0
r4,1,0.270226,1.215602,[35 13] ; [28 17],[32.51612903 15.48387097] ; [30.48387097 14.51612903],0
p5,1,0.285195,1.142166,[ 1 45] ; [ 3 41],[ 2.04444444 43.95555556] ; [ 1.95555556 42.04444444],0
n5,1,0.305964,1.048018,[14 33] ; [ 9 35],[11.87912088 35.12087912] ; [11.12087912 32.87912088],0
p2,1,0.331081,0.944665,[32 16] ; [25 19],[29.73913043 18.26086957] ; [27.26086957 16.73913043],0
u2,1,0.367749,0.811257,[15  5] ; [13  8],[13.65853659  6.34146341] ; [14.34146341  6.65853659],0
d2,1,0.378675,0.775,[18 30] ; [13 32],[16. 32.] ; [15. 30.],0
n1,1,0.410854,0.676329,[ 8 12] ; [ 4 11],[ 6.85714286 13.14285714] ; [5.14285714 9.85714286],0
r1,1,0.41894,0.653287,[32 15] ; [27 18],[30.14130435 16.85869565] ; [28.85869565 16.14130435],0
d1,1,0.442218,0.590519,[23 25] ; [18 27],[21.16129032 26.83870968] ; [19.83870968 25.16129032],0
p11,1,0.469717,0.522641,[26 22] ; [21 24],[24.25806452 23.74193548] ; [22.74193548 22.25806452],0
a4,1,0.500959,0.452903,[17 31] ; [13 32],[15.48387097 32.51612903] ; [14.51612903 30.48387097],0
v4,1,0.518315,0.417245,[40  7] ; [36  9],[38.82608696  8.17391304] ; [37.17391304  7.82608696],0
n3,1,0.529368,0.395604,[16  5] ; [10  5],[15.16666667  5.83333333] ; [10.83333333  4.16666667],0
p10,1,0.543718,0.368693,[28 18] ; [24 20],[26.57777778 19.42222222] ; [25.42222222 18.57777778],0
b2,1,0.570866,0.321236,[ 9 19] ; [ 6 18],[ 8.07692308 19.92307692] ; [ 6.92307692 17.07692308],0
b3,1,0.570866,0.321236,[ 9 19] ; [ 6 18],[ 8.07692308 19.92307692] ; [ 6.92307692 17.07692308],0
u3,1,0.5848,0.298539,[14  6] ; [13  8],[13.17073171  6.82926829] ; [13.82926829  7.17073171],0
a8,1,0.598124,0.277834,[ 2 43] ; [ 1 41],[ 1.55172414 43.44827586] ; [ 1.44827586 40.55172414],0
p9,1,0.704508,0.143824,[30 16] ; [27 17],[29.13333333 16.86666667] ; [27.86666667 16.13333333],0
s1,1,0.738786,0.111196,[ 4 43] ; [ 3 42],[ 3.57608696 43.42391304] ; [ 3.42391304 41.57608696],0
