Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,56.09423,[293   9] ; [6 6],[287.57324841  14.42675159] ; [11.42675159  0.57324841],1
r4,1,0.0,42.708498,[291  13] ; [6 6],[285.72151899  18.27848101] ; [11.27848101  0.72151899],1
r3,1,1.1e-05,19.332799,[296   7] ; [9 3],[293.38095238   9.61904762] ; [11.61904762  0.38095238],1
r1,1,5.6e-05,16.248823,[258  44] ; [5 7],[252.94904459  49.05095541] ; [10.05095541  1.94904459],1
d5,1,8.9e-05,15.358734,[257  46] ; [5 7],[252.01904762  50.98095238] ; [9.98095238 2.01904762],1
p11,1,0.000688,11.5211,[248  56] ; [5 7],[243.39240506  60.60759494] ; [9.60759494 2.39240506],1
n6,1,0.001061,10.718567,[270  32] ; [7 5],[266.41401274  35.58598726] ; [10.58598726  1.41401274],0
d4,1,0.006793,7.327028,[262  41] ; [7 5],[258.75238095  44.24761905] ; [10.24761905  1.75238095],0
p10,1,0.008404,6.945208,[259  42] ; [7 5],[255.80191693  45.19808307] ; [10.19808307  1.80191693],0
d1,1,0.011177,6.436992,[208  96] ; [4 8],[203.94936709 100.05063291] ; [8.05063291 3.94936709],0
a7,1,0.012612,6.222668,[225  78] ; [5 7],[221.23809524  81.76190476] ; [8.76190476 3.23809524],0
s2,1,0.016331,5.766878,[257  47] ; [7 5],[253.97468354  50.02531646] ; [10.02531646  1.97468354],0
n4,1,0.030573,4.676786,[251  52] ; [7 5],[248.17142857  54.82857143] ; [9.82857143 2.17142857],0
s8,1,0.030916,4.65762,[194 109] ; [4 8],[190.45714286 112.54285714] ; [7.54285714 4.45714286],0
s7,1,0.034475,4.471003,[207  84] ; [4 6],[203.99003322  87.00996678] ; [7.00996678 2.99003322],0
d3,1,0.034961,4.447092,[233  71] ; [6 6],[229.92405063  74.07594937] ; [9.07594937 2.92405063],0
p2,1,0.062581,3.467626,[276  27] ; [9 3],[274.14285714  28.85714286] ; [10.85714286  1.14285714],0
v1,1,0.088398,2.903299,[171 123] ; [4 8],[168.1372549 125.8627451] ; [6.8627451 5.1372549],0
u3,1,0.095668,2.776313,[45 23] ; [1 3],[43.44444444 24.55555556] ; [2.55555556 1.44444444],0
a2,1,0.119439,2.424667,[ 88 216] ; [ 1 11],[ 85.62025316 218.37974684] ; [3.37974684 8.62025316],0
n5,1,0.16004,1.973848,[251  53] ; [8 4],[249.16455696  54.83544304] ; [9.83544304 2.16455696],0
s6,1,0.161428,1.960797,[261  38] ; [8 3],[259.45483871  39.54516129] ; [9.54516129 1.45483871],0
p9,1,0.191904,1.702942,[266  37] ; [9 3],[264.52380952  38.47619048] ; [10.47619048  1.52380952],0
a8,1,0.202776,1.622269,[ 39 247] ; [3 8],[ 40.44444444 245.55555556] ; [1.55555556 9.44444444],0
a6,1,0.208542,1.58152,[205  99] ; [6 6],[202.98734177 101.01265823] ; [8.01265823 3.98734177],0
p8,1,0.209145,1.577338,[194 109] ; [5 6],[192.02866242 110.97133758] ; [6.97133758 4.02866242],0
p6,1,0.252753,1.308022,[150 151] ; [8 4],[151.94249201 149.05750799] ; [6.05750799 5.94249201],0
a4,1,0.281539,1.159645,[149 154] ; [4 8],[147.17142857 155.82857143] ; [5.82857143 6.17142857],0
b1,1,0.29644,1.090141,[131 173] ; [7 5],[132.75949367 171.24050633] ; [5.24050633 6.75949367],0
n2,1,0.315956,1.005612,[43 11] ; [1 1],[42.42857143 11.57142857] ; [1.57142857 0.42857143],0
a3,1,0.408264,0.68385,[234  70] ; [8 4],[232.81012658  71.18987342] ; [9.18987342 2.81012658],0
v2,1,0.429384,0.62449,[162 132] ; [8 4],[163.33333333 130.66666667] ; [6.66666667 5.33333333],0
b2,1,0.460422,0.544869,[ 75 123] ; [2 6],[ 74.00970874 123.99029126] ; [2.99029126 5.00970874],0
b3,1,0.460422,0.544869,[ 75 123] ; [2 6],[ 74.00970874 123.99029126] ; [2.99029126 5.00970874],0
b4,1,0.531099,0.392289,[175 129] ; [8 4],[176.05063291 127.94936709] ; [6.94936709 5.05063291],0
