Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,46.834244,[115  45] ; [ 2 29],[98.0104712 61.9895288] ; [18.9895288 12.0104712],1
d3,1,2e-06,22.667831,[121  39] ; [10 21],[109.7382199  50.2617801] ; [21.2617801  9.7382199],1
d5,1,0.000105,15.053377,[145  15] ; [20 11],[138.21989529  21.78010471] ; [26.78010471  4.21989529],1
a4,1,0.008181,6.993347,[93 67] ; [10 21],[86.28272251 73.71727749] ; [16.71727749 14.28272251],0
a7,1,0.012836,6.191507,[114  46] ; [15 16],[108.06282723  51.93717277] ; [20.93717277 10.06282723],0
v2,1,0.018088,5.587586,[95 59] ; [12 19],[89.07027027 64.92972973] ; [17.92972973 13.07027027],0
a2,1,0.029193,4.756223,[ 58 102] ; [ 5 26],[ 52.77486911 107.22513089] ; [10.22513089 20.77486911],0
r3,1,0.037302,4.336579,[153   6] ; [27  4],[150.63157895   8.36842105] ; [29.36842105  1.63157895],0
u2,1,0.048398,3.896104,[19  8] ; [3 6],[16.5 10.5] ; [5.5 3.5],0
b3,1,0.055229,3.675145,[57 63] ; [ 7 19],[52.60273973 67.39726027] ; [11.39726027 14.60273973],0
b2,1,0.055229,3.675145,[57 63] ; [ 7 19],[52.60273973 67.39726027] ; [11.39726027 14.60273973],0
r1,1,0.058411,3.581925,[131  29] ; [20 10],[127.15789474  32.84210526] ; [23.84210526  6.15789474],0
p9,1,0.077101,3.124971,[137  21] ; [23  8],[133.75661376  24.24338624] ; [26.24338624  4.75661376],0
n4,1,0.095796,2.774168,[132  27] ; [21  9],[128.71428571  30.28571429] ; [24.28571429  5.71428571],0
d2,1,0.108049,2.582522,[102  58] ; [15 16],[98.0104712 61.9895288] ; [18.9895288 12.0104712],0
s5,1,0.114018,2.497622,[64 88] ; [ 8 22],[60.13186813 91.86813187] ; [11.86813187 18.13186813],0
a3,1,0.163829,1.938524,[131  29] ; [22  9],[128.16753927  31.83246073] ; [24.83246073  6.16753927],0
p4,1,0.175351,1.836595,[82 78] ; [20 11],[85.44502618 74.55497382] ; [16.55497382 14.44502618],0
p3,1,0.211508,1.561072,[71 89] ; [10 21],[67.85340314 92.14659686] ; [13.14659686 17.85340314],0
a5,1,0.226485,1.462803,[129  31] ; [22  9],[126.4921466  33.5078534] ; [24.5078534  6.4921466],0
p11,1,0.238472,1.389603,[115  45] ; [19 12],[112.2513089  47.7486911] ; [21.7486911  9.2513089],0
b1,1,0.31776,0.998143,[67 93] ; [10 21],[64.5026178 95.4973822] ; [12.4973822 18.5026178],0
p5,1,0.330507,0.946909,[  8 147] ; [ 3 28],[  9.16666667 145.83333333] ; [ 1.83333333 29.16666667],0
p7,1,0.341793,0.903694,[80 76] ; [13 18],[77.5828877 78.4171123] ; [15.4171123 15.5828877],0
b4,1,0.349487,0.875317,[92 68] ; [15 16],[89.63350785 70.36649215] ; [17.36649215 13.63350785],0
n2,1,0.372407,0.795617,[29 15] ; [11  3],[30.34482759 13.65517241] ; [9.65517241 4.34482759],0
s1,1,0.376673,0.78153,[  9 149] ; [ 3 27],[ 10.08510638 147.91489362] ; [ 1.91489362 28.08510638],0
a8,1,0.436744,0.604824,[ 21 120] ; [ 6 23],[ 22.39411765 118.60588235] ; [ 4.60588235 24.39411765],0
n5,1,0.448461,0.574539,[116  42] ; [24  6],[117.65957447  40.34042553] ; [22.34042553  7.65957447],0
v4,1,0.461381,0.542543,[149  10] ; [27  3],[148.06349206  10.93650794] ; [27.93650794  2.06349206],0
v3,1,0.484003,0.489831,[63 86] ; [11 20],[61.25555556 87.74444444] ; [12.74444444 18.25555556],0
a6,1,0.545293,0.365817,[112  48] ; [20 11],[110.57591623  49.42408377] ; [21.42408377  9.57591623],0
p6,1,0.593775,0.284487,[ 54 105] ; [ 9 22],[ 52.72105263 106.27894737] ; [10.27894737 20.72105263],0
s2,1,0.624446,0.239668,[111  48] ; [23  8],[112.13684211  46.86315789] ; [21.86315789  9.13684211],0
n3,1,0.632567,0.228595,[31 12] ; [11  3],[31.68421053 11.31578947] ; [10.31578947  3.68421053],0
r2,1,0.651272,0.2043,[148   8] ; [30  1],[148.49197861   7.50802139] ; [29.50802139  1.49197861],0
n1,1,0.698216,0.150335,[23 21] ; [6 7],[22.38596491 21.61403509] ; [6.61403509 6.38596491],0
s3,1,0.709363,0.138914,[112  46] ; [23  8],[112.85714286  45.14285714] ; [22.14285714  8.85714286],0
u3,1,0.739805,0.110298,[21  8] ; [6 3],[20.60526316  8.39473684] ; [6.39473684 2.60526316],0
p2,1,0.791877,0.069629,[115  45] ; [23  8],[115.60209424  44.39790576] ; [22.39790576  8.60209424],0
p1,1,0.856515,0.032693,[  9 151] ; [ 2 29],[  9.21465969 150.78534031] ; [ 1.78534031 29.21465969],0
v1,1,0.921763,0.009646,[78 75] ; [15 15],[77.75409836 75.24590164] ; [15.24590164 14.75409836],0
s6,1,0.949207,0.004058,[128  31] ; [24  6],[127.87301587  31.12698413] ; [24.12698413  5.87301587],0
b5,1,0.966603,0.001753,[109  51] ; [21 10],[108.90052356  51.09947644] ; [21.09947644  9.90052356],0
r4,1,0.97327,0.001123,[139  21] ; [27  4],[139.05759162  20.94240838] ; [26.94240838  4.05759162],0
