Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,26.886461,[142 114] ; [ 49 116],[116.14251781 139.85748219] ; [74.85748219 90.14251781],1
v2,1,2.2e-05,18.045297,[179  81] ; [79 85],[158.20754717 101.79245283] ; [99.79245283 64.20754717],1
n5,1,4.3e-05,16.741629,[232  32] ; [123  47],[215.94470046  48.05529954] ; [139.05529954  30.94470046],1
p9,1,0.001354,10.267261,[242  21] ; [139  31],[231.41570439  31.58429561] ; [149.58429561  20.41570439],0
s8,1,0.001534,10.0375,[151 111] ; [71 98],[134.9512761 127.0487239] ; [87.0487239 81.9512761],0
p10,1,0.003123,8.734445,[238  25] ; [137  33],[227.77136259  35.22863741] ; [147.22863741  22.77136259],0
n4,1,0.004423,8.101502,[233  32] ; [132  38],[222.35632184  42.64367816] ; [142.64367816  27.35632184],0
p6,1,0.004515,8.064175,[145 115] ; [71 99],[130.60465116 129.39534884] ; [85.39534884 84.60465116],0
n6,1,0.00552,7.700604,[241  23] ; [140  30],[231.76036866  32.23963134] ; [149.23963134  20.76036866],0
p8,1,0.015211,5.891852,[186  75] ; [102  68],[174.4037123  86.5962877] ; [113.5962877  56.4037123],0
r3,1,0.019328,5.471549,[262   3] ; [160   8],[258.26789838   6.73210162] ; [163.73210162   4.26789838],0
d1,1,0.020069,5.405906,[189  76] ; [103  67],[177.88505747  87.11494253] ; [114.11494253  55.88505747],0
p11,1,0.021824,5.259738,[227  38] ; [131  39],[218.09195402  46.90804598] ; [139.90804598  30.09195402],0
r4,1,0.023697,5.11667,[261   4] ; [161   9],[257.08045977   7.91954023] ; [164.91954023   5.08045977],0
b5,1,0.024672,5.046757,[163 102] ; [86 84],[151.68965517 113.31034483] ; [97.31034483 72.68965517],0
u4,1,0.038946,4.263239,[ 10 255] ; [  1 169],[  6.70114943 258.29885057] ; [  4.29885057 165.70114943],0
a8,1,0.049528,3.857383,[ 37 194] ; [ 14 140],[ 30.6 200.4] ; [ 20.4 133.6],0
n2,1,0.050128,3.83716,[29  6] ; [25 15],[25.2  9.8] ; [28.8 11.2],0
a2,1,0.06209,3.480646,[ 86 179] ; [ 41 129],[ 77.36781609 187.63218391] ; [ 49.63218391 120.36781609],0
u1,1,0.06504,3.403969,[ 72 193] ; [ 33 137],[ 63.96551724 201.03448276] ; [ 41.03448276 128.96551724],0
a3,1,0.073655,3.19963,[205  59] ; [119  51],[197.0875576  66.9124424] ; [126.9124424  43.0875576],0
n1,1,0.086413,2.939953,[16 19] ; [11 30],[12.43421053 22.56578947] ; [14.56578947 26.43421053],0
