Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,44.923852,[123  11] ; [16 21],[108.92397661  25.07602339] ; [30.07602339  6.92397661],1
n6,1,5e-06,20.888277,[125   9] ; [24 13],[116.76023392  17.23976608] ; [32.23976608  4.76023392],1
s3,1,0.011329,6.413023,[104  30] ; [21 16],[97.95321637 36.04678363] ; [27.04678363  9.95321637],0
u1,1,0.019868,5.423423,[ 30 105] ; [ 2 35],[ 25.11627907 109.88372093] ; [ 6.88372093 30.11627907],0
p5,1,0.026159,4.945493,[ 28 104] ; [ 2 35],[ 23.43195266 108.56804734] ; [ 6.56804734 30.43195266],0
p4,1,0.030161,4.700102,[95 40] ; [19 18],[89.47674419 45.52325581] ; [24.52325581 12.47674419],0
d1,1,0.034717,4.459033,[81 54] ; [15 22],[75.34883721 59.65116279] ; [20.65116279 16.34883721],0
s8,1,0.044558,4.035285,[90 45] ; [18 19],[84.76744186 50.23255814] ; [23.23255814 13.76744186],0
s2,1,0.049808,3.847921,[96 39] ; [20 17],[91.04651163 43.95348837] ; [24.95348837 12.04651163],0
b1,1,0.054724,3.690467,[64 71] ; [11 26],[58.86627907 76.13372093] ; [16.13372093 20.86627907],0
p9,1,0.065452,3.393541,[118  17] ; [27  9],[114.47368421  20.52631579] ; [30.52631579  5.47368421],0
a4,1,0.071419,3.250108,[70 65] ; [13 24],[65.14534884 69.85465116] ; [17.85465116 19.14534884],0
u3,1,0.076756,3.132284,[20 12] ; [10  1],[22.3255814  9.6744186] ; [7.6744186 3.3255814],0
r2,1,0.080564,3.053478,[127   7] ; [32  5],[124.59649123   9.40350877] ; [34.40350877  2.59649123],0
r1,1,0.091495,2.847865,[108  26] ; [25 12],[104.22222222  29.77777778] ; [28.77777778  8.22222222],0
a5,1,0.101628,2.679809,[99 36] ; [22 15],[94.97093023 40.02906977] ; [26.02906977 10.97093023],0
s4,1,0.107501,2.590583,[36 98] ; [15 22],[39.96491228 94.03508772] ; [11.03508772 25.96491228],0
a7,1,0.109199,2.565769,[79 56] ; [27 10],[83.19767442 51.80232558] ; [22.80232558 14.19767442],0
p10,1,0.112487,2.518933,[113  21] ; [27 10],[109.70760234  24.29239766] ; [30.29239766  6.70760234],0
d2,1,0.127289,2.325256,[66 68] ; [13 24],[61.90643275 72.09356725] ; [17.09356725 19.90643275],0
u2,1,0.130169,2.290483,[18 14] ; [9 2],[20.09302326 11.90697674] ; [6.90697674 4.09302326],0
s6,1,0.185475,1.753202,[110  23] ; [27 10],[107.18235294  25.81764706] ; [29.81764706  7.18235294],0
a2,1,0.18989,1.718467,[36 99] ; [ 6 31],[ 32.96511628 102.03488372] ; [ 9.03488372 27.96511628],0
s1,1,0.200725,1.637093,[ 12 121] ; [ 1 36],[ 10.17058824 122.82941176] ; [ 2.82941176 34.17058824],0
v4,1,0.242502,1.365989,[130   5] ; [33  3],[128.68421053   6.31578947] ; [34.31578947  1.68421053],0
n2,1,0.321508,0.982801,[29  8] ; [7 4],[27.75  9.25] ; [8.25 2.75],0
n3,1,0.341626,0.90432,[21 16] ; [8 3],[22.35416667 14.64583333] ; [6.64583333 4.35416667],0
p3,1,0.401395,0.704142,[72 62] ; [17 20],[69.74269006 64.25730994] ; [19.25730994 17.74269006],0
a3,1,0.409351,0.680685,[103  31] ; [26 11],[101.0877193  32.9122807] ; [27.9122807  9.0877193],0
b4,1,0.442273,0.590379,[67 68] ; [21 16],[69.06976744 65.93023256] ; [18.93023256 18.06976744],0
r3,1,0.492385,0.47131,[123  12] ; [35  2],[124.01162791  10.98837209] ; [33.98837209  3.01162791],0
a1,1,0.525259,0.403555,[  7 128] ; [ 1 36],[  6.27906977 128.72093023] ; [ 1.72093023 35.27906977],0
s5,1,0.607431,0.263934,[52 79] ; [16 20],[53.34131737 77.65868263] ; [14.65868263 21.34131737],0
d3,1,0.613402,0.255251,[92 42] ; [27 10],[93.25146199 40.74853801] ; [25.74853801 11.25146199],0
p7,1,0.616384,0.250982,[82 50] ; [24 12],[83.28571429 48.71428571] ; [22.71428571 13.28571429],0
d4,1,0.703946,0.144399,[104  29] ; [30  7],[104.83529412  28.16470588] ; [29.16470588  7.83529412],0
p6,1,0.705808,0.1425,[59 76] ; [17 19],[60. 75.] ; [16. 20.],0
v3,1,0.72345,0.125211,[32 99] ; [ 8 29],[31.19047619 99.80952381] ; [ 8.80952381 28.19047619],0
p11,1,0.747901,0.103303,[102  33] ; [27 10],[101.25  33.75] ; [27.75  9.25],0
a6,1,0.772655,0.083465,[76 58] ; [20 17],[75.22807018 58.77192982] ; [20.77192982 16.22807018],0
n1,1,0.803584,0.061858,[22 15] ; [7 4],[22.35416667 14.64583333] ; [6.64583333 4.35416667],0
b5,1,0.80776,0.059203,[76 59] ; [20 17],[75.34883721 59.65116279] ; [20.65116279 16.34883721],0
d5,1,0.821023,0.05118,[103  30] ; [28  9],[102.48823529  30.51176471] ; [28.51176471  8.48823529],0
r4,1,0.842289,0.039588,[115  20] ; [32  5],[115.37790698  19.62209302] ; [31.62209302  5.37790698],0
p1,1,0.861072,0.030629,[ 16 119] ; [ 4 33],[ 15.69767442 119.30232558] ; [ 4.30232558 32.69767442],0
a8,1,0.877466,0.023772,[ 16 108] ; [ 5 31],[ 16.275 107.725] ; [ 4.725 31.275],0
p2,1,0.922036,0.009578,[114  21] ; [31  6],[113.80813953  21.19186047] ; [31.19186047  5.80813953],0
v1,1,0.952804,0.003503,[52 78] ; [15 22],[52.15568862 77.84431138] ; [14.84431138 22.15568862],0
b2,1,0.960058,0.002508,[38 53] ; [11 15],[38.11111111 52.88888889] ; [10.88888889 15.11111111],0
b3,1,0.960058,0.002508,[38 53] ; [11 15],[38.11111111 52.88888889] ; [10.88888889 15.11111111],0
p8,1,0.998273,5e-06,[73 62] ; [20 17],[72.99418605 62.00581395] ; [20.00581395 16.99418605],0
