Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.001594,9.967216,[71 41] ; [29 44],[60.54054054 51.45945946] ; [39.45945946 33.54054054],0
s6,1,0.421511,0.646099,[71 35] ; [44 28],[68.48314607 37.51685393] ; [46.51685393 25.48314607],0
u2,1,0.43361,0.613135,[21 19] ; [12 16],[19.41176471 20.58823529] ; [13.58823529 14.41176471],0
v4,1,0.444134,0.585579,[104   6] ; [66  6],[102.74725275   7.25274725] ; [67.25274725  4.74725275],0
s5,1,0.457611,0.551731,[32 75] ; [25 46],[34.26404494 72.73595506] ; [22.73595506 48.26404494],0
p4,1,0.489857,0.476841,[60 50] ; [35 36],[57.73480663 52.26519337] ; [37.26519337 33.73480663],0
n6,1,0.527763,0.398697,[92 19] ; [57 15],[90.37704918 20.62295082] ; [58.62295082 13.37704918],0
s4,1,0.594104,0.28398,[17 94] ; [ 9 63],[15.7704918 95.2295082] ; [10.2295082 61.7704918],0
a7,1,0.604552,0.268185,[73 38] ; [50 22],[74.60655738 36.39344262] ; [48.39344262 23.60655738],0
d4,1,0.616707,0.250523,[71 41] ; [43 29],[69.39130435 42.60869565] ; [44.60869565 27.39130435],0
p3,1,0.626646,0.236636,[56 54] ; [34 38],[54.3956044 55.6043956] ; [35.6043956 36.3956044],0
a5,1,0.665099,0.187389,[68 44] ; [46 26],[69.39130435 42.60869565] ; [44.60869565 27.39130435],0
p7,1,0.666207,0.186071,[74 35] ; [46 25],[72.66666667 36.33333333] ; [47.33333333 23.66666667],0
n3,1,0.666889,0.185263,[21  4] ; [15  4],[20.45454545  4.54545455] ; [15.54545455  3.45454545],0
b4,1,0.709802,0.138474,[66 46] ; [41 32],[64.77837838 47.22162162] ; [42.22162162 30.77837838],0
r1,1,0.711141,0.13714,[88 24] ; [59 14],[88.99459459 23.00540541] ; [58.00540541 14.99459459],0
d5,1,0.713133,0.135168,[69 43] ; [43 30],[67.80540541 44.19459459] ; [44.19459459 28.80540541],0
s2,1,0.740268,0.109891,[49 60] ; [31 42],[47.91208791 61.08791209] ; [32.08791209 40.91208791],0
p5,1,0.743631,0.106961,[14 96] ; [ 8 64],[13.2967033 96.7032967] ; [ 8.7032967 63.2967033],0
a3,1,0.755028,0.097354,[71 41] ; [44 28],[70. 42.] ; [45. 27.],0
p8,1,0.762523,0.091306,[57 52] ; [36 36],[56.00552486 52.99447514] ; [36.99447514 35.00552486],0
s3,1,0.784978,0.07444,[56 53] ; [35 36],[55.10555556 53.89444444] ; [35.89444444 35.10555556],0
a6,1,0.936213,0.006405,[66 46] ; [42 30],[65.73913043 46.26086957] ; [42.26086957 29.73913043],0
a1,1,0.971316,0.001293,[  6 106] ; [ 4 69],[  6.05405405 105.94594595] ; [ 3.94594595 69.05405405],0
n2,1,0.984912,0.000358,[21  4] ; [16  3],[21.02272727  3.97727273] ; [15.97727273  3.02272727],0
