Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,41.534201,[2 8] ; [122  11],[8.67132867 1.32867133] ; [115.32867133  17.67132867],1
r4,1,3e-06,21.539558,[2 8] ; [110  23],[7.83216783 2.16783217] ; [104.16783217  28.83216783],1
r3,1,0.00193,9.614605,[5 4] ; [120  13],[7.92253521 1.07746479] ; [117.07746479  15.92253521],0
n6,1,0.005237,7.795828,[4 5] ; [110  23],[7.22535211 1.77464789] ; [106.77464789  26.22535211],0
a7,1,0.029222,4.754474,[3 7] ; [86 47],[6.22377622 3.77622378] ; [82.77622378 50.22377622],0
n2,1,0.035948,4.399581,[1 3] ; [25  8],[2.81081081 1.18918919] ; [23.18918919  9.81081081],0
p11,1,0.043398,4.079825,[5 5] ; [104  29],[7.62237762 2.37762238] ; [101.37762238  31.62237762],0
a6,1,0.055577,3.664686,[3 7] ; [81 52],[5.87412587 4.12587413] ; [78.12587413 54.87412587],0
p9,1,0.055754,3.659394,[6 4] ; [110  21],[8.22695035 1.77304965] ; [107.77304965  23.22695035],0
b1,1,0.062427,3.471713,[7 3] ; [53 80],[4.1958042 5.8041958] ; [55.8041958 77.1958042],0
s6,1,0.080273,3.059364,[3 7] ; [76 54],[5.64285714 4.35714286] ; [73.35714286 56.64285714],0
s8,1,0.083406,2.997248,[1 9] ; [49 83],[3.52112676 6.47887324] ; [46.47887324 85.52112676],0
p8,1,0.115709,2.474461,[3 7] ; [73 58],[5.39007092 4.60992908] ; [70.60992908 60.39007092],0
s7,1,0.138915,2.189934,[2 7] ; [61 67],[4.13868613 4.86131387] ; [58.86131387 69.13868613],0
v2,1,0.142818,2.147328,[2 8] ; [56 72],[4.20289855 5.79710145] ; [53.79710145 74.20289855],0
s1,1,0.159429,1.979638,[1 9] ; [  3 127],[0.28571429 9.71428571] ; [  3.71428571 126.28571429],0
u2,1,0.162313,1.952542,[1 4] ; [31 28],[2.5 2.5] ; [29.5 29.5],0
r1,1,0.210661,1.566878,[5 5] ; [92 41],[6.78321678 3.21678322] ; [90.21678322 42.78321678],0
s5,1,0.217088,1.523516,[1 9] ; [36 93],[2.6618705 7.3381295] ; [34.3381295 94.6618705],0
u3,1,0.222081,1.490873,[1 4] ; [29 31],[2.30769231 2.69230769] ; [27.69230769 32.30769231],0
b4,1,0.230605,1.437125,[4 6] ; [79 54],[5.8041958 4.1958042] ; [77.1958042 55.8041958],0
b3,1,0.286378,1.13657,[1 5] ; [30 48],[2.21428571 3.78571429] ; [28.78571429 49.21428571],0
b2,1,0.286378,1.13657,[1 5] ; [30 48],[2.21428571 3.78571429] ; [28.78571429 49.21428571],0
p10,1,0.30488,1.052728,[6 4] ; [98 33],[7.37588652 2.62411348] ; [96.62411348 34.37588652],0
d3,1,0.330544,0.946765,[3 7] ; [61 72],[4.47552448 5.52447552] ; [59.52447552 73.47552448],0
a1,1,0.342489,0.901091,[1 9] ; [  5 128],[0.41958042 9.58041958] ; [  5.58041958 127.41958042],0
n3,1,0.347635,0.882072,[2 2] ; [24  9],[2.81081081 1.18918919] ; [23.18918919  9.81081081],0
n4,1,0.362329,0.829804,[5 5] ; [85 47],[6.33802817 3.66197183] ; [83.66197183 48.33802817],0
p3,1,0.480703,0.497269,[3 7] ; [55 78],[4.05594406 5.94405594] ; [53.94405594 79.05594406],0
d1,1,0.616771,0.250431,[1 9] ; [  8 125],[0.62937063 9.37062937] ; [  8.37062937 124.62937063],0
s3,1,0.621211,0.244169,[5 5] ; [76 55],[5.74468085 4.25531915] ; [75.25531915 55.74468085],0
n5,1,0.667421,0.184634,[6 4] ; [88 44],[6.61971831 3.38028169] ; [87.38028169 44.61971831],0
p6,1,0.679996,0.170131,[4 6] ; [44 87],[3.40425532 6.59574468] ; [44.59574468 86.40425532],0
v1,1,0.685845,0.163621,[5 5] ; [56 73],[4.38848921 5.61151079] ; [56.61151079 72.38848921],0
p7,1,0.730838,0.118343,[7 3] ; [84 46],[6.5 3.5] ; [84.5 45.5],0
d2,1,0.771159,0.084599,[2 8] ; [ 32 101],[2.37762238 7.62237762] ; [ 31.62237762 101.37762238],0
a3,1,0.780884,0.077377,[5 5] ; [72 60],[5.42253521 4.57746479] ; [71.57746479 60.42253521],0
p5,1,0.798127,0.065419,[1 9] ; [ 17 116],[1.25874126 8.74125874] ; [ 16.74125874 116.25874126],0
s2,1,0.808649,0.058646,[4 6] ; [58 74],[4.36619718 5.63380282] ; [57.63380282 74.36619718],0
s4,1,0.83664,0.042515,[2 8] ; [ 23 109],[1.76056338 8.23943662] ; [ 23.23943662 108.76056338],0
d4,1,0.872327,0.025826,[5 5] ; [70 63],[5.24475524 4.75524476] ; [69.75524476 63.24475524],0
a4,1,0.884415,0.021134,[2 8] ; [ 29 103],[2.18309859 7.81690141] ; [ 28.81690141 103.18309859],0
p4,1,0.889679,0.01924,[5 5] ; [69 63],[5.21126761 4.78873239] ; [68.78873239 63.21126761],0
a5,1,0.908667,0.013161,[5 5] ; [69 64],[5.17482517 4.82517483] ; [68.82517483 64.17482517],0
b5,1,0.970198,0.001396,[6 4] ; [79 54],[5.94405594 4.05594406] ; [79.05594406 53.94405594],0
a8,1,0.980272,0.000611,[1 8] ; [ 14 109],[1.02272727 7.97727273] ; [ 13.97727273 109.02272727],0
