Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.999791,[229  73] ; [20 38],[208.88333333  93.11666667] ; [40.11666667 17.88333333],1
n4,1,6.8e-05,15.858593,[235  68] ; [31 28],[222.64640884  80.35359116] ; [43.35359116 15.64640884],1
p10,1,0.0001,15.134141,[244  56] ; [33 24],[232.77310924  67.22689076] ; [44.22689076 12.77310924],1
b1,1,0.002548,9.105845,[ 97 206] ; [31 28],[107.13812155 195.86187845] ; [20.86187845 38.13812155],0
p11,1,0.003299,8.634502,[247  56] ; [38 21],[238.54972376  64.45027624] ; [46.45027624 12.54972376],0
p9,1,0.013648,6.083084,[251  48] ; [40 17],[244.40730337  54.59269663] ; [46.59269663 10.40730337],0
s5,1,0.025582,4.984073,[ 78 217] ; [ 7 49],[ 71.43874644 223.56125356] ; [13.56125356 42.43874644],0
p7,1,0.025604,4.982587,[190 111] ; [27 30],[182.44972067 118.55027933] ; [34.55027933 22.44972067],0
s6,1,0.035963,4.39887,[144 151] ; [20 39],[136.66666667 158.33333333] ; [27.33333333 31.66666667],0
v4,1,0.0396,4.234926,[297   6] ; [55  4],[294.62983425   8.37016575] ; [57.37016575  1.62983425],0
s1,1,0.056772,3.629248,[  4 296] ; [ 3 56],[  5.84958217 294.15041783] ; [ 1.15041783 57.84958217],0
p6,1,0.06797,3.33138,[107 192] ; [13 43],[101.07042254 197.92957746] ; [18.92957746 37.07042254],0
r1,1,0.118813,2.432893,[246  56] ; [53  6],[250.13296399  51.86703601] ; [48.86703601 10.13296399],0
d4,1,0.173801,1.849848,[249  54] ; [44 15],[245.24585635  57.75414365] ; [47.75414365 11.24585635],0
b3,1,0.182681,1.775675,[ 70 112] ; [ 9 25],[ 66.56481481 115.43518519] ; [12.43518519 21.56481481],0
b2,1,0.182681,1.775675,[ 70 112] ; [ 9 25],[ 66.56481481 115.43518519] ; [12.43518519 21.56481481],0
d1,1,0.188345,1.730516,[172 131] ; [28 31],[167.40331492 135.59668508] ; [32.59668508 26.40331492],0
u3,1,0.190649,1.712593,[53 46] ; [12  5],[55.47413793 43.52586207] ; [9.52586207 7.47413793],0
p5,1,0.193815,1.688379,[ 33 270] ; [ 3 54],[ 30.3 272.7] ; [ 5.7 51.3],0
u2,1,0.205024,1.606219,[53 45] ; [12  5],[55.39130435 42.60869565] ; [9.60869565 7.39130435],0
r2,1,0.209096,1.577672,[291  10] ; [55  4],[289.29444444  11.70555556] ; [56.70555556  2.29444444],0
d5,1,0.21638,1.528218,[246  56] ; [52  7],[249.29639889  52.70360111] ; [48.70360111 10.29639889],0
v3,1,0.224654,1.474393,[113 182] ; [16 38],[109.04011461 185.95988539] ; [19.95988539 34.04011461],0
s7,1,0.263086,1.252444,[ 85 201] ; [12 42],[ 81.59411765 204.40588235] ; [15.40588235 38.59411765],0
n1,1,0.286318,1.136852,[20 47] ; [7 9],[21.79518072 45.20481928] ; [ 5.20481928 10.79518072],0
v1,1,0.287286,1.132298,[160 140] ; [27 32],[156.26740947 143.73259053] ; [30.73259053 28.26740947],0
p3,1,0.318713,0.994219,[147 156] ; [24 34],[143.52631579 159.47368421] ; [27.47368421 30.52631579],0
s4,1,0.319354,0.991591,[ 33 264] ; [ 4 55],[ 30.86797753 266.13202247] ; [ 6.13202247 52.86797753],0
