Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000154,14.326272,[53 13] ; [1 6],[48.82191781 17.17808219] ; [5.17808219 1.82191781],1
r2,1,0.007552,7.136657,[59  7] ; [3 3],[56.83333333  9.16666667] ; [5.16666667 0.83333333],0
r1,1,0.048477,3.893389,[51 15] ; [3 4],[48.82191781 17.17808219] ; [5.17808219 1.82191781],0
n5,1,0.051226,3.800867,[31 35] ; [6 1],[33.45205479 32.54794521] ; [3.54794521 3.45205479],0
p2,1,0.086263,2.942758,[41 25] ; [2 5],[38.87671233 27.12328767] ; [4.12328767 2.87671233],0
s3,1,0.12198,2.391711,[29 36] ; [1 6],[27.08333333 37.91666667] ; [2.91666667 4.08333333],0
b5,1,0.12946,2.298965,[37 29] ; [6 1],[38.87671233 27.12328767] ; [4.12328767 2.87671233],0
b3,1,0.1507,2.065153,[11 28] ; [3 2],[12.40909091 26.59090909] ; [1.59090909 3.40909091],0
b2,1,0.1507,2.065153,[11 28] ; [3 2],[12.40909091 26.59090909] ; [1.59090909 3.40909091],0
s2,1,0.172914,1.857496,[26 38] ; [1 6],[24.33802817 39.66197183] ; [2.66197183 4.33802817],0
p11,1,0.190885,1.71077,[36 30] ; [2 5],[34.35616438 31.64383562] ; [3.64383562 3.35616438],0
p3,1,0.20577,1.600941,[25 40] ; [1 6],[23.47222222 41.52777778] ; [2.52777778 4.47222222],0
d3,1,0.210997,1.56457,[44 22] ; [3 4],[42.49315068 23.50684932] ; [4.50684932 2.49315068],0
s6,1,0.232717,1.424176,[34 31] ; [2 5],[32.5 32.5] ; [3.5 3.5],0
v1,1,0.248295,1.332872,[34 32] ; [2 5],[32.54794521 33.45205479] ; [3.45205479 3.54794521],0
a1,1,0.28161,1.159303,[ 3 63] ; [1 6],[ 3.61643836 62.38356164] ; [0.38356164 6.61643836],0
a5,1,0.282355,1.15572,[42 24] ; [3 4],[40.68493151 25.31506849] ; [4.31506849 2.68493151],0
s1,1,0.288564,1.126309,[ 3 62] ; [1 6],[ 3.61111111 61.38888889] ; [0.38888889 6.61111111],0
b4,1,0.302301,1.064017,[44 22] ; [6 1],[45.20547945 20.79452055] ; [4.79452055 2.20547945],0
s8,1,0.361954,0.831102,[20 45] ; [1 6],[18.95833333 46.04166667] ; [2.04166667 4.95833333],0
d4,1,0.362342,0.829761,[56 10] ; [5 2],[55.15068493 10.84931507] ; [5.84931507 1.15068493],0
p10,1,0.373388,0.792358,[20 46] ; [1 6],[18.98630137 47.01369863] ; [2.01369863 4.98630137],0
p7,1,0.373737,0.791201,[34 31] ; [2 4],[32.95774648 32.04225352] ; [3.04225352 2.95774648],0
a2,1,0.433739,0.61279,[11 55] ; [2 5],[11.75342466 54.24657534] ; [1.24657534 5.75342466],0
b1,1,0.434123,0.611768,[37 29] ; [5 2],[37.97260274 28.02739726] ; [4.02739726 2.97260274],0
p4,1,0.476608,0.506614,[32 34] ; [2 4],[31.16666667 34.83333333] ; [2.83333333 3.16666667],0
a7,1,0.496593,0.46221,[46 20] ; [4 3],[45.20547945 20.79452055] ; [4.79452055 2.20547945],0
a4,1,0.496593,0.46221,[20 46] ; [3 4],[20.79452055 45.20547945] ; [2.20547945 4.79452055],0
v3,1,0.498954,0.45716,[28 36] ; [4 3],[28.84507042 35.15492958] ; [3.15492958 3.84507042],0
p8,1,0.52589,0.402328,[27 39] ; [2 5],[26.21917808 39.78082192] ; [2.78082192 4.21917808],0
d5,1,0.553432,0.351204,[50 16] ; [6 1],[50.63013699 15.36986301] ; [5.36986301 1.63013699],0
d1,1,0.555545,0.347476,[36 30] ; [3 4],[35.26027397 30.73972603] ; [3.73972603 3.26027397],0
a3,1,0.627671,0.235232,[41 25] ; [5 2],[41.5890411 24.4109589] ; [4.4109589 2.5890411],0
s4,1,0.667977,0.183978,[ 6 59] ; [1 6],[ 6.31944444 58.68055556] ; [0.68055556 6.31944444],0
p6,1,0.721837,0.126739,[14 48] ; [2 5],[14.37681159 47.62318841] ; [1.62318841 5.37681159],0
a6,1,0.735079,0.114499,[42 24] ; [4 3],[41.5890411 24.4109589] ; [4.4109589 2.5890411],0
n4,1,0.739306,0.110738,[43 23] ; [5 2],[43.39726027 22.60273973] ; [4.60273973 2.39726027],0
u3,1,0.781814,0.076705,[10 15] ; [1 1],[10.18518519 14.81481481] ; [0.81481481 1.18518519],0
n2,1,0.843669,0.038889,[13  5] ; [2 1],[12.85714286  5.14285714] ; [2.14285714 0.85714286],0
n6,1,0.860431,0.030915,[45 21] ; [5 2],[45.20547945 20.79452055] ; [4.79452055 2.20547945],0
v4,1,0.868451,0.027432,[58  8] ; [6 1],[57.8630137  8.1369863] ; [6.1369863 0.8630137],0
u1,1,0.868451,0.027432,[ 8 58] ; [1 6],[ 8.1369863 57.8630137] ; [0.8630137 6.1369863],0
d2,1,0.895545,0.017237,[30 36] ; [3 4],[29.83561644 36.16438356] ; [3.16438356 3.83561644],0
s7,1,0.937825,0.006085,[22 41] ; [2 4],[21.91304348 41.08695652] ; [2.08695652 3.91304348],0
n1,1,0.94766,0.004309,[ 6 11] ; [1 2],[ 5.95 11.05] ; [1.05 1.95],0
n3,1,0.951655,0.003676,[13  6] ; [2 1],[12.95454545  6.04545455] ; [2.04545455 0.95454545],0
