Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,115.141233,[515  17] ; [88 44],[483.12650602  48.87349398] ; [119.87349398  12.12650602],1
r2,1,0.0,33.630196,[512  15] ; [107  20],[498.79663609  28.20336391] ; [120.20336391   6.79663609],1
a5,1,0.0,32.150945,[425 107] ; [74 58],[399.80120482 132.19879518] ; [99.19879518 32.80120482],1
d1,1,1e-06,23.59692,[341 191] ; [54 78],[316.47590361 215.52409639] ; [78.52409639 53.47590361],1
u1,1,6e-06,20.360046,[114 418] ; [  6 126],[ 96.14457831 435.85542169] ; [ 23.85542169 108.14457831],1
r3,1,9e-06,19.664695,[517  12] ; [117  14],[508.16060606  20.83939394] ; [125.83939394   5.16060606],1
a2,1,1.6e-05,18.595479,[148 384] ; [ 13 119],[128.9939759 403.0060241] ; [32.0060241 99.9939759],1
v2,1,4e-05,16.850584,[316 195] ; [55 76],[295.29750779 215.70249221] ; [75.70249221 55.29750779],1
a3,1,5.1e-05,16.410613,[408 122] ; [78 53],[389.68229955 140.31770045] ; [96.31770045 34.68229955],1
d4,1,7.7e-05,15.625941,[461  70] ; [96 36],[446.1040724  84.8959276] ; [110.8959276  21.1040724],1
d2,1,0.000214,13.707647,[273 259] ; [44 88],[253.98192771 278.01807229] ; [63.01807229 68.98192771],1
p7,1,0.000253,13.38722,[381 142] ; [72 56],[363.93087558 159.06912442] ; [89.06912442 38.93087558],1
a6,1,0.000357,12.743617,[383 148] ; [74 58],[366.01357466 164.98642534] ; [90.98642534 41.01357466],1
a4,1,0.0004,12.531277,[260 271] ; [42 90],[241.87330317 289.12669683] ; [60.12669683 71.87330317],1
d3,1,0.000442,12.344849,[394 138] ; [76 54],[377.70392749 154.29607251] ; [92.29607251 37.70392749],1
a7,1,0.000807,11.224232,[405 126] ; [81 50],[389.82779456 141.17220544] ; [96.17220544 34.82779456],1
s8,1,0.001928,9.616986,[264 265] ; [46 86],[248.09379728 280.90620272] ; [61.90620272 70.09379728],0
v4,1,0.002025,9.527082,[515  14] ; [120  11],[508.96212121  20.03787879] ; [126.03787879   4.96212121],0
d5,1,0.002446,9.180667,[449  82] ; [96 35],[437.15256798  93.84743202] ; [107.84743202  23.15256798],0
p8,1,0.005106,7.841335,[324 202] ; [62 67],[309.97862595 216.02137405] ; [76.02137405 52.97862595],0
