Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,69.328931,[ 43 103] ; [213  87],[83.80269058 62.19730942] ; [172.19730942 127.80269058],1
p6,1,0.0,52.284912,[ 27 118] ; [164 135],[62.37612613 82.62387387] ; [128.62387387 170.37612613],1
p3,1,0.0,33.944148,[55 92] ; [200 101],[83.671875 63.328125] ; [171.328125 129.671875],1
p4,1,0.0,30.576152,[70 77] ; [223  78],[96.140625 50.859375] ; [196.859375 104.140625],1
n5,1,1e-06,23.878593,[100  47] ; [262  38],[119.04697987  27.95302013] ; [242.95302013  57.04697987],1
p10,1,2e-06,22.69816,[105  41] ; [268  31],[122.37752809  23.62247191] ; [250.62247191  48.37752809],1
p2,1,2e-06,22.480461,[110  37] ; [276  26],[126.37416481  20.62583519] ; [259.62583519  42.37416481],1
n6,1,7.8e-05,15.600344,[113  34] ; [271  28],[126.56502242  20.43497758] ; [257.43497758  41.56502242],1
s8,1,0.00016,14.252537,[54 91] ; [169 131],[72.66292135 72.33707865] ; [150.33707865 149.66292135],1
p11,1,0.000354,12.758292,[103  44] ; [256  47],[117.27333333  29.72666667] ; [241.72666667  61.27333333],1
s5,1,0.00257,9.090366,[39 97] ; [130 166],[53.2037037 82.7962963] ; [115.7962963 180.2037037],0
r4,1,0.002713,8.991121,[132  15] ; [293  10],[138.83333333   8.16666667] ; [286.16666667  16.83333333],0
a3,1,0.003141,8.723738,[96 50] ; [237  64],[108.76510067  37.23489933] ; [224.23489933  76.76510067],0
s7,1,0.003626,8.462103,[59 80] ; [166 123],[73.07242991 65.92757009] ; [151.92757009 137.07242991],0
r3,1,0.004086,8.245222,[136  11] ; [297   6],[141.44666667   5.55333333] ; [291.55333333  11.44666667],0
d4,1,0.013706,6.075657,[114  33] ; [261  40],[123.046875  23.953125] ; [251.953125  49.046875],0
n4,1,0.014974,5.919479,[110  37] ; [254  47],[119.4375  27.5625] ; [244.5625  56.4375],0
d1,1,0.017625,5.633,[79 68] ; [198 105],[90.48666667 56.51333333] ; [186.51333333 116.48666667],0
p9,1,0.021069,5.321042,[120  25] ; [272  29],[127.44394619  17.55605381] ; [264.55605381  36.44394619],0
