Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,71.50389,[303  79] ; [58 84],[263.17175573 118.82824427] ; [97.82824427 44.17175573],1
v3,1,0.068767,3.312219,[149 214] ; [43 91],[140.2334004 222.7665996] ; [51.7665996 82.2334004],0
p7,1,0.070465,3.272157,[206 171] ; [63 75],[196.9184466 180.0815534] ; [72.0815534 65.9184466],0
a1,1,0.08691,2.930704,[ 13 369] ; [  1 142],[ 10.18666667 371.81333333] ; [  3.81333333 139.18666667],0
s1,1,0.128834,2.306493,[  9 367] ; [  7 133],[ 11.65891473 364.34108527] ; [  4.34108527 135.65891473],0
p9,1,0.180711,1.791763,[313  66] ; [106  31],[307.75387597  71.24612403] ; [111.24612403  25.75387597],0
u4,1,0.216346,1.528445,[  9 373] ; [  1 142],[  7.27619048 374.72380952] ; [  2.72380952 140.27619048],0
s4,1,0.220281,1.502542,[ 53 326] ; [ 26 116],[ 57.46833013 321.53166987] ; [ 21.53166987 120.46833013],0
p12,1,0.222732,1.486681,[ 24 357] ; [  5 136],[ 21.16666667 359.83333333] ; [  7.83333333 133.16666667],0
n2,1,0.231865,1.429382,[74 18] ; [21  9],[71.63934426 20.36065574] ; [23.36065574  6.63934426],0
a8,1,0.284248,1.146669,[ 52 293] ; [ 15 118],[ 48.35774059 296.64225941] ; [ 18.64225941 114.35774059],0
s2,1,0.328986,0.952886,[179 199] ; [60 81],[174.06936416 203.93063584] ; [64.93063584 76.06936416],0
r3,1,0.360048,0.837727,[376   6] ; [139   4],[374.72380952   7.27619048] ; [140.27619048   2.72380952],0
r2,1,0.362364,0.829683,[372   8] ; [138   5],[370.55449331   9.44550669] ; [139.44550669   3.55449331],0
u3,1,0.377065,0.780251,[42 36] ; [51 33],[44.77777778 33.22222222] ; [48.22222222 35.77777778],0
a7,1,0.391335,0.73479,[284  98] ; [101  42],[280.13333333 101.86666667] ; [104.86666667  38.13333333],0
b4,1,0.458127,0.550467,[216 166] ; [86 57],[219.74095238 162.25904762] ; [82.25904762 60.74095238],0
s3,1,0.526166,0.40179,[203 175] ; [79 60],[206.18181818 171.81818182] ; [75.81818182 63.18181818],0
p5,1,0.767281,0.087576,[ 27 352] ; [  9 132],[ 26.23846154 352.76153846] ; [  9.76153846 131.23846154],0
p1,1,0.78771,0.072515,[ 21 359] ; [  7 135],[ 20.38314176 359.61685824] ; [  7.61685824 134.38314176],0
n1,1,0.787745,0.07249,[34 55] ; [11 20],[33.375 55.625] ; [11.625 19.375],0
b5,1,0.807808,0.059173,[236 146] ; [90 53],[237.20380952 144.79619048] ; [88.79619048 54.20380952],0
n3,1,0.833939,0.043954,[68 22] ; [24  7],[68.42975207 21.57024793] ; [23.57024793  7.42975207],0
b1,1,0.891929,0.018459,[136 246] ; [50 93],[135.33714286 246.66285714] ; [50.66285714 92.33714286],0
u2,1,0.899528,0.015941,[44 34] ; [46 37],[43.60248447 34.39751553] ; [46.39751553 36.60248447],0
n6,1,0.929258,0.007882,[313  68] ; [117  26],[312.65267176  68.34732824] ; [117.34732824  25.65267176],0
