Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.643363,[28 21] ; [ 28 124],[13.65174129 35.34825871] ; [ 42.34825871 109.65174129],1
p7,1,0.000184,13.987337,[28 21] ; [ 42 109],[17.15 31.85] ; [52.85 98.15],1
p2,1,0.006894,7.300418,[38 11] ; [85 67],[29.98507463 19.01492537] ; [93.01492537 58.98507463],0
v1,1,0.01054,6.541329,[23 25] ; [ 42 108],[15.75757576 32.24242424] ; [ 49.24242424 100.75757576],0
n4,1,0.030145,4.701032,[38 11] ; [92 60],[31.69154229 17.30845771] ; [98.30845771 53.69154229],0
a5,1,0.033706,4.509561,[35 14] ; [83 70],[28.62376238 20.37623762] ; [89.37623762 63.62376238],0
p5,1,0.036611,4.368434,[ 4 44] ; [  3 149],[ 1.68 46.32] ; [  5.32 146.68],0
s7,1,0.039578,4.235901,[14 33] ; [ 23 120],[ 9.15263158 37.84736842] ; [ 27.84736842 115.15263158],0
p6,1,0.045376,4.004611,[12 37] ; [ 19 132],[ 7.595 41.405] ; [ 23.405 127.595],0
s2,1,0.046906,3.948745,[14 35] ; [ 24 128],[ 9.26368159 39.73631841] ; [ 28.73631841 123.26368159],0
d2,1,0.061799,3.488438,[14 34] ; [67 84],[19.53768844 28.46231156] ; [61.46231156 89.53768844],0
s3,1,0.062829,3.461097,[19 30] ; [ 38 114],[13.89552239 35.10447761] ; [ 43.10447761 108.89552239],0
a7,1,0.079311,3.078969,[35 14] ; [86 64],[29.79396985 19.20603015] ; [91.20603015 58.79396985],0
n6,1,0.089803,2.877893,[37 12] ; [94 57],[32.095 16.905] ; [98.905 52.095],0
p1,1,0.094028,2.804025,[ 5 44] ; [  6 146],[ 2.68159204 46.31840796] ; [  8.31840796 143.68159204],0
v3,1,0.098478,2.730015,[16 30] ; [ 33 113],[11.73958333 34.26041667] ; [ 37.26041667 108.73958333],0
a6,1,0.107697,2.58769,[36 13] ; [93 60],[31.29207921 17.70792079] ; [97.70792079 55.29207921],0
r4,1,0.110394,2.548574,[38 11] ; [100  53],[33.47524752 15.52475248] ; [104.52475248  48.47524752],0
v4,1,0.114002,2.497849,[43  6] ; [116  34],[39.15075377  9.84924623] ; [119.84924623  30.15075377],0
