Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,86.460012,[128  37] ; [14 72],[93.34661355 71.65338645] ; [48.65338645 37.34661355],1
d3,1,0.0,78.190828,[149  18] ; [31 55],[118.81422925  48.18577075] ; [61.18577075 24.81422925],1
d5,1,0.0,58.487835,[162   4] ; [53 33],[141.62698413  24.37301587] ; [73.37301587 12.62698413],1
d4,1,0.0,55.191711,[163   2] ; [57 29],[144.62151394  20.37848606] ; [75.37848606 10.62151394],1
a2,1,0.0,39.597753,[72 96] ; [ 4 82],[ 50.26771654 117.73228346] ; [25.73228346 60.26771654],1
a4,1,0.0,31.174302,[109  59] ; [24 62],[87.96850394 80.03149606] ; [45.03149606 40.96850394],1
a5,1,0.0,26.53437,[152  16] ; [55 31],[136.91338583  31.08661417] ; [70.08661417 15.91338583],1
u1,1,1e-06,24.367608,[ 57 111] ; [ 5 81],[ 41.00787402 126.99212598] ; [20.99212598 65.00787402],1
a3,1,9.3e-05,15.277705,[144  23] ; [56 30],[132.01581028  34.98418972] ; [67.98418972 18.01581028],1
p4,1,0.000837,11.1566,[123  42] ; [45 39],[111.3253012  53.6746988] ; [56.6746988 27.3253012],1
a6,1,0.003965,8.299828,[119  47] ; [46 40],[108.69047619  57.30952381] ; [56.30952381 29.69047619],0
v1,1,0.01804,5.592281,[112  55] ; [44 41],[103.38095238  63.61904762] ; [52.61904762 32.38095238],0
r2,1,0.025359,4.99919,[167   1] ; [80  4],[164.66666667   3.33333333] ; [82.33333333  1.66666667],0
s3,1,0.053973,3.713537,[121  43] ; [52 32],[114.40322581  49.59677419] ; [58.59677419 25.40322581],0
p3,1,0.079476,3.075575,[105  61] ; [44 41],[98.54183267 67.45816733] ; [50.45816733 34.54183267],0
s8,1,0.079476,3.075575,[105  61] ; [44 41],[98.54183267 67.45816733] ; [50.45816733 34.54183267],0
a8,1,0.100622,2.695661,[ 17 130] ; [16 66],[ 21.18340611 125.81659389] ; [11.81659389 70.18340611],0
p10,1,0.102483,2.666473,[151  16] ; [70 14],[147.03984064  19.96015936] ; [73.96015936 10.03984064],0
p2,1,0.106092,2.611484,[148  19] ; [69 16],[143.80555556  23.19444444] ; [73.19444444 11.80555556],0
a7,1,0.114842,2.486291,[121  46] ; [54 32],[115.51383399  51.48616601] ; [59.48616601 26.51383399],0
s2,1,0.142694,2.148667,[121  45] ; [55 31],[115.93650794  50.06349206] ; [60.06349206 25.93650794],0
b4,1,0.230974,1.434853,[103  65] ; [46 40],[98.5511811 69.4488189] ; [50.4488189 35.5511811],0
b5,1,0.243347,1.3611,[95 73] ; [42 44],[90.61417323 77.38582677] ; [46.38582677 39.61417323],0
b1,1,0.298255,1.081979,[ 61 107] ; [37 49],[ 64.81889764 103.18110236] ; [33.18110236 52.81889764],0
s1,1,0.331552,0.942826,[  4 161] ; [ 4 81],[  5.28 159.72] ; [ 2.72 82.28],0
n6,1,0.387276,0.747479,[151  14] ; [74 10],[149.09638554  15.90361446] ; [75.90361446  8.09638554],0
a1,1,0.39906,0.711157,[ 10 158] ; [ 3 83],[  8.5984252 159.4015748] ; [ 4.4015748 81.5984252],0
u2,1,0.40223,0.701649,[13 10] ; [13 16],[11.5 11.5] ; [14.5 14.5],0
u3,1,0.407472,0.686165,[17  7] ; [18 12],[15.55555556  8.44444444] ; [19.44444444 10.55555556],0
v3,1,0.435286,0.608677,[80 86] ; [37 49],[77.07142857 88.92857143] ; [39.92857143 46.07142857],0
n5,1,0.436178,0.606317,[138  29] ; [66 18],[135.72908367  31.27091633] ; [68.27091633 15.72908367],0
p6,1,0.452355,0.564744,[79 86] ; [36 48],[76.20481928 88.79518072] ; [38.79518072 45.20481928],0
s7,1,0.462353,0.540191,[109  52] ; [51 30],[106.44628099  54.55371901] ; [53.55371901 27.44628099],0
n4,1,0.489803,0.476958,[138  29] ; [68 18],[135.97628458  31.02371542] ; [70.02371542 15.97628458],0
v2,1,0.509013,0.436095,[103  62] ; [50 36],[100.57768924  64.42231076] ; [52.42231076 33.57768924],0
s6,1,0.51387,0.426178,[144  23] ; [74  9],[145.624  21.376] ; [72.376 10.624],0
p8,1,0.531391,0.39173,[103  62] ; [49 35],[100.72289157  64.27710843] ; [51.27710843 32.72289157],0
