Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,60.066344,[175  25] ; [17 31],[154.83870968  45.16129032] ; [37.16129032 10.83870968],1
s2,1,0.000178,14.048453,[160  42] ; [26 23],[149.68924303  52.31075697] ; [36.31075697 12.68924303],1
b1,1,0.000347,12.800303,[ 57 145] ; [27 22],[ 67.60159363 134.39840637] ; [16.39840637 32.60159363],1
s6,1,0.000907,11.008111,[165  34] ; [30 19],[156.47177419  42.52822581] ; [38.52822581 10.47177419],1
n6,1,0.004345,8.133739,[164  36] ; [31 18],[156.62650602  43.37349398] ; [38.37349398 10.62650602],0
v4,1,0.005079,7.850961,[191   8] ; [40  7],[186.86585366  12.13414634] ; [44.13414634  2.86585366],0
p11,1,0.005641,7.661643,[155  47] ; [28 21],[147.2749004  54.7250996] ; [35.7250996 13.2749004],0
s8,1,0.009769,6.676464,[107  94] ; [16 33],[ 98.892 102.108] ; [24.108 24.892],0
p2,1,0.009956,6.642805,[165  36] ; [32 17],[158.388  42.612] ; [38.612 10.388],0
n2,1,0.016769,5.72043,[50  7] ; [12  7],[46.5 10.5] ; [15.5  3.5],0
s5,1,0.019329,5.471519,[ 75 118] ; [10 38],[ 68.07053942 124.92946058] ; [16.92946058 31.07053942],0
v2,1,0.026548,4.919951,[102  86] ; [17 30],[95.2 92.8] ; [23.8 23.2],0
d4,1,0.039637,4.233346,[165  36] ; [33 15],[159.8313253  41.1686747] ; [38.1686747  9.8313253],0
r4,1,0.042351,4.121126,[179  23] ; [38 11],[174.6374502  27.3625498] ; [42.3625498  6.6374502],0
a7,1,0.052422,3.762243,[148  54] ; [29 20],[142.44621514  59.55378486] ; [34.55378486 14.44621514],0
u2,1,0.073048,3.213161,[31 34] ; [11  4],[34.125 30.875] ; [7.875 7.125],0
n3,1,0.074685,3.176924,[44 13] ; [10  8],[41.04 15.96] ; [12.96  5.04],0
b5,1,0.09772,2.742363,[129  73] ; [25 24],[123.93625498  78.06374502] ; [30.06374502 18.93625498],0
d5,1,0.103797,2.646216,[154  47] ; [32 17],[149.544  51.456] ; [36.456 12.544],0
s1,1,0.105714,2.617153,[  9 189] ; [ 5 42],[ 11.31428571 186.68571429] ; [ 2.68571429 44.31428571],0
r3,1,0.11799,2.443802,[192   9] ; [44  5],[189.744  11.256] ; [46.256  2.744],0
s4,1,0.141739,2.158983,[ 45 156] ; [ 6 41],[ 41.33467742 159.66532258] ; [ 9.66532258 37.33467742],0
r2,1,0.162346,1.952236,[190   7] ; [45  4],[188.19105691   8.80894309] ; [46.80894309  2.19105691],0
d3,1,0.177449,1.818864,[143  58] ; [30 19],[139.092  61.908] ; [33.908 15.092],0
d2,1,0.194666,1.681945,[ 86 115] ; [26 23],[ 90.048 110.952] ; [21.952 27.048],0
s7,1,0.235882,1.405037,[116  82] ; [22 23],[112.44444444  85.55555556] ; [25.55555556 19.44444444],0
a6,1,0.264744,1.243781,[132  69] ; [28 21],[128.64  72.36] ; [31.36 17.64],0
p8,1,0.269667,1.218441,[ 75 124] ; [14 34],[ 71.70445344 127.29554656] ; [17.29554656 30.70445344],0
b2,1,0.299914,1.074577,[38 73] ; [ 7 22],[35.67857143 75.32142857] ; [ 9.32142857 19.67857143],0
b3,1,0.299914,1.074577,[38 73] ; [ 7 22],[35.67857143 75.32142857] ; [ 9.32142857 19.67857143],0
a4,1,0.303918,1.056925,[ 88 114] ; [17 31],[ 84.84 117.16] ; [20.16 27.84],0
p5,1,0.319124,0.992534,[ 11 188] ; [ 1 47],[  9.66801619 189.33198381] ; [ 2.33198381 45.66801619],0
v3,1,0.382121,0.763869,[ 65 128] ; [13 35],[ 62.46473029 130.53526971] ; [15.53526971 32.46473029],0
n5,1,0.38843,0.743852,[147  53] ; [33 16],[144.57831325  55.42168675] ; [35.42168675 13.57831325],0
p1,1,0.397801,0.714963,[  7 194] ; [ 3 46],[  8.04 192.96] ; [ 1.96 47.04],0
a2,1,0.397924,0.714591,[ 44 158] ; [ 8 41],[ 41.84860558 160.15139442] ; [10.15139442 38.84860558],0
a8,1,0.415187,0.6639,[ 34 150] ; [ 6 39],[ 32.13973799 151.86026201] ; [ 7.86026201 37.13973799],0
p6,1,0.432302,0.61663,[ 56 144] ; [11 38],[ 53.81526104 146.18473896] ; [13.18473896 35.81526104],0
n1,1,0.448853,0.573545,[21 36] ; [8 9],[22.33783784 34.66216216] ; [ 6.66216216 10.33783784],0
d1,1,0.530871,0.392723,[109  93] ; [24 25],[107.03585657  94.96414343] ; [25.96414343 23.03585657],0
a5,1,0.543428,0.369223,[133  69] ; [30 19],[131.17928287  70.82071713] ; [31.82071713 17.17928287],0
v1,1,0.544726,0.366851,[96 97] ; [22 27],[94.10743802 98.89256198] ; [23.89256198 25.10743802],0
a1,1,0.623685,0.240722,[  9 193] ; [ 3 46],[  9.65737052 192.34262948] ; [ 2.34262948 46.65737052],0
u3,1,0.665862,0.18648,[35 30] ; [9 6],[35.75 29.25] ; [8.25 6.75],0
p4,1,0.722026,0.12656,[ 79 121] ; [18 31],[ 77.91164659 122.08835341] ; [19.08835341 29.91164659],0
