Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000707,11.471143,[34 11] ; [24 33],[25.58823529 19.41176471] ; [32.41176471 24.58823529],1
b3,1,0.014435,5.984163,[15 11] ; [ 9 25],[10.4 15.6] ; [13.6 20.4],0
b2,1,0.014435,5.984163,[15 11] ; [ 9 25],[10.4 15.6] ; [13.6 20.4],0
v3,1,0.022751,5.187437,[18 28] ; [11 47],[12.82692308 33.17307692] ; [16.17307692 41.82692308],0
s8,1,0.034735,4.458161,[21 27] ; [15 46],[15.85321101 32.14678899] ; [20.14678899 40.85321101],0
n5,1,0.038562,4.280043,[18 30] ; [12 49],[13.21100917 34.78899083] ; [16.78899083 44.21100917],0
p9,1,0.043849,4.06238,[38  8] ; [39 21],[33.41509434 12.58490566] ; [43.58490566 16.41509434],0
v4,1,0.058806,3.57075,[47  1] ; [53  7],[44.44444444  3.55555556] ; [55.55555556  4.44444444],0
a2,1,0.066205,3.37469,[16 32] ; [11 50],[11.88990826 36.11009174] ; [15.11009174 45.88990826],0
p6,1,0.070347,3.274905,[15 30] ; [11 50],[11.03773585 33.96226415] ; [14.96226415 46.03773585],0
p11,1,0.074713,3.176314,[34 14] ; [33 28],[29.50458716 18.49541284] ; [37.49541284 23.50458716],0
u2,1,0.081823,3.028309,[10  2] ; [10  9],[7.74193548 4.25806452] ; [12.25806452  6.74193548],0
n2,1,0.085018,2.96627,[13  5] ; [13 15],[10.17391304  7.82608696] ; [15.82608696 12.17391304],0
p3,1,0.085843,2.950659,[21 25] ; [18 43],[16.76635514 29.23364486] ; [22.23364486 38.76635514],0
s2,1,0.092785,2.825387,[27 21] ; [24 36],[22.66666667 25.33333333] ; [28.33333333 31.66666667],0
s7,1,0.116413,2.464935,[19 26] ; [15 40],[15.3 29.7] ; [18.7 36.3],0
a4,1,0.123141,2.376911,[26 22] ; [24 37],[22.01834862 25.98165138] ; [27.98165138 33.01834862],0
p10,1,0.129291,2.300998,[35 11] ; [38 23],[31.38317757 14.61682243] ; [41.61682243 19.38317757],0
p8,1,0.135446,2.228944,[24 23] ; [22 38],[20.20560748 26.79439252] ; [25.79439252 34.20560748],0
b5,1,0.158442,1.989031,[36 12] ; [38 23],[32.58715596 15.41284404] ; [41.41284404 19.58715596],0
a5,1,0.165398,1.924169,[38 10] ; [41 20],[34.78899083 13.21100917] ; [44.21100917 16.78899083],0
s6,1,0.170844,1.875525,[33 14] ; [35 26],[29.59259259 17.40740741] ; [38.40740741 22.59259259],0
p12,1,0.187499,1.737161,[ 3 43] ; [ 1 60],[ 1.71962617 44.28037383] ; [ 2.28037383 58.71962617],0
s5,1,0.235491,1.407388,[20 26] ; [19 40],[17.08571429 28.91428571] ; [21.91428571 37.08571429],0
a6,1,0.256812,1.285863,[37 11] ; [41 20],[34.34862385 13.65137615] ; [43.65137615 17.34862385],0
s3,1,0.28339,1.150759,[27 21] ; [28 33],[24.22018349 23.77981651] ; [30.77981651 30.22018349],0
p4,1,0.296851,1.088288,[24 23] ; [25 36],[21.32407407 25.67592593] ; [27.67592593 33.32407407],0
s4,1,0.303452,1.058961,[10 38] ; [18 43],[12.33027523 35.66972477] ; [15.66972477 45.33027523],0
n6,1,0.333254,0.936211,[32 15] ; [36 25],[29.59259259 17.40740741] ; [38.40740741 22.59259259],0
u3,1,0.355363,0.854214,[10  2] ; [13  6],[8.90322581 3.09677419] ; [14.09677419  4.90322581],0
s1,1,0.423331,0.64105,[ 2 46] ; [ 1 60],[ 1.32110092 46.67889908] ; [ 1.67889908 59.32110092],0
p5,1,0.431357,0.619168,[ 3 43] ; [ 2 59],[ 2.14953271 43.85046729] ; [ 2.85046729 58.14953271],0
p1,1,0.452147,0.565264,[ 4 43] ; [ 3 58],[ 3.0462963 43.9537037] ; [ 3.9537037 57.0462963],0
d3,1,0.467379,0.528165,[43  5] ; [57  4],[44.03669725  3.96330275] ; [55.96330275  5.03669725],0
a3,1,0.480019,0.49882,[36 12] ; [42 19],[34.34862385 13.65137615] ; [43.65137615 17.34862385],0
d2,1,0.523094,0.407789,[27 21] ; [38 23],[28.62385321 19.37614679] ; [36.37614679 24.62385321],0
r3,1,0.58693,0.295164,[46  2] ; [57  4],[45.35779817  2.64220183] ; [57.64220183  3.35779817],0
p7,1,0.595709,0.281516,[23 22] ; [28 33],[21.6509434 23.3490566] ; [29.3490566 31.6509434],0
b1,1,0.608225,0.262768,[18 30] ; [20 41],[16.73394495 31.26605505] ; [21.26605505 39.73394495],0
p2,1,0.647384,0.209214,[35 12] ; [43 18],[33.94444444 13.05555556] ; [44.05555556 16.94444444],0
r1,1,0.654721,0.2,[37 11] ; [44 16],[36. 12.] ; [45. 15.],0
b4,1,0.674323,0.176587,[31 17] ; [37 24],[29.94495413 18.05504587] ; [38.05504587 22.94495413],0
r4,1,0.687361,0.161957,[40  8] ; [49 12],[39.19266055  8.80733945] ; [49.80733945 11.19266055],0
