Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1e-06,23.159662,[36  7] ; [39 59],[22.87234043 20.12765957] ; [52.12765957 45.87234043],1
p7,1,0.063825,3.435082,[26 18] ; [41 56],[20.90780142 23.09219858] ; [46.09219858 50.90780142],0
p3,1,0.064766,3.410931,[22 22] ; [33 65],[17.04225352 26.95774648] ; [37.95774648 60.04225352],0
d4,1,0.064913,3.407196,[37  7] ; [68 30],[32.53521127 11.46478873] ; [72.46478873 25.53521127],0
n2,1,0.082823,3.008609,[13  2] ; [23 14],[10.38461538  4.61538462] ; [25.61538462 11.38461538],0
d5,1,0.083057,3.004037,[37  7] ; [69 29],[32.84507042 11.15492958] ; [73.15492958 24.84507042],0
v3,1,0.095673,2.776236,[21 23] ; [31 63],[16.57971014 27.42028986] ; [35.42028986 58.57971014],0
n6,1,0.105427,2.621459,[37  7] ; [70 28],[33.15492958 10.84507042] ; [73.84507042 24.15492958],0
a5,1,0.107139,2.595921,[34 10] ; [63 36],[29.84615385 14.15384615] ; [67.15384615 31.84615385],0
b4,1,0.109553,2.560665,[29 15] ; [51 48],[24.61538462 19.38461538] ; [55.38461538 43.61538462],0
v1,1,0.121162,2.402234,[23 21] ; [38 61],[18.76923077 25.23076923] ; [42.23076923 56.76923077],0
a7,1,0.131913,2.269841,[32 12] ; [59 40],[28. 16.] ; [63. 36.],0
a3,1,0.133245,2.25429,[34 10] ; [62 34],[30.17142857 13.82857143] ; [65.82857143 30.17142857],0
s1,1,0.147683,2.096022,[ 1 42] ; [ 9 90],[ 3.02816901 39.97183099] ; [ 6.97183099 92.02816901],0
d2,1,0.154935,2.022979,[27 17] ; [47 50],[23.09219858 20.90780142] ; [50.90780142 46.09219858],0
u2,1,0.184792,1.758662,[5 5] ; [10 26],[3.26086957 6.73913043] ; [11.73913043 24.26086957],0
d1,1,0.19966,1.644858,[26 18] ; [47 52],[22.46153846 21.53846154] ; [50.53846154 48.46153846],0
n3,1,0.247891,1.335153,[11  4] ; [19 15],[9.18367347 5.81632653] ; [20.81632653 13.18367347],0
b1,1,0.260605,1.265543,[28 16] ; [53 46],[24.92307692 19.07692308] ; [56.07692308 42.92307692],0
p5,1,0.311686,1.023518,[ 6 38] ; [ 8 90],[ 4.33802817 39.66197183] ; [ 9.66197183 88.33802817],0
a6,1,0.34106,0.906442,[28 16] ; [54 44],[25.4084507 18.5915493] ; [56.5915493 41.4084507],0
b2,1,0.345595,0.889566,[ 6 16] ; [22 35],[ 7.79746835 14.20253165] ; [20.20253165 36.79746835],0
b3,1,0.345595,0.889566,[ 6 16] ; [22 35],[ 7.79746835 14.20253165] ; [20.20253165 36.79746835],0
u1,1,0.347459,0.882716,[10 34] ; [16 83],[ 8. 36.] ; [18. 81.],0
p12,1,0.397978,0.714428,[ 2 42] ; [ 2 97],[ 1.23076923 42.76923077] ; [ 2.76923077 96.23076923],0
n5,1,0.419501,0.651714,[38  6] ; [80 19],[36.30769231  7.69230769] ; [81.69230769 17.30769231],0
b5,1,0.427952,0.628374,[28 16] ; [56 43],[25.84615385 18.15384615] ; [58.15384615 40.84615385],0
p8,1,0.498254,0.458653,[16 28] ; [30 68],[14.25352113 29.74647887] ; [31.74647887 66.25352113],0
n1,1,0.594032,0.284091,[7 7] ; [21 15],[7.84 6.16] ; [20.16 15.84],0
p1,1,0.672963,0.178156,[ 5 39] ; [ 9 90],[ 4.30769231 39.69230769] ; [ 9.69230769 89.30769231],0
a4,1,0.69098,0.158026,[22 22] ; [45 52],[20.90780142 23.09219858] ; [46.09219858 50.90780142],0
u3,1,0.776352,0.0807,[4 6] ; [13 24],[3.61702128 6.38297872] ; [13.38297872 23.61702128],0
a2,1,0.844271,0.038586,[10 34] ; [24 75],[10.46153846 33.53846154] ; [23.53846154 75.46153846],0
