Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3e-06,21.651524,[46 73] ; [64 26],[62.63157895 56.36842105] ; [47.36842105 42.63157895],1
p4,1,0.000211,13.727176,[42 82] ; [55 38],[55.42857143 68.57142857] ; [41.57142857 51.42857143],1
p2,1,0.00156,10.006914,[87 37] ; [82 11],[96.57142857 27.42857143] ; [72.42857143 20.57142857],0
n1,1,0.00224,9.341326,[ 9 29] ; [15  9],[14.70967742 23.29032258] ; [ 9.29032258 14.70967742],0
p5,1,0.017773,5.618399,[  5 117] ; [12 81],[  9.64651163 112.35348837] ; [ 7.35348837 85.64651163],0
a5,1,0.021501,5.285753,[81 43] ; [74 19],[88.57142857 35.42857143] ; [66.42857143 26.57142857],0
v3,1,0.033852,4.502165,[42 75] ; [46 45],[49.5 67.5] ; [38.5 52.5],0
p6,1,0.036977,4.351487,[31 91] ; [36 57],[38.01860465 83.98139535] ; [28.98139535 64.01860465],0
p9,1,0.042579,4.112057,[94 28] ; [80 11],[99.66197183 22.33802817] ; [74.33802817 16.66197183],0
p1,1,0.05794,3.595392,[  6 118] ; [11 82],[  9.71428571 114.28571429] ; [ 7.28571429 85.71428571],0
n6,1,0.058696,3.573862,[92 30] ; [79 13],[97.48598131 24.51401869] ; [73.51401869 18.48598131],0
r2,1,0.065006,3.404828,[110  12] ; [88  3],[113.4084507   8.5915493] ; [84.5915493  6.4084507],0
s5,1,0.065717,3.386881,[32 87] ; [35 55],[38.14832536 80.85167464] ; [28.85167464 61.14832536],0
p11,1,0.068079,3.328731,[88 36] ; [76 17],[93.71428571 30.28571429] ; [70.28571429 22.71428571],0
d1,1,0.071163,3.255985,[58 66] ; [55 38],[64.57142857 59.42857143] ; [48.42857143 44.57142857],0
r4,1,0.074205,3.187469,[103  21] ; [85  8],[107.42857143  16.57142857] ; [80.57142857 12.42857143],0
n4,1,0.077755,3.111221,[84 38] ; [74 19],[89.65581395 32.34418605] ; [68.34418605 24.65581395],0
s8,1,0.09088,2.858718,[46 77] ; [45 47],[52.06046512 70.93953488] ; [38.93953488 53.06046512],0
n5,1,0.092296,2.833873,[85 38] ; [73 19],[90.39069767 32.60930233] ; [67.60930233 24.39069767],0
a7,1,0.131351,2.276464,[78 45] ; [68 25],[83.13888889 39.86111111] ; [62.86111111 30.13888889],0
n2,1,0.131374,2.276198,[27 11] ; [21  3],[29.41935484  8.58064516] ; [18.58064516  5.41935484],0
v4,1,0.135632,2.226831,[111  10] ; [88  3],[113.58018868   7.41981132] ; [85.41981132  5.58018868],0
a2,1,0.237856,1.393255,[31 93] ; [17 76],[27.42857143 96.57142857] ; [20.57142857 72.42857143],0
p10,1,0.240519,1.377547,[89 32] ; [74 18],[92.59624413 28.40375587] ; [70.40375587 21.59624413],0
b3,1,0.271571,1.208796,[27 50] ; [27 34],[30.13043478 46.86956522] ; [23.86956522 37.13043478],0
b2,1,0.271571,1.208796,[27 50] ; [27 34],[30.13043478 46.86956522] ; [23.86956522 37.13043478],0
s1,1,0.284515,1.145396,[  6 114] ; [ 2 90],[  4.52830189 115.47169811] ; [ 3.47169811 88.52830189],0
u1,1,0.293671,1.102717,[ 21 103] ; [11 82],[ 18.28571429 105.71428571] ; [13.71428571 79.28571429],0
b1,1,0.312525,1.019976,[36 88] ; [33 60],[39.42857143 84.57142857] ; [29.57142857 63.42857143],0
d5,1,0.31868,0.994357,[90 34] ; [73 20],[93.14285714 30.85714286] ; [69.85714286 23.14285714],0
d4,1,0.329655,0.950254,[96 28] ; [77 16],[98.85714286 25.14285714] ; [74.14285714 18.85714286],0
s6,1,0.355992,0.851983,[80 42] ; [63 25],[83.07619048 38.92380952] ; [59.92380952 28.07619048],0
s7,1,0.368372,0.80915,[49 69] ; [43 47],[52.19230769 65.80769231] ; [39.80769231 50.19230769],0
a6,1,0.39818,0.713816,[79 45] ; [54 39],[76. 48.] ; [57. 36.],0
a4,1,0.416641,0.65977,[59 64] ; [39 53],[56.06511628 66.93488372] ; [41.93488372 50.06511628],0
s4,1,0.417085,0.658514,[ 18 105] ; [10 82],[ 16.01860465 106.98139535] ; [11.98139535 80.01860465],0
s2,1,0.420448,0.649061,[67 56] ; [44 46],[64.09859155 58.90140845] ; [46.90140845 43.09859155],0
u3,1,0.529729,0.394912,[22 15] ; [15 14],[20.74242424 16.25757576] ; [16.25757576 12.74242424],0
n3,1,0.549931,0.357441,[26 13] ; [17  6],[27.0483871 11.9516129] ; [15.9516129  7.0483871],0
u2,1,0.566498,0.328578,[23 14] ; [16 13],[21.86363636 15.13636364] ; [17.13636364 11.86363636],0
r3,1,0.598344,0.2775,[115   7] ; [86  7],[114.05581395   7.94418605] ; [86.94418605  6.05581395],0
d3,1,0.676188,0.174449,[82 42] ; [64 29],[83.42857143 40.57142857] ; [62.57142857 30.42857143],0
b4,1,0.71944,0.12903,[75 49] ; [54 39],[73.71428571 50.28571429] ; [55.28571429 37.71428571],0
u4,1,0.719936,0.128555,[  3 121] ; [ 3 90],[  3.42857143 120.57142857] ; [ 2.57142857 90.42857143],0
s3,1,0.721468,0.12709,[69 52] ; [48 40],[67.73684211 53.26315789] ; [49.26315789 38.73684211],0
a8,1,0.729614,0.119466,[17 96] ; [14 69],[17.87244898 95.12755102] ; [13.12755102 69.87244898],0
b5,1,0.774342,0.082197,[81 43] ; [59 34],[80. 44.] ; [60. 33.],0
a1,1,0.851714,0.034944,[  6 118] ; [ 4 89],[  5.71428571 118.28571429] ; [ 4.28571429 88.71428571],0
d2,1,0.85373,0.033989,[54 69] ; [42 51],[54.66666667 68.33333333] ; [41.33333333 51.66666667],0
p12,1,0.87989,0.022834,[  6 116] ; [ 5 88],[  6.24186047 115.75813953] ; [ 4.75813953 88.24186047],0
v2,1,0.900203,0.015726,[71 46] ; [56 35],[71.4375 45.5625] ; [55.5625 35.4375],0
a3,1,0.924754,0.00892,[87 37] ; [64 28],[86.68518519 37.31481481] ; [64.31481481 27.68518519],0
r1,1,0.985999,0.000308,[102  20] ; [76 15],[101.95305164  20.04694836] ; [76.04694836 14.95305164],0
