Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3e-06,21.903712,[34 15] ; [117 222],[19.06958763 29.93041237] ; [131.93041237 207.06958763],1
p7,1,0.252239,1.310862,[30 18] ; [181 156],[26.30649351 21.69350649] ; [184.69350649 152.30649351],0
u3,1,0.287065,1.133333,[10  6] ; [58 62],[8. 8.] ; [60. 60.],0
p1,1,0.31474,1.010681,[ 2 47] ; [ 28 315],[ 3.75 45.25] ; [ 26.25 316.75],0
a5,1,0.326113,0.964273,[37 12] ; [236 108],[34.03816794 14.96183206] ; [238.96183206 105.03816794],0
p10,1,0.333598,0.934881,[37 11] ; [237 100],[34.16103896 13.83896104] ; [239.83896104  97.16103896],0
p3,1,0.423179,0.64147,[23 25] ; [143 199],[20.43076923 27.56923077] ; [145.56923077 196.43076923],0
d3,1,0.430939,0.620292,[33 16] ; [211 132],[30.5 18.5] ; [213.5 129.5],0
d2,1,0.438651,0.599808,[24 25] ; [147 194],[21.48461538 27.51538462] ; [149.51538462 191.48461538],0
p12,1,0.447574,0.576788,[ 1 47] ; [ 15 325],[ 1.97938144 46.02061856] ; [ 14.02061856 325.97938144],0
s1,1,0.455528,0.556862,[ 2 46] ; [  8 333],[ 1.23393316 46.76606684] ; [  8.76606684 332.23393316],0
n5,1,0.470366,0.521116,[35 13] ; [231 110],[32.82262211 15.17737789] ; [233.17737789 107.82262211],0
n2,1,0.482001,0.494332,[10  4] ; [58 36],[8.81481481 5.18518519] ; [59.18518519 34.81481481],0
d1,1,0.579399,0.307208,[27 22] ; [175 169],[25.18575064 23.81424936] ; [176.81424936 167.18575064],0
v4,1,0.655273,0.199317,[45  4] ; [308  35],[44.125  4.875] ; [308.875  34.125],0
p9,1,0.661908,0.191214,[35 13] ; [254  81],[36.21932115 11.78067885] ; [252.78067885  82.21932115],0
a4,1,0.682575,0.167241,[22 27] ; [143 199],[20.67774936 28.32225064] ; [144.32225064 197.67774936],0
b2,1,0.687961,0.161302,[11 16] ; [ 75 129],[10.05194805 16.94805195] ; [ 75.94805195 128.05194805],0
b3,1,0.687961,0.161302,[11 16] ; [ 75 129],[10.05194805 16.94805195] ; [ 75.94805195 128.05194805],0
p8,1,0.699287,0.149214,[24 24] ; [158 178],[22.75 25.25] ; [159.25 176.75],0
a7,1,0.750117,0.101433,[33 16] ; [238 104],[33.96163683 15.03836317] ; [237.03836317 104.96163683],0
a3,1,0.768013,0.08701,[33 16] ; [223 119],[32.08184143 16.91815857] ; [223.91815857 118.08184143],0
p5,1,0.77081,0.084865,[ 4 44] ; [ 33 309],[ 4.55384615 43.44615385] ; [ 32.44615385 309.55384615],0
u2,1,0.775903,0.081032,[8 8] ; [64 55],[8.53333333 7.46666667] ; [63.46666667 55.53333333],0
d5,1,0.78956,0.071226,[39 10] ; [268  76],[38.27735369 10.72264631] ; [268.72264631  75.27735369],0
p2,1,0.795475,0.067189,[37 11] ; [257  84],[36.27763496 11.72236504] ; [257.72236504  83.27763496],0
a8,1,0.807496,0.059369,[ 6 38] ; [ 38 270],[ 5.5 38.5] ; [ 38.5 269.5],0
b5,1,0.833142,0.044383,[29 20] ; [209 135],[29.67430025 19.32569975] ; [208.32569975 135.67430025],0
r4,1,0.854045,0.033841,[40  9] ; [277  67],[39.52417303  9.47582697] ; [277.47582697  66.52417303],0
b4,1,0.864434,0.029149,[27 22] ; [194 150],[27.55470738 21.44529262] ; [193.44529262 150.55470738],0
r2,1,0.885369,0.020784,[43  6] ; [299  39],[43.30232558  5.69767442] ; [298.69767442  39.30232558],0
a2,1,0.954386,0.003272,[10 39] ; [ 69 275],[ 9.84987277 39.15012723] ; [ 69.15012723 274.84987277],0
b1,1,0.95644,0.002983,[20 29] ; [139 205],[19.82442748 29.17557252] ; [139.17557252 204.82442748],0
n4,1,0.966202,0.001795,[35 14] ; [246  97],[35.125 13.875] ; [245.875  97.125],0
