Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,29.776218,[22  7] ; [ 5 37],[11.02816901 17.97183099] ; [15.97183099 26.02816901],1
s6,1,1.1e-05,19.285714,[23  5] ; [12 30],[14. 14.] ; [21. 21.],1
v1,1,0.001561,10.004775,[16 13] ; [ 8 34],[ 9.8028169 19.1971831] ; [14.1971831 27.8028169],0
s8,1,0.003948,8.307761,[11 18] ; [ 4 38],[ 6.12676056 22.87323944] ; [ 8.87323944 33.12676056],0
s5,1,0.01318,6.144723,[11 15] ; [ 6 34],[ 6.6969697 19.3030303] ; [10.3030303 29.6969697],0
s4,1,0.017784,5.617269,[12 17] ; [ 7 36],[ 7.65277778 21.34722222] ; [11.34722222 31.65277778],0
u1,1,0.024708,5.044252,[ 5 24] ; [ 1 42],[ 2.41666667 26.58333333] ; [ 3.58333333 39.41666667],0
a5,1,0.038483,4.283556,[20  9] ; [19 24],[15.70833333 13.29166667] ; [23.29166667 19.70833333],0
s7,1,0.043808,4.063956,[12 14] ; [ 9 31],[ 8.27272727 17.72727273] ; [12.72727273 27.27272727],0
p9,1,0.066233,3.374002,[16 11] ; [15 26],[12.30882353 14.69117647] ; [18.69117647 22.30882353],0
a7,1,0.073718,3.198232,[12 17] ; [27 16],[15.70833333 13.29166667] ; [23.29166667 19.70833333],0
v4,1,0.107191,2.595148,[25  4] ; [30 13],[22.15277778  6.84722222] ; [32.84722222 10.15277778],0
p10,1,0.139135,2.1875,[15 13] ; [15 27],[12. 16.] ; [18. 24.],0
r3,1,0.158855,1.985089,[27  2] ; [35  8],[24.97222222  4.02777778] ; [37.02777778  5.97222222],0
a2,1,0.174059,1.847634,[ 5 24] ; [ 3 40],[ 3.22222222 25.77777778] ; [ 4.77777778 38.22222222],0
p4,1,0.179058,1.805422,[11 18] ; [10 33],[ 8.45833333 20.54166667] ; [12.54166667 30.45833333],0
a4,1,0.179665,1.800394,[14 15] ; [14 29],[11.27777778 17.72222222] ; [16.72222222 26.27777778],0
b4,1,0.222487,1.488256,[14 15] ; [27 16],[16.51388889 12.48611111] ; [24.48611111 18.51388889],0
n2,1,0.227907,1.453877,[8 3] ; [9 9],[6.44827586 4.55172414] ; [10.55172414  7.44827586],0
p3,1,0.244659,1.353549,[ 9 20] ; [ 8 34],[ 6.94366197 22.05633803] ; [10.05633803 31.94366197],0
r4,1,0.270135,1.216063,[23  6] ; [29 14],[20.94444444  8.05555556] ; [31.05555556 11.94444444],0
u2,1,0.314736,1.010695,[5 6] ; [11  6],[6.28571429 4.71428571] ; [9.71428571 7.28571429],0
n1,1,0.331171,0.944312,[5 6] ; [ 5 13],[3.79310345 7.20689655] ; [ 6.20689655 11.79310345],0
