Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.033031,4.544178,[20  5] ; [14 13],[16.34615385  8.65384615] ; [17.65384615  9.34615385],0
u3,1,0.060463,3.524627,[5 8] ; [ 2 17],[ 2.84375 10.15625] ; [ 4.15625 14.84375],0
n3,1,0.060676,3.518804,[7 1] ; [5 6],[5.05263158 2.94736842] ; [6.94736842 4.05263158],0
d4,1,0.079877,3.067399,[18  7] ; [13 14],[14.90384615 10.09615385] ; [16.09615385 10.90384615],0
d5,1,0.093494,2.813164,[16  9] ; [11 16],[12.98076923 12.01923077] ; [14.01923077 12.98076923],0
b1,1,0.100116,2.703688,[11 14] ; [18  9],[13.94230769 11.05769231] ; [15.05769231 11.94230769],0
p10,1,0.124011,2.365917,[15 10] ; [10 16],[12.25490196 12.74509804] ; [12.74509804 13.25490196],0
a8,1,0.136097,2.221543,[ 7 17] ; [ 3 22],[ 4.89795918 19.10204082] ; [ 5.10204082 19.89795918],0
a3,1,0.136956,2.211828,[12 12] ; [ 8 19],[ 9.41176471 14.58823529] ; [10.58823529 16.41176471],0
r4,1,0.155619,2.016285,[ 9 16] ; [ 5 22],[ 6.73076923 18.26923077] ; [ 7.26923077 19.73076923],0
n4,1,0.173424,1.853091,[12 13] ; [18  9],[14.42307692 10.57692308] ; [15.57692308 11.42307692],0
v2,1,0.23986,1.381418,[ 7 17] ; [ 4 22],[ 5.28 18.72] ; [ 5.72 20.28],0
a4,1,0.244751,1.353016,[ 7 18] ; [ 4 23],[ 5.28846154 19.71153846] ; [ 5.71153846 21.28846154],0
p11,1,0.250174,1.322334,[16  9] ; [13 14],[13.94230769 11.05769231] ; [15.05769231 11.94230769],0
s7,1,0.264847,1.243243,[ 3 20] ; [ 6 17],[ 4.5 18.5] ; [ 4.5 18.5],0
d3,1,0.277724,1.178193,[13 12] ; [10 17],[11.05769231 13.94230769] ; [11.94230769 15.05769231],0
p2,1,0.281504,1.159816,[13 12] ; [18  9],[14.90384615 10.09615385] ; [16.09615385 10.90384615],0
n5,1,0.282287,1.156047,[14 11] ; [19  8],[15.86538462  9.13461538] ; [17.13461538  9.86538462],0
s2,1,0.381214,0.766783,[ 4 21] ; [ 7 20],[ 5.28846154 19.71153846] ; [ 5.71153846 21.28846154],0
p6,1,0.406178,0.68996,[ 5 20] ; [ 3 23],[ 3.92156863 21.07843137] ; [ 4.07843137 21.92156863],0
a6,1,0.42401,0.639174,[12 13] ; [10 17],[10.57692308 14.42307692] ; [11.42307692 15.57692308],0
a5,1,0.42401,0.639174,[12 13] ; [10 17],[10.57692308 14.42307692] ; [11.42307692 15.57692308],0
n6,1,0.429565,0.624,[14 11] ; [18  9],[15.38461538  9.61538462] ; [16.61538462 10.38461538],0
u2,1,0.430168,0.62237,[8 5] ; [ 9 10],[6.90625 6.09375] ; [10.09375  8.90625],0
r1,1,0.432239,0.6168,[10 15] ; [ 8 19],[ 8.65384615 16.34615385] ; [ 9.34615385 17.65384615],0
p12,1,0.506768,0.440736,[ 2 23] ; [ 1 26],[ 1.44230769 23.55769231] ; [ 1.55769231 25.44230769],0
v3,1,0.515095,0.423704,[ 3 22] ; [ 5 22],[ 3.84615385 21.15384615] ; [ 4.15384615 22.84615385],0
