Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,36.654002,[31 13] ; [ 8 54],[16.18867925 27.81132075] ; [22.81132075 39.18867925],1
s2,1,0.000134,14.587823,[30 14] ; [19 43],[20.33962264 23.66037736] ; [28.66037736 33.33962264],1
s3,1,0.000517,12.051534,[32 12] ; [23 37],[23.26923077 20.73076923] ; [31.73076923 28.26923077],1
p3,1,0.000718,11.441731,[34 10] ; [27 34],[25.56190476 18.43809524] ; [35.43809524 25.56190476],1
s6,1,0.003413,8.572534,[32  9] ; [30 31],[24.92156863 16.07843137] ; [37.07843137 23.92156863],0
p10,1,0.007815,7.075414,[37  6] ; [38 23],[31.00961538 11.99038462] ; [43.99038462 17.00961538],0
s5,1,0.010047,6.626533,[16 23] ; [11 51],[10.42574257 28.57425743] ; [16.57425743 45.42574257],0
r3,1,0.016837,5.713272,[42  2] ; [49 13],[37.77358491  6.22641509] ; [53.22641509  8.77358491],0
p11,1,0.017027,5.693539,[37  7] ; [39 23],[31.54716981 12.45283019] ; [44.45283019 17.54716981],0
p1,1,0.02098,5.328432,[ 7 37] ; [ 2 60],[ 3.73584906 40.26415094] ; [ 5.26415094 56.73584906],0
p4,1,0.024141,5.084444,[33 11] ; [32 28],[27.5 16.5] ; [37.5 22.5],0
v3,1,0.031327,4.634963,[19 24] ; [15 47],[13.92380952 29.07619048] ; [20.07619048 41.92380952],0
p6,1,0.036615,4.368222,[23 19] ; [20 39],[17.88118812 24.11881188] ; [25.11881188 33.88118812],0
d5,1,0.039662,4.232298,[35  9] ; [37 24],[30.17142857 13.82857143] ; [41.82857143 19.17142857],0
r2,1,0.039922,4.221211,[37  4] ; [45 16],[32.96078431  8.03921569] ; [49.03921569 11.96078431],0
p9,1,0.0421,4.131164,[38  6] ; [43 19],[33.62264151 10.37735849] ; [47.37735849 14.62264151],0
s4,1,0.057199,3.616795,[14 30] ; [10 52],[ 9.96226415 34.03773585] ; [14.03773585 47.96226415],0
a3,1,0.063285,3.449143,[31 13] ; [32 29],[26.4 17.6] ; [36.6 24.4],0
