Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.010515,6.545455,[7 5] ; [ 4 20],[3.66666667 8.33333333] ; [ 7.33333333 16.66666667],0
s6,1,0.020153,5.398599,[8 3] ; [ 7 16],[4.85294118 6.14705882] ; [10.14705882 12.85294118],0
r4,1,0.031444,4.628571,[8 4] ; [ 7 17],[5. 7.] ; [10. 14.],0
r1,1,0.031444,4.628571,[8 4] ; [ 7 17],[5. 7.] ; [10. 14.],0
a4,1,0.085886,2.949833,[ 2 10] ; [11 13],[4.33333333 7.66666667] ; [ 8.66666667 15.33333333],0
b1,1,0.090602,2.863636,[5 7] ; [17  7],[7.33333333 4.66666667] ; [14.66666667  9.33333333],0
p11,1,0.133614,2.25,[10  2] ; [14 10],[8. 4.] ; [16.  8.],0
p3,1,0.151494,2.057143,[7 5] ; [ 8 16],[5. 7.] ; [10. 14.],0
p7,1,0.157299,2.0,[8 4] ; [10 14],[6. 6.] ; [12. 12.],0
s4,1,0.172848,1.858065,[3 9] ; [ 2 22],[ 1.66666667 10.33333333] ; [ 3.33333333 20.66666667],0
p2,1,0.174196,1.846454,[10  2] ; [14  9],[8.22857143 3.77142857] ; [15.77142857  7.22857143],0
s5,1,0.174652,1.842553,[4 8] ; [ 3 19],[2.47058824 9.52941176] ; [ 4.52941176 17.47058824],0
n4,1,0.188313,1.730769,[7 5] ; [19  5],[8.66666667 3.33333333] ; [17.33333333  6.66666667],0
n5,1,0.188313,1.730769,[7 5] ; [19  5],[8.66666667 3.33333333] ; [17.33333333  6.66666667],0
s1,1,0.200825,1.636364,[ 2 10] ; [ 1 23],[ 1. 11.] ; [ 2. 22.],0
r3,1,0.212628,1.553442,[11  1] ; [17  6],[9.6 2.4] ; [18.4  4.6],0
b5,1,0.23568,1.40625,[5 7] ; [15  9],[6.66666667 5.33333333] ; [13.33333333 10.66666667],0
u3,1,0.310494,1.028571,[2 3] ; [1 6],[1.25 3.75] ; [1.75 5.25],0
v1,1,0.33355,0.935065,[6 6] ; [ 8 16],[4.66666667 7.33333333] ; [ 9.33333333 14.66666667],0
p4,1,0.345033,0.891641,[7 5] ; [10 14],[5.66666667 6.33333333] ; [11.33333333 12.66666667],0
n2,1,0.345779,0.888889,[1 1] ; [5 1],[1.5 0.5] ; [4.5 1.5],0
n1,1,0.345779,0.888889,[1 1] ; [5 1],[1.5 0.5] ; [4.5 1.5],0
p6,1,0.345976,0.888162,[5 7] ; [ 6 17],[3.77142857 8.22857143] ; [ 7.22857143 15.77142857],0
b4,1,0.453255,0.5625,[7 5] ; [17  7],[8. 4.] ; [16.  8.],0
d1,1,0.453255,0.5625,[3 9] ; [ 9 15],[4. 8.] ; [ 8. 16.],0
a3,1,0.453255,0.5625,[7 5] ; [17  7],[8. 4.] ; [16.  8.],0
a7,1,0.4795,0.5,[7 5] ; [11 13],[6. 6.] ; [12. 12.],0
p1,1,0.495521,0.464516,[ 1 11] ; [ 4 20],[ 1.66666667 10.33333333] ; [ 3.33333333 20.66666667],0
a8,1,0.505005,0.444403,[3 8] ; [ 4 19],[2.26470588 8.73529412] ; [ 4.73529412 18.26470588],0
b3,1,0.509432,0.435233,[4 5] ; [ 5 11],[3.24 5.76] ; [ 5.76 10.24],0
b2,1,0.509432,0.435233,[4 5] ; [ 5 11],[3.24 5.76] ; [ 5.76 10.24],0
n6,1,0.554015,0.350173,[9 3] ; [15  8],[8.22857143 3.77142857] ; [15.77142857  7.22857143],0
p10,1,0.57075,0.321429,[10  2] ; [18  6],[9.33333333 2.66666667] ; [18.66666667  5.33333333],0
a5,1,0.598725,0.276923,[8 4] ; [18  6],[8.66666667 3.33333333] ; [17.33333333  6.66666667],0
d3,1,0.635256,0.225,[6 6] ; [10 14],[5.33333333 6.66666667] ; [10.66666667 13.33333333],0
d2,1,0.635256,0.225,[6 6] ; [10 14],[5.33333333 6.66666667] ; [10.66666667 13.33333333],0
v2,1,0.635256,0.225,[6 6] ; [10 14],[5.33333333 6.66666667] ; [10.66666667 13.33333333],0
u2,1,0.678845,0.171429,[2 3] ; [2 5],[1.66666667 3.33333333] ; [2.33333333 4.66666667],0
s7,1,0.710906,0.137374,[4 8] ; [ 6 16],[3.52941176 8.47058824] ; [ 6.47058824 15.52941176],0
p5,1,0.733271,0.116129,[ 2 10] ; [ 3 21],[ 1.66666667 10.33333333] ; [ 3.33333333 20.66666667],0
s2,1,0.79246,0.069231,[3 9] ; [ 7 17],[3.33333333 8.66666667] ; [ 6.66666667 17.33333333],0
d4,1,0.798074,0.065455,[8 4] ; [17  7],[8.33333333 3.66666667] ; [16.66666667  7.33333333],0
d5,1,0.798074,0.065455,[8 4] ; [17  7],[8.33333333 3.66666667] ; [16.66666667  7.33333333],0
s3,1,0.813381,0.055728,[6 6] ; [11 13],[5.66666667 6.33333333] ; [11.33333333 12.66666667],0
v3,1,0.827375,0.047554,[3 9] ; [ 5 18],[2.74285714 9.25714286] ; [ 5.25714286 17.74285714],0
r2,1,0.918123,0.010568,[7 5] ; [13 10],[6.85714286 5.14285714] ; [13.14285714  9.85714286],0
a6,1,1.0,0.0,[6 6] ; [12 12],[6. 6.] ; [12. 12.],0
