Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,89.93766,[207 105] ; [ 24 112],[160.875 151.125] ; [70.125 65.875],1
s3,1,0.0,88.952634,[220  89] ; [ 31 104],[174.68243243 134.31756757] ; [76.31756757 58.68243243],1
s5,1,0.0,48.55697,[147 155] ; [ 19 118],[114.19589977 187.80410023] ; [51.80410023 85.19589977],1
s7,1,0.0,47.282835,[193 107] ; [36 92],[160.51401869 139.48598131] ; [68.48598131 59.51401869],1
s8,1,0.0,42.849059,[185 124] ; [ 36 101],[153.11434978 155.88565022] ; [67.88565022 69.11434978],1
s4,1,6e-05,16.111261,[ 65 243] ; [  8 129],[ 50.5258427 257.4741573] ; [ 22.4741573 114.5258427],1
p5,1,0.0004,12.532711,[ 65 247] ; [ 10 127],[ 52.11581292 259.88418708] ; [ 22.88418708 114.11581292],1
r4,1,0.000555,11.922407,[299  13] ; [119  18],[290.45879733  21.54120267] ; [127.54120267   9.45879733],1
p6,1,0.001214,10.469371,[166 143] ; [50 85],[150.32432432 158.67567568] ; [65.67567568 69.32432432],0
p4,1,0.002952,8.837071,[239  72] ; [86 50],[226.11856823  84.88143177] ; [98.88143177 37.11856823],0
r3,1,0.012354,6.259283,[301  10] ; [125  12],[295.72767857  15.27232143] ; [130.27232143   6.72767857],0
p7,1,0.017526,5.642873,[260  46] ; [102  33],[251.18367347  54.81632653] ; [110.81632653  24.18367347],0
p12,1,0.018398,5.557888,[ 39 273] ; [  7 129],[ 32.03571429 279.96428571] ; [ 13.96428571 122.03571429],0
d4,1,0.021647,5.273963,[267  43] ; [106  31],[258.68008949  51.31991051] ; [114.31991051  22.68008949],0
n5,1,0.037641,4.321154,[254  57] ; [100  37],[245.74553571  65.25446429] ; [108.25446429  28.74553571],0
u3,1,0.046937,3.94765,[54 31] ; [23 27],[48.48148148 36.51851852] ; [28.51851852 21.48148148],0
a1,1,0.048867,3.879914,[ 21 291] ; [  3 134],[ 16.67706013 295.32293987] ; [  7.32293987 129.67706013],0
r2,1,0.052207,3.76913,[298  10] ; [125  10],[294.09480813  13.90519187] ; [128.90519187   6.09480813],0
a3,1,0.067855,3.334173,[225  85] ; [87 49],[216.86098655  93.13901345] ; [95.13901345 40.86098655],0
v1,1,0.069158,3.302899,[187 119] ; [70 65],[178.32653061 127.67346939] ; [78.67346939 56.32653061],0
u1,1,0.08139,3.036926,[ 57 255] ; [ 16 121],[ 50.72605791 261.27394209] ; [ 22.27394209 114.72605791],0
u4,1,0.090778,2.860516,[ 11 301] ; [  1 136],[  8.33853007 303.66146993] ; [  3.66146993 133.33853007],0
s1,1,0.094421,2.797336,[ 11 301] ; [  1 134],[  8.37583893 303.62416107] ; [  3.62416107 131.37583893],0
p9,1,0.096802,2.757464,[280  31] ; [115  21],[274.82102908  36.17897092] ; [120.17897092  15.82102908],0
u2,1,0.109375,2.56323,[54 33] ; [24 26],[49.53284672 37.46715328] ; [28.46715328 21.53284672],0
r1,1,0.149865,2.073622,[265  47] ; [108  28],[259.76785714  52.23214286] ; [113.23214286  22.76785714],0
p10,1,0.163507,1.941493,[275  35] ; [115  22],[270.46979866  39.53020134] ; [119.53020134  17.46979866],0
a5,1,0.169904,1.883786,[242  70] ; [98 39],[236.25835189  75.74164811] ; [103.74164811  33.25835189],0
p3,1,0.188357,1.730422,[201 110] ; [79 57],[194.8098434 116.1901566] ; [85.1901566 50.8098434],0
n6,1,0.201687,1.630119,[273  36] ; [115  22],[268.8161435  40.1838565] ; [119.1838565  17.8161435],0
a8,1,0.223546,1.48146,[ 43 242] ; [ 13 110],[ 39.11764706 245.88235294] ; [ 16.88235294 106.11764706],0
a4,1,0.306293,1.046594,[136 174] ; [53 84],[131.0738255 178.9261745] ; [57.9261745 79.0738255],0
n4,1,0.313882,1.014271,[250  62] ; [104  33],[245.98663697  66.01336303] ; [108.01336303  28.98663697],0
p2,1,0.319584,0.99065,[286  25] ; [122  15],[283.23214286  27.76785714] ; [124.76785714  12.23214286],0
b5,1,0.385564,0.752887,[173 139] ; [82 55],[177.19376392 134.80623608] ; [77.80623608 59.19376392],0
d5,1,0.392642,0.730744,[255  55] ; [108  29],[251.74496644  58.25503356] ; [111.25503356  25.74496644],0
p11,1,0.407469,0.686175,[269  43] ; [114  23],[266.13808463  45.86191537] ; [116.86191537  20.13808463],0
n2,1,0.41055,0.677206,[44  9] ; [18  6],[42.67532468 10.32467532] ; [19.32467532  4.67532468],0
a2,1,0.410576,0.677133,[ 70 242] ; [ 26 111],[ 66.70824053 245.29175947] ; [ 29.29175947 107.70824053],0
v2,1,0.45802,0.550729,[173 130] ; [81 52],[176.51834862 126.48165138] ; [77.48165138 55.51834862],0
d3,1,0.471748,0.517879,[226  85] ; [95 42],[222.83705357  88.16294643] ; [98.16294643 38.83705357],0
n3,1,0.528908,0.396489,[33 19] ; [17  7],[34.21052632 17.78947368] ; [15.78947368  8.21052632],0
a7,1,0.554193,0.34986,[233  78] ; [99 38],[230.47321429  80.52678571] ; [101.52678571  35.47321429],0
n1,1,0.619093,0.247144,[24 29] ; [ 9 14],[23.01315789 29.98684211] ; [ 9.98684211 13.01315789],0
a6,1,0.65967,0.193925,[208 102] ; [89 48],[205.97315436 104.02684564] ; [91.02684564 45.97315436],0
b4,1,0.70862,0.13966,[179 133] ; [76 61],[177.19376392 134.80623608] ; [77.80623608 59.19376392],0
v3,1,0.75579,0.09673,[131 174] ; [55 78],[129.52054795 175.47945205] ; [56.47945205 76.52054795],0
d1,1,0.761567,0.092066,[196 116] ; [84 53],[194.56570156 117.43429844] ; [85.43429844 51.56570156],0
b1,1,0.912881,0.011969,[119 193] ; [53 84],[119.51893096 192.48106904] ; [52.48106904 84.51893096],0
b3,1,0.950902,0.003791,[ 70 117] ; [30 51],[ 69.7761194 117.2238806] ; [30.2238806 50.7761194],0
b2,1,0.950902,0.003791,[ 70 117] ; [30 51],[ 69.7761194 117.2238806] ; [30.2238806 50.7761194],0
d2,1,0.964147,0.00202,[146 165] ; [64 73],[145.78125 165.21875] ; [64.21875 72.78125],0
p1,1,0.993134,7.4e-05,[ 36 273] ; [ 16 121],[ 36.02690583 272.97309417] ; [ 15.97309417 121.02690583],0
