Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.126976,[41  8] ; [ 7 21],[30.54545455 18.45454545] ; [17.45454545 10.54545455],1
p11,1,0.000182,14.007572,[42 10] ; [11 17],[34.45 17.55] ; [18.55  9.45],1
p2,1,0.000585,11.823158,[43  7] ; [14 14],[36.53846154 13.46153846] ; [20.46153846  7.53846154],1
a5,1,0.002566,9.093129,[35 17] ; [ 9 19],[28.6 23.4] ; [15.4 12.6],0
s8,1,0.005913,7.576506,[18 33] ; [ 2 26],[12.91139241 38.08860759] ; [ 7.08860759 20.91139241],0
p4,1,0.027219,4.876869,[29 23] ; [ 8 19],[24.35443038 27.64556962] ; [12.64556962 14.35443038],0
p6,1,0.032491,4.572414,[17 34] ; [ 3 24],[13.07692308 37.92307692] ; [ 6.92307692 20.07692308],0
r3,1,0.035645,4.413999,[37 12] ; [14 13],[32.88157895 16.11842105] ; [18.11842105  8.88157895],0
d5,1,0.050962,3.809524,[39 13] ; [15 13],[35.1 16.9] ; [18.9  9.1],0
p3,1,0.05477,3.689071,[24 27] ; [ 7 21],[20.01265823 30.98734177] ; [10.98734177 17.01265823],0
s3,1,0.102136,2.671875,[21 27] ; [ 7 21],[17.68421053 30.31578947] ; [10.31578947 17.68421053],0
v1,1,0.104172,2.640486,[19 29] ; [ 6 22],[15.78947368 32.21052632] ; [ 9.21052632 18.78947368],0
a6,1,0.121381,2.399405,[28 24] ; [10 18],[24.7 27.3] ; [13.3 14.7],0
p7,1,0.14307,2.144621,[21 28] ; [ 7 20],[18.05263158 30.94736842] ; [ 9.94736842 17.05263158],0
s7,1,0.194248,1.685103,[20 29] ; [ 7 20],[17.40789474 31.59210526] ; [ 9.59210526 17.40789474],0
n5,1,0.202186,1.626512,[38 13] ; [17 11],[35.50632911 15.49367089] ; [19.49367089  8.50632911],0
a4,1,0.202567,1.623768,[21 31] ; [ 7 20],[18.43037975 33.56962025] ; [ 9.56962025 17.43037975],0
n4,1,0.279619,1.168941,[36 16] ; [16 12],[33.8 18.2] ; [18.2  9.8],0
u1,1,0.287712,1.130298,[ 8 44] ; [ 2 26],[ 6.5 45.5] ; [ 3.5 24.5],0
s6,1,0.293877,1.101772,[24 26] ; [10 18],[21.79487179 28.20512821] ; [12.20512821 15.79487179],0
p8,1,0.294475,1.09905,[21 31] ; [ 8 20],[18.85 33.15] ; [10.15 17.85],0
