Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.863902,[30 92] ; [76 64],[49.35877863 72.64122137] ; [56.64122137 83.35877863],1
n5,1,0.000114,14.897655,[83 44] ; [123  21],[96.53874539 30.46125461] ; [109.46125461  34.53874539],1
p9,1,0.000283,13.180015,[92 35] ; [129  15],[103.56826568  23.43173432] ; [117.43173432  26.56826568],1
n6,1,0.000631,11.681109,[94 32] ; [130  14],[104.53333333  21.46666667] ; [119.46666667  24.53333333],1
v2,1,0.000864,11.098405,[55 67] ; [93 49],[68.39393939 53.60606061] ; [79.60606061 62.39393939],1
p10,1,0.001992,9.556675,[92 35] ; [125  18],[102.07037037  24.92962963] ; [114.92962963  28.07037037],0
u3,1,0.005962,7.561604,[21 24] ; [29  9],[27.10843373 17.89156627] ; [22.89156627 15.10843373],0
p8,1,0.028813,4.778774,[59 67] ; [86 57],[67.91821561 58.08178439] ; [77.08178439 65.91821561],0
n4,1,0.031957,4.600791,[88 39] ; [116  28],[95.60147601 31.39852399] ; [108.39852399  35.60147601],0
p12,1,0.033036,4.543898,[  3 124] ; [ 12 133],[  7.00367647 119.99632353] ; [  7.99632353 137.00367647],0
s1,1,0.049995,3.84164,[  9 118] ; [  3 138],[  5.68656716 121.31343284] ; [  6.31343284 134.68656716],0
a3,1,0.055193,3.67626,[80 47] ; [107  38],[87.3125 39.6875] ; [99.6875 45.3125],0
r4,1,0.056358,3.641437,[107  20] ; [133  12],[112.05882353  14.94117647] ; [127.94117647  17.05882353],0
b5,1,0.058509,3.579156,[68 59] ; [94 51],[75.63970588 51.36029412] ; [86.36029412 58.63970588],0
p2,1,0.062636,3.466188,[105  22] ; [131  14],[110.19117647  16.80882353] ; [125.80882353  19.19117647],0
r3,1,0.068301,3.323378,[116  11] ; [140   5],[119.52941176   7.47058824] ; [136.47058824   8.52941176],0
p5,1,0.070942,3.261089,[  9 117] ; [ 20 123],[ 13.58364312 112.41635688] ; [ 15.41635688 127.58364312],0
u1,1,0.075727,3.154303,[ 16 111] ; [ 30 115],[ 21.47794118 105.52205882] ; [ 24.52205882 120.47794118],0
a2,1,0.084827,2.96991,[ 23 104] ; [ 39 106],[28.94852941 98.05147059] ; [ 33.05147059 111.94852941],0
v4,1,0.117035,2.456557,[117  10] ; [138   5],[119.94444444   7.05555556] ; [135.05555556   7.94444444],0
n2,1,0.117984,2.443875,[21 11] ; [21  4],[23.57894737  8.42105263] ; [18.42105263  6.57894737],0
d1,1,0.123887,2.367474,[68 59] ; [91 54],[74.23897059 52.76102941] ; [84.76102941 60.23897059],0
b4,1,0.145057,2.123478,[76 51] ; [74 71],[70.03676471 56.96323529] ; [79.96323529 65.03676471],0
r2,1,0.172812,1.858378,[112  15] ; [133  10],[115.24074074  11.75925926] ; [129.75925926  13.24074074],0
a4,1,0.174955,1.839966,[47 80] ; [65 79],[52.48708487 74.51291513] ; [59.51291513 84.48708487],0
p11,1,0.187982,1.73336,[94 33] ; [117  28],[98.51838235 28.48161765] ; [112.48161765  32.51838235],0
d2,1,0.208969,1.578554,[56 71] ; [75 70],[61.16544118 65.83455882] ; [69.83455882 75.16544118],0
a5,1,0.235568,1.406924,[92 35] ; [114  31],[96.18382353 30.81617647] ; [109.81617647  35.18382353],0
n3,1,0.260542,1.265873,[22 11] ; [20  5],[23.89655172  9.10344828] ; [18.10344828  6.89655172],0
b2,1,0.271333,1.209996,[19 57] ; [32 66],[22.27586207 53.72413793] ; [28.72413793 69.27586207],0
b3,1,0.271333,1.209996,[19 57] ; [32 66],[22.27586207 53.72413793] ; [28.72413793 69.27586207],0
s2,1,0.296204,1.091208,[59 68] ; [74 66],[63.26217228 63.73782772] ; [69.73782772 70.26217228],0
s8,1,0.296695,1.088992,[48 79] ; [63 80],[52.21111111 74.78888889] ; [58.78888889 84.21111111],0
n1,1,0.322067,0.980536,[10 22] ; [11 14],[11.78947368 20.21052632] ; [ 9.21052632 15.78947368],0
d4,1,0.395843,0.720917,[99 28] ; [119  26],[101.78676471  25.21323529] ; [116.21323529  28.78676471],0
s3,1,0.397361,0.716298,[74 52] ; [75 65],[70.57894737 55.42105263] ; [78.42105263 61.57894737],0
a6,1,0.404472,0.694992,[87 40] ; [106  39],[90.11397059 36.88602941] ; [102.88602941  42.11397059],0
p1,1,0.411118,0.675565,[  8 119] ; [ 13 132],[  9.80514706 117.19485294] ; [ 11.19485294 133.80514706],0
p3,1,0.417948,0.656077,[73 53] ; [91 54],[76.25092251 49.74907749] ; [87.74907749 57.25092251],0
a8,1,0.467339,0.528261,[ 11 104] ; [ 16 112],[ 12.77777778 102.22222222] ; [ 14.22222222 113.77777778],0
d5,1,0.495785,0.463947,[101  26] ; [120  25],[103.1875  23.8125] ; [117.8125  27.1875],0
s5,1,0.500252,0.454402,[36 89] ; [46 95],[38.53383459 86.46616541] ; [43.46616541 97.53383459],0
a7,1,0.503694,0.447145,[90 37] ; [108  37],[92.44852941 34.55147059] ; [105.55147059  39.44852941],0
