Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,72.044792,[31 37] ; [276  32],[55.5212766 12.4787234] ; [251.4787234  56.5212766],1
n6,1,6.1e-05,16.075542,[49 19] ; [276  30],[59.09090909  8.90909091] ; [265.90909091  40.09090909],1
p2,1,0.000319,12.957052,[50 18] ; [274  31],[59.06702413  8.93297587] ; [264.93297587  40.06702413],1
p6,1,0.000421,12.43629,[16 50] ; [145 157],[28.875 37.125] ; [132.125 169.875],1
p4,1,0.000625,11.700774,[34 34] ; [218  87],[45.94101877 22.05898123] ; [206.05898123  98.94101877],1
n1,1,0.002717,8.988395,[ 5 22] ; [24 20],[11.02816901 15.97183099] ; [17.97183099 26.02816901],0
v3,1,0.00279,8.940163,[23 44] ; [162 135],[34.0521978 32.9478022] ; [150.9478022 146.0521978],0
p11,1,0.005284,7.779714,[49 20] ; [263  46],[56.95238095 12.04761905] ; [255.04761905  53.95238095],0
d1,1,0.005481,7.713526,[38 31] ; [223  86],[47.64285714 21.35714286] ; [213.35714286  95.64285714],0
r1,1,0.005548,7.691619,[53 16] ; [274  33],[60.00797872  8.99202128] ; [266.99202128  40.00797872],0
r2,1,0.006567,7.387837,[61  7] ; [298   9],[65.09866667  2.90133333] ; [293.90133333  13.09866667],0
p5,1,0.015902,5.81368,[ 3 64] ; [ 48 259],[ 9.13636364 57.86363636] ; [ 41.86363636 265.13636364],0
d5,1,0.017424,5.65313,[54 15] ; [273  34],[60.00797872  8.99202128] ; [266.99202128  40.00797872],0
r4,1,0.018546,5.543866,[59 10] ; [290  19],[63.70634921  5.29365079] ; [285.29365079  23.70634921],0
a8,1,0.023951,5.098176,[ 4 61] ; [ 47 224],[ 9.86607143 55.13392857] ; [ 41.13392857 229.86607143],0
p10,1,0.030614,4.674497,[52 16] ; [264  40],[57.76344086 10.23655914] ; [258.23655914  45.76344086],0
p3,1,0.034872,4.451449,[31 36] ; [184 121],[38.72311828 28.27688172] ; [176.27688172 128.72311828],0
d2,1,0.040847,4.182336,[33 36] ; [188 119],[40.55585106 28.44414894] ; [180.44414894 126.55585106],0
p8,1,0.041941,4.137566,[34 34] ; [190 110],[41.39130435 26.60869565] ; [182.60869565 117.39130435],0
s4,1,0.045746,3.990941,[16 53] ; [ 41 261],[10.60107817 58.39892183] ; [ 46.39892183 255.60107817],0
