Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,29.095574,[122  28] ; [33 39],[104.72972973  45.27027027] ; [50.27027027 21.72972973],1
p10,1,6e-06,20.3412,[110  41] ; [31 43],[94.62666667 56.37333333] ; [46.37333333 27.62666667],1
p11,1,2.1e-05,18.075739,[118  36] ; [37 39],[103.7826087  50.2173913] ; [51.2173913 24.7826087],1
r3,1,5e-05,16.443528,[138  13] ; [53 22],[127.61504425  23.38495575] ; [63.38495575 11.61504425],1
v4,1,6.7e-05,15.905341,[140  11] ; [55 20],[130.28761062  20.71238938] ; [64.71238938 10.28761062],1
p7,1,0.000107,15.00809,[79 70] ; [19 55],[65.47982063 83.52017937] ; [32.52017937 41.47982063],1
p8,1,0.003299,8.634219,[54 96] ; [13 63],[ 44.46902655 105.53097345] ; [22.53097345 53.46902655],0
s1,1,0.003881,8.338727,[  4 148] ; [ 9 65],[  8.74336283 143.25663717] ; [ 4.25663717 69.74336283],0
d5,1,0.005778,7.618413,[86 67] ; [28 48],[76.16593886 76.83406114] ; [37.83406114 38.16593886],0
p1,1,0.011217,6.430574,[  5 147] ; [ 9 67],[  9.33333333 142.66666667] ; [ 4.66666667 71.33333333],0
r4,1,0.011434,6.396563,[123  31] ; [49 27],[115.16521739  38.83478261] ; [56.83478261 19.16521739],0
s3,1,0.017622,5.633335,[79 74] ; [25 47],[70.72 82.28] ; [33.28 38.72],0
d3,1,0.030384,4.687452,[60 92] ; [19 57],[52.66666667 99.33333333] ; [26.33333333 49.66666667],0
a7,1,0.042651,4.109193,[97 56] ; [37 38],[89.92105263 63.07894737] ; [44.07894737 30.92105263],0
s7,1,0.045251,4.009256,[52 96] ; [16 57],[ 45.53846154 102.46153846] ; [22.46153846 50.53846154],0
b1,1,0.047841,3.915548,[56 98] ; [38 38],[62.93913043 91.06086957] ; [31.06086957 44.93913043],0
r2,1,0.052987,3.744322,[135  16] ; [60 15],[130.28761062  20.71238938] ; [64.71238938 10.28761062],0
s6,1,0.066381,3.370324,[84 67] ; [32 43],[77.50442478 73.49557522] ; [38.49557522 36.50442478],0
n6,1,0.088288,2.905322,[112  40] ; [47 28],[106.46696035  45.53303965] ; [52.53303965 22.46696035],0
d4,1,0.092104,2.837209,[93 61] ; [37 39],[87.04347826 66.95652174] ; [42.95652174 33.04347826],0
s8,1,0.100208,2.70223,[ 44 109] ; [14 61],[ 38.92105263 114.07894737] ; [19.07894737 55.92105263],0
r1,1,0.114734,2.487775,[104  49] ; [43 32],[98.64473684 54.35526316] ; [48.35526316 26.64473684],0
p12,1,0.152142,2.05064,[  4 147] ; [ 5 71],[  5.98678414 145.01321586] ; [ 3.01321586 72.98678414],0
v1,1,0.161771,1.957594,[67 81] ; [27 49],[62.10714286 85.89285714] ; [31.89285714 44.10714286],0
a1,1,0.163962,1.937301,[  7 147] ; [ 7 69],[  9.37391304 144.62608696] ; [ 4.62608696 71.37391304],0
n3,1,0.164313,1.934075,[35 12] ; [14 10],[32.43661972 14.56338028] ; [16.56338028  7.43661972],0
a3,1,0.175451,1.835737,[87 66] ; [35 39],[82.22907489 70.77092511] ; [39.77092511 34.22907489],0
n1,1,0.202034,1.62761,[13 34] ; [11 15],[15.45205479 31.54794521] ; [ 8.54794521 17.45205479],0
v3,1,0.226649,1.461771,[ 38 113] ; [24 49],[ 41.79464286 109.20535714] ; [20.20535714 52.79464286],0
d2,1,0.256618,1.286908,[ 20 134] ; [14 61],[ 22.86462882 131.13537118] ; [11.13537118 63.86462882],0
a5,1,0.260891,1.264024,[79 75] ; [33 43],[74.99130435 79.00869565] ; [37.00869565 38.99130435],0
b3,1,0.306439,1.045963,[24 55] ; [17 26],[26.54918033 52.45081967] ; [14.45081967 28.54918033],0
b2,1,0.306439,1.045963,[24 55] ; [17 26],[26.54918033 52.45081967] ; [14.45081967 28.54918033],0
a6,1,0.351404,0.868381,[83 71] ; [36 40],[79.67826087 74.32173913] ; [39.32173913 36.67826087],0
v2,1,0.366742,0.814672,[62 82] ; [26 45],[58.93953488 85.06046512] ; [29.06046512 41.93953488],0
u1,1,0.369924,0.803921,[  8 146] ; [ 2 74],[  6.69565217 147.30434783] ; [ 3.30434783 72.69565217],0
u3,1,0.430727,0.620861,[33 34] ; [17 24],[31.01851852 35.98148148] ; [18.98148148 22.01851852],0
n5,1,0.499949,0.455045,[95 58] ; [50 25],[97.30263158 55.69736842] ; [47.69736842 27.30263158],0
s2,1,0.499949,0.455045,[58 95] ; [25 50],[55.69736842 97.30263158] ; [27.30263158 47.69736842],0
p3,1,0.520922,0.412068,[ 34 120] ; [14 62],[ 32.13913043 121.86086957] ; [15.86086957 60.13913043],0
p6,1,0.582209,0.302677,[ 26 122] ; [11 64],[ 24.55605381 123.44394619] ; [12.44394619 62.55605381],0
u2,1,0.649519,0.206507,[31 33] ; [18 23],[29.86666667 34.13333333] ; [19.13333333 21.86666667],0
n2,1,0.679782,0.170372,[36 11] ; [21  5],[36.69863014 10.30136986] ; [20.30136986  5.69863014],0
a8,1,0.792111,0.069469,[ 20 127] ; [ 9 64],[ 19.37727273 127.62272727] ; [ 9.62272727 63.37727273],0
s5,1,0.793631,0.068434,[ 35 114] ; [16 57],[ 34.22972973 114.77027027] ; [16.77027027 56.22972973],0
a2,1,0.834284,0.043769,[  7 147] ; [ 3 73],[  6.69565217 147.30434783] ; [ 3.30434783 72.69565217],0
b5,1,0.840013,0.040754,[87 67] ; [44 32],[87.71304348 66.28695652] ; [43.28695652 32.71304348],0
b4,1,0.859627,0.031276,[87 67] ; [42 34],[86.37391304 67.62608696] ; [42.62608696 33.37391304],0
s4,1,0.86953,0.02698,[ 29 125] ; [15 61],[ 29.46086957 124.53913043] ; [14.53913043 61.46086957],0
a4,1,0.922979,0.009347,[ 32 122] ; [16 59],[ 32.27947598 121.72052402] ; [15.72052402 59.27947598],0
n4,1,0.966241,0.001791,[99 55] ; [48 27],[98.8558952 55.1441048] ; [48.1441048 26.8558952],0
p5,1,0.992451,9e-05,[  6 147] ; [ 3 73],[  6.01310044 146.98689956] ; [ 2.98689956 73.01310044],0
