Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,68.761478,[96 51] ; [ 38 148],[59.15315315 87.84684685] ; [ 74.84684685 111.15315315],1
s2,1,0.0,56.457663,[105  42] ; [ 55 129],[71.05740181 75.94259819] ; [88.94259819 95.05740181],1
s6,1,0.0,43.657728,[126  19] ; [95 86],[98.29754601 46.70245399] ; [122.70245399  58.29754601],1
s3,1,0.0,42.962918,[111  35] ; [ 74 111],[81.60120846 64.39879154] ; [103.39879154  81.60120846],1
a3,1,2.4e-05,17.828053,[114  32] ; [104  82],[95.86746988 50.13253012] ; [122.13253012  63.86746988],1
s5,1,5.4e-05,16.31925,[64 79] ; [ 42 137],[47.07453416 95.92546584] ; [ 58.92546584 120.07453416],1
p3,1,6.8e-05,15.860374,[81 65] ; [ 63 124],[63.13513514 82.86486486] ; [ 80.86486486 106.13513514],1
p5,1,0.000125,14.717993,[ 27 117] ; [ 10 177],[ 16.09667674 127.90332326] ; [ 20.90332326 166.09667674],1
p6,1,0.000188,13.951161,[69 77] ; [ 51 135],[52.77108434 93.22891566] ; [ 67.22891566 118.77108434],1
p4,1,0.000211,13.727928,[99 48] ; [87 98],[82.35542169 64.64457831] ; [103.64457831  81.35542169],1
p10,1,0.001156,10.559737,[122  24] ; [125  59],[109.27878788  36.72121212] ; [137.72121212  46.27878788],0
n4,1,0.001888,9.655245,[121  25] ; [127  60],[108.73273273  37.26726727] ; [139.26726727  47.73273273],0
p9,1,0.002718,8.987538,[128  18] ; [137  47],[117.24242424  28.75757576] ; [147.75757576  36.24242424],0
d3,1,0.003952,8.305942,[107  39] ; [108  78],[94.54819277 51.45180723] ; [120.45180723  65.54819277],0
s4,1,0.00765,7.11366,[ 40 106] ; [ 28 154],[ 30.26829268 115.73170732] ; [ 37.73170732 144.26829268],0
n6,1,0.008671,6.889344,[132  15] ; [148  39],[123.23353293  23.76646707] ; [156.76646707  30.23353293],0
n1,1,0.008777,6.867677,[20 13] ; [15 33],[14.25925926 18.74074074] ; [20.74074074 27.25925926],0
a6,1,0.0093,6.764309,[83 63] ; [132  55],[94.26426426 51.73573574] ; [120.73573574  66.26426426],0
v3,1,0.011491,6.387745,[ 36 107] ; [ 26 158],[ 27.11314985 115.88685015] ; [ 34.88685015 149.11314985],0
p7,1,0.012448,6.245915,[97 48] ; [98 86],[85.94224924 59.05775076] ; [109.05775076  74.94224924],0
u1,1,0.013519,6.099886,[ 30 117] ; [ 20 167],[ 22.00598802 124.99401198] ; [ 27.99401198 159.00598802],0
d1,1,0.014238,6.008413,[89 58] ; [88 99],[77.9011976 69.0988024] ; [99.0988024 87.9011976],0
