Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,40.433461,[ 9 77] ; [45 34],[28.14545455 57.85454545] ; [25.85454545 53.14545455],1
s6,1,0.000247,13.432765,[43 42] ; [61 17],[54.23312883 30.76687117] ; [49.76687117 28.23312883],1
n5,1,0.004694,7.993608,[46 40] ; [59 20],[54.72727273 31.27272727] ; [50.27272727 28.72727273],0
p8,1,0.009095,6.804165,[16 70] ; [29 50],[23.45454545 62.54545455] ; [21.54545455 57.45454545],0
p6,1,0.009745,6.680924,[ 9 77] ; [20 57],[15.3006135 70.6993865] ; [13.6993865 63.3006135],0
p12,1,0.012713,6.20864,[ 4 82] ; [13 66],[ 8.86060606 77.13939394] ; [ 8.13939394 70.86060606],0
p2,1,0.018984,5.502945,[55 32] ; [63 16],[61.84337349 25.15662651] ; [56.15662651 22.84337349],0
v1,1,0.021319,5.30053,[40 43] ; [51 26],[47.20625 35.79375] ; [43.79375 33.20625],0
r4,1,0.027097,4.884602,[67 20] ; [71  8],[72.3253012 14.6746988] ; [65.6746988 13.3253012],0
a5,1,0.028273,4.811347,[60 27] ; [66 13],[66.03614458 20.96385542] ; [59.96385542 19.03614458],0
s2,1,0.030169,4.69963,[34 52] ; [43 33],[40.87654321 45.12345679] ; [36.12345679 39.87654321],0
d3,1,0.038037,4.303364,[53 34] ; [60 19],[59.22289157 27.77710843] ; [53.77710843 25.22289157],0
p5,1,0.03905,4.25867,[ 1 86] ; [ 6 73],[ 3.6686747 83.3313253] ; [ 3.3313253 75.6686747],0
n4,1,0.06409,3.428249,[57 30] ; [62 17],[62.36746988 24.63253012] ; [56.63253012 22.36746988],0
n6,1,0.066937,3.356589,[65 22] ; [68 11],[69.70481928 17.29518072] ; [63.29518072 15.70481928],0
a7,1,0.078106,3.103887,[62 24] ; [66 13],[66.71515152 19.28484848] ; [61.28484848 17.71515152],0
d1,1,0.104918,2.629151,[50 37] ; [55 24],[55.03012048 31.96987952] ; [49.96987952 29.03012048],0
s8,1,0.158137,1.991952,[28 59] ; [33 44],[32.3597561 54.6402439] ; [28.6402439 48.3597561],0
p10,1,0.188195,1.731693,[57 29] ; [59 19],[60.82926829 25.17073171] ; [55.17073171 22.82926829],0
a1,1,0.189729,1.719718,[ 6 81] ; [ 2 77],[ 4.19277108 82.80722892] ; [ 3.80722892 75.19277108],0
s4,1,0.207266,1.590422,[15 72] ; [ 8 69],[12.20121951 74.79878049] ; [10.79878049 66.20121951],0
d5,1,0.23017,1.439811,[70 17] ; [69 10],[72.84939759 14.15060241] ; [66.15060241 12.84939759],0
s5,1,0.24647,1.343202,[17 63] ; [22 53],[20.12903226 59.87096774] ; [18.87096774 56.12903226],0
s7,1,0.25838,1.277417,[31 53] ; [33 39],[34.46153846 49.53846154] ; [29.53846154 42.46153846],0
u4,1,0.266513,1.234609,[ 1 86] ; [ 3 76],[ 2.09638554 84.90361446] ; [ 1.90361446 77.09638554],0
r3,1,0.296034,1.091976,[81  5] ; [77  2],[82.35151515  3.64848485] ; [75.64848485  3.35151515],0
d2,1,0.332135,0.940557,[42 44] ; [44 34],[45.09756098 40.90243902] ; [40.90243902 37.09756098],0
u1,1,0.365122,0.8202,[12 75] ; [15 64],[14.15060241 72.84939759] ; [12.84939759 66.15060241],0
a2,1,0.371448,0.798815,[15 72] ; [18 61],[17.29518072 69.70481928] ; [15.70481928 63.29518072],0
r1,1,0.424249,0.638516,[67 20] ; [64 14],[69.07272727 17.92727273] ; [61.92727273 16.07272727],0
p9,1,0.424349,0.638241,[64 21] ; [62 15],[66.11111111 18.88888889] ; [59.88888889 17.11111111],0
n3,1,0.454118,0.560353,[19  8] ; [16  4],[20.10638298  6.89361702] ; [14.89361702  5.10638298],0
n1,1,0.458196,0.550299,[ 8 19] ; [ 8 12],[ 9.19148936 17.80851064] ; [ 6.80851064 13.19148936],0
r2,1,0.47884,0.501504,[78  8] ; [74  5],[79.22424242  6.77575758] ; [72.77575758  6.22424242],0
p11,1,0.566877,0.327935,[63 24] ; [54 25],[61.31927711 25.68072289] ; [55.68072289 23.31927711],0
a8,1,0.608732,0.262026,[ 8 72] ; [ 5 61],[ 7.12328767 72.87671233] ; [ 5.87671233 60.12328767],0
u2,1,0.70436,0.143976,[15 12] ; [14  9],[15.66 11.34] ; [13.34  9.66],0
s3,1,0.71421,0.134108,[41 46] ; [38 38],[42.16564417 44.83435583] ; [36.83435583 39.16564417],0
v4,1,0.777149,0.080109,[77 10] ; [71  8],[77.56626506  9.43373494] ; [70.43373494  8.56626506],0
a3,1,0.787649,0.072557,[60 27] ; [56 23],[60.79518072 26.20481928] ; [55.20481928 23.79518072],0
d4,1,0.821955,0.050639,[74 12] ; [67 12],[73.49090909 12.50909091] ; [67.50909091 11.49090909],0
a6,1,0.844328,0.038558,[56 31] ; [52 27],[56.60240964 30.39759036] ; [51.39759036 27.60240964],0
b5,1,0.857715,0.032143,[55 32] ; [51 28],[55.55421687 31.44578313] ; [50.44578313 28.55421687],0
b4,1,0.862561,0.029969,[54 33] ; [48 31],[53.45783133 33.54216867] ; [48.54216867 30.45783133],0
n2,1,0.865283,0.028782,[20  8] ; [14  5],[20.25531915  7.74468085] ; [13.74468085  5.25531915],0
p1,1,0.883301,0.021546,[ 6 81] ; [ 5 74],[ 5.76506024 81.23493976] ; [ 5.23493976 73.76506024],0
v3,1,0.888765,0.019563,[40 44] ; [38 40],[40.44444444 43.55555556] ; [37.55555556 40.44444444],0
u3,1,0.907778,0.013419,[16 11] ; [14  9],[16.2 10.8] ; [13.8  9.2],0
b1,1,0.920409,0.009984,[28 59] ; [26 53],[28.30120482 58.69879518] ; [25.69879518 53.30120482],0
a4,1,0.933756,0.006909,[38 49] ; [34 45],[37.73493976 49.26506024] ; [34.26506024 44.73493976],0
b2,1,1.0,0.0,[19 28] ; [19 28],[19. 28.] ; [19. 28.],0
b3,1,1.0,0.0,[19 28] ; [19 28],[19. 28.] ; [19. 28.],0
