Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000504,12.10084,[1 3] ; [50  6],[3.4 0.6] ; [47.6  8.4],1
v4,1,0.001803,9.74026,[2 2] ; [53  3],[3.66666667 0.33333333] ; [51.33333333  4.66666667],0
a1,1,0.012463,6.243842,[1 3] ; [ 1 55],[0.13333333 3.86666667] ; [ 1.86666667 54.13333333],0
r4,1,0.013435,6.110897,[2 2] ; [51  5],[3.53333333 0.46666667] ; [49.46666667  6.53333333],0
r1,1,0.016827,5.714286,[1 3] ; [44 12],[3. 1.] ; [42. 14.],0
a8,1,0.051666,3.786557,[2 2] ; [ 7 46],[0.63157895 3.36842105] ; [ 8.36842105 44.63157895],0
n5,1,0.191813,1.703638,[2 2] ; [44 12],[3.06666667 0.93333333] ; [42.93333333 13.06666667],0
p9,1,0.231998,1.428571,[2 2] ; [43 13],[3. 1.] ; [42. 14.],0
a3,1,0.239704,1.382334,[1 3] ; [31 25],[2.13333333 1.86666667] ; [29.86666667 26.13333333],0
v2,1,0.253233,1.305378,[1 3] ; [30 25],[2.10169492 1.89830508] ; [28.89830508 26.10169492],0
b1,1,0.269281,1.220404,[3 1] ; [26 30],[1.93333333 2.06666667] ; [27.06666667 28.93333333],0
s2,1,0.387981,0.74526,[3 1] ; [29 26],[2.16949153 1.83050847] ; [29.83050847 25.16949153],0
u3,1,0.456973,0.553299,[1 2] ; [14 11],[1.60714286 1.39285714] ; [13.39285714 11.60714286],0
s8,1,0.484018,0.489796,[1 3] ; [24 32],[1.66666667 2.33333333] ; [23.33333333 32.66666667],0
s6,1,0.508539,0.437073,[3 1] ; [32 23],[2.37288136 1.62711864] ; [32.62711864 22.37288136],0
p4,1,0.515016,0.423862,[2 2] ; [37 19],[2.6 1.4] ; [36.4 19.6],0
s3,1,0.639841,0.21895,[2 2] ; [34 21],[2.44067797 1.55932203] ; [33.55932203 21.44067797],0
a6,1,0.664266,0.188383,[3 1] ; [36 20],[2.6 1.4] ; [36.4 19.6],0
s5,1,0.695506,0.15319,[1 3] ; [18 34],[1.35714286 2.64285714] ; [17.64285714 34.35714286],0
p12,1,0.721332,0.12722,[1 3] ; [10 46],[0.73333333 3.26666667] ; [10.26666667 45.73333333],0
u2,1,0.724263,0.124444,[2 1] ; [14 11],[1.71428571 1.28571429] ; [14.28571429 10.71428571],0
d3,1,0.726393,0.122449,[2 2] ; [23 33],[1.66666667 2.33333333] ; [23.33333333 32.66666667],0
p3,1,0.780619,0.077569,[2 2] ; [32 24],[2.26666667 1.73333333] ; [31.73333333 24.26666667],0
p2,1,0.795809,0.066964,[3 1] ; [45 11],[3.2 0.8] ; [44.8 11.2],0
b4,1,0.83518,0.04329,[2 2] ; [31 25],[2.2 1.8] ; [30.8 25.2],0
d4,1,0.83518,0.04329,[2 2] ; [25 31],[1.8 2.2] ; [25.2 30.8],0
a5,1,0.83518,0.04329,[2 2] ; [31 25],[2.2 1.8] ; [30.8 25.2],0
p10,1,0.921363,0.009745,[3 1] ; [40 15],[2.91525424 1.08474576] ; [40.08474576 14.91525424],0
a7,1,0.937809,0.006088,[3 1] ; [41 15],[2.93333333 1.06666667] ; [41.06666667 14.93333333],0
p5,1,1.0,0.0,[1 3] ; [14 42],[1. 3.] ; [14. 42.],0
