Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,1.8e-05,18.350741,[16 35] ; [30  9],[26.06666667 24.93333333] ; [19.93333333 19.06666667],1
p9,1,0.00014,14.497302,[17 33] ; [31 11],[26.08695652 23.91304348] ; [21.91304348 20.08695652],1
p10,1,0.000175,14.078862,[15 36] ; [27 12],[23.8 27.2] ; [18.2 20.8],1
n6,1,0.000242,13.476069,[19 32] ; [31 10],[27.7173913 23.2826087] ; [22.2826087 18.7173913],1
r3,1,0.000598,11.783396,[18 33] ; [28 11],[26.06666667 24.93333333] ; [19.93333333 19.06666667],1
p8,1,0.002599,9.069214,[ 7 44] ; [17 24],[13.30434783 37.69565217] ; [10.69565217 30.30434783],0
n3,1,0.003052,8.776298,[ 9 16] ; [14  3],[13.69047619 11.30952381] ; [9.30952381 7.69047619],0
b3,1,0.003726,8.412795,[14 16] ; [ 2 20],[ 9.23076923 20.76923077] ; [ 6.76923077 15.23076923],0
b2,1,0.003726,8.412795,[14 16] ; [ 2 20],[ 9.23076923 20.76923077] ; [ 6.76923077 15.23076923],0
p4,1,0.005981,7.556164,[ 9 42] ; [18 23],[14.9673913 36.0326087] ; [12.0326087 28.9673913],0
p6,1,0.016395,5.76,[ 2 48] ; [ 8 32],[ 5.55555556 44.44444444] ; [ 4.44444444 35.55555556],0
v2,1,0.058284,3.585566,[12 37] ; [17 22],[16.14772727 32.85227273] ; [12.85227273 26.14772727],0
s6,1,0.059425,3.55335,[11 41] ; [16 25],[15.09677419 36.90322581] ; [11.90322581 29.09677419],0
u2,1,0.087099,2.927193,[ 7 18] ; [12 11],[ 9.89583333 15.10416667] ; [ 9.10416667 13.89583333],0
a1,1,0.091445,2.848752,[10 42] ; [ 3 39],[ 7.19148936 44.80851064] ; [ 5.80851064 36.19148936],0
s8,1,0.102564,2.66521,[ 1 51] ; [ 4 38],[ 2.76595745 49.23404255] ; [ 2.23404255 39.76595745],0
n2,1,0.115995,2.470588,[10 15] ; [11  6],[12.5 12.5] ; [8.5 8.5],0
u1,1,0.138982,2.189189,[ 2 50] ; [ 5 37],[ 3.87234043 48.12765957] ; [ 3.12765957 38.87234043],0
b4,1,0.164969,1.928078,[26 26] ; [27 15],[29.31914894 22.68085106] ; [23.68085106 18.31914894],0
p7,1,0.170082,1.882216,[14 35] ; [17 23],[17.06741573 31.93258427] ; [13.93258427 26.06741573],0
v3,1,0.180303,1.795129,[12 39] ; [ 5 35],[ 9.52747253 41.47252747] ; [ 7.47252747 32.52747253],0
p3,1,0.2043,1.611366,[ 9 41] ; [12 29],[11.53846154 38.46153846] ; [ 9.46153846 31.53846154],0
b1,1,0.213217,1.549451,[29 23] ; [18 24],[26. 26.] ; [21. 21.],0
d5,1,0.22811,1.45261,[27 25] ; [27 15],[29.87234043 22.12765957] ; [24.12765957 17.87234043],0
n1,1,0.237244,1.396898,[ 6 19] ; [ 7 10],[ 7.73809524 17.26190476] ; [ 5.26190476 11.73809524],0
s5,1,0.286807,1.13455,[ 5 47] ; [ 7 34],[ 6.70967742 45.29032258] ; [ 5.29032258 35.70967742],0
v4,1,0.288082,1.128565,[27 24] ; [25 14],[29.46666667 21.53333333] ; [22.53333333 16.46666667],0
n5,1,0.312307,1.020896,[27 24] ; [26 15],[29.38043478 21.61956522] ; [23.61956522 17.38043478],0
v1,1,0.348602,0.878541,[14 37] ; [15 26],[16.07608696 34.92391304] ; [12.92391304 28.07608696],0
r2,1,0.349593,0.874935,[30 19] ; [20 19],[27.84090909 21.15909091] ; [22.15909091 16.84090909],0
s1,1,0.359045,0.84123,[ 5 46] ; [ 2 40],[ 3.83870968 47.16129032] ; [ 3.16129032 38.83870968],0
r1,1,0.374924,0.78728,[14 37] ; [ 8 33],[12.19565217 38.80434783] ; [ 9.80434783 31.19565217],0
a6,1,0.456716,0.55393,[22 30] ; [21 21],[23.78723404 28.21276596] ; [19.21276596 22.78723404],0
p1,1,0.456819,0.553677,[ 5 47] ; [ 6 35],[ 6.15053763 45.84946237] ; [ 4.84946237 36.15053763],0
s4,1,0.456819,0.553677,[ 5 47] ; [ 6 35],[ 6.15053763 45.84946237] ; [ 4.84946237 36.15053763],0
u3,1,0.497121,0.461077,[ 6 20] ; [ 7 15],[ 7.04166667 18.95833333] ; [ 5.95833333 16.04166667],0
a3,1,0.518101,0.417672,[26 24] ; [19 23],[24.45652174 25.54347826] ; [20.54347826 21.45652174],0
n4,1,0.553061,0.351862,[26 25] ; [24 18],[27.41935484 23.58064516] ; [22.58064516 19.41935484],0
s2,1,0.573605,0.316689,[ 9 43] ; [ 9 32],[10.06451613 41.93548387] ; [ 7.93548387 33.06451613],0
d2,1,0.653807,0.201134,[21 30] ; [15 26],[19.95652174 31.04347826] ; [16.04347826 24.95652174],0
a5,1,0.743039,0.107473,[23 29] ; [20 22],[23.78723404 28.21276596] ; [19.21276596 22.78723404],0
a2,1,0.751717,0.100094,[ 4 48] ; [ 4 38],[ 4.42553191 47.57446809] ; [ 3.57446809 38.42553191],0
d1,1,0.758535,0.094498,[17 35] ; [15 27],[17.70212766 34.29787234] ; [14.29787234 27.70212766],0
d4,1,0.769024,0.086232,[32 20] ; [24 17],[31.31182796 20.68817204] ; [24.68817204 16.31182796],0
d3,1,0.777597,0.079779,[24 27] ; [21 21],[24.67741935 26.32258065] ; [20.32258065 21.67741935],0
s3,1,0.791791,0.069688,[13 38] ; [ 9 30],[12.46666667 38.53333333] ; [ 9.53333333 29.46666667],0
a7,1,0.798261,0.06533,[26 25] ; [22 19],[26.60869565 24.39130435] ; [21.39130435 19.60869565],0
a8,1,0.846008,0.037719,[ 3 45] ; [ 2 36],[ 2.79069767 45.20930233] ; [ 2.20930233 35.79069767],0
p12,1,0.864777,0.029001,[ 1 51] ; [ 1 40],[ 1.11827957 50.88172043] ; [ 0.88172043 40.11827957],0
b5,1,0.929397,0.00785,[28 24] ; [23 19],[28.21276596 23.78723404] ; [22.78723404 19.21276596],0
a4,1,0.965279,0.001895,[16 35] ; [13 29],[15.90322581 35.09677419] ; [13.09677419 28.90322581],0
