Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.6e-05,18.570046,[21  5] ; [40 76],[11.16901408 14.83098592] ; [49.83098592 66.16901408],1
a4,1,0.691657,0.157297,[ 9 17] ; [45 71],[ 9.88732394 16.11267606] ; [44.11267606 71.88732394],0
a3,1,0.691657,0.157297,[17  9] ; [71 45],[16.11267606  9.88732394] ; [71.88732394 44.11267606],0
v1,1,0.71661,0.131764,[10 15] ; [51 65],[10.81560284 14.18439716] ; [50.18439716 65.81560284],0
p5,1,0.731425,0.117807,[ 1 25] ; [  3 112],[ 0.73758865 25.26241135] ; [  3.26241135 111.73758865],0
a6,1,0.811715,0.056746,[12 14] ; [51 66],[11.45454545 14.54545455] ; [51.54545455 65.45454545],0
n1,1,0.821916,0.050661,[3 6] ; [19 32],[3.3 5.7] ; [18.7 32.3],0
p12,1,0.836959,0.042347,[ 1 23] ; [  6 110],[ 1.2 22.8] ; [  5.8 110.2],0
p1,1,0.877157,0.023893,[ 2 24] ; [  8 109],[ 1.81818182 24.18181818] ; [  8.18181818 108.81818182],0
d2,1,0.91336,0.011838,[11 15] ; [50 65],[11.24822695 14.75177305] ; [49.75177305 65.24822695],0
b2,1,0.915192,0.01134,[ 9 11] ; [31 40],[ 8.79120879 11.20879121] ; [31.20879121 39.79120879],0
b3,1,0.915192,0.01134,[ 9 11] ; [31 40],[ 8.79120879 11.20879121] ; [31.20879121 39.79120879],0
u3,1,0.933359,0.006992,[3 6] ; [16 30],[3.10909091 5.89090909] ; [15.89090909 30.10909091],0
