Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.210311,[119  44] ; [28 56],[97.00809717 65.99190283] ; [49.99190283 34.00809717],1
a6,1,0.0,31.44848,[120  43] ; [31 53],[99.64777328 63.35222672] ; [51.35222672 32.64777328],1
r4,1,1e-05,19.516653,[134  29] ; [47 37],[119.44534413  43.55465587] ; [61.55465587 22.44534413],1
d5,1,3.9e-05,16.92694,[133  30] ; [48 36],[119.44534413  43.55465587] ; [61.55465587 22.44534413],1
r1,1,0.000244,13.459278,[119  43] ; [42 42],[106.02439024  55.97560976] ; [54.97560976 29.02439024],1
u1,1,0.000381,12.621613,[ 30 133] ; [ 2 82],[ 21.11740891 141.88259109] ; [10.88259109 73.11740891],1
r3,1,0.000427,12.409599,[147  15] ; [62 22],[137.63414634  24.36585366] ; [71.36585366 12.63414634],1
d4,1,0.002654,9.03096,[133  30] ; [54 30],[123.4048583  39.5951417] ; [63.5951417 20.4048583],0
v4,1,0.003792,8.381059,[145  18] ; [62 21],[137.15853659  25.84146341] ; [69.84146341 13.15853659],0
b1,1,0.004338,8.136607,[ 53 110] ; [43 41],[63.35222672 99.64777328] ; [32.64777328 51.35222672],0
u3,1,0.006523,7.399928,[41 23] ; [12 22],[34.6122449 29.3877551] ; [18.3877551 15.6122449],0
r2,1,0.012049,6.303575,[145  16] ; [65 18],[138.56557377  22.43442623] ; [71.43442623 11.56557377],0
p2,1,0.012607,6.223375,[117  46] ; [47 37],[108.22672065  54.77327935] ; [55.77327935 28.22672065],0
a2,1,0.016065,5.795723,[ 33 130] ; [ 7 77],[ 26.39676113 136.60323887] ; [13.60323887 70.39676113],0
a5,1,0.018001,5.596054,[114  49] ; [46 38],[105.58704453  57.41295547] ; [54.41295547 29.58704453],0
v2,1,0.035414,4.425093,[63 96] ; [21 60],[ 55.65 103.35] ; [28.35 52.65],0
p4,1,0.042914,4.098789,[68 95] ; [24 60],[ 60.71255061 102.28744939] ; [31.28744939 52.71255061],0
d1,1,0.044208,4.048589,[88 75] ; [34 50],[80.51012146 82.48987854] ; [41.48987854 42.51012146],0
b3,1,0.044691,4.030256,[25 59] ; [26 30],[30.6 53.4] ; [20.4 35.6],0
b2,1,0.044691,4.030256,[25 59] ; [26 30],[30.6 53.4] ; [20.4 35.6],0
p10,1,0.045906,3.985029,[110  52] ; [45 37],[102.90983607  59.09016393] ; [52.09016393 29.90983607],0
u2,1,0.049511,3.857942,[34 30] ; [11 23],[29.3877551 34.6122449] ; [15.6122449 18.3877551],0
p6,1,0.077694,3.112482,[ 27 135] ; [ 7 76],[ 22.48163265 139.51836735] ; [11.51836735 71.48163265],0
n5,1,0.130283,2.289129,[100  62] ; [60 24],[105.36585366  56.63414634] ; [54.63414634 29.36585366],0
