Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,107.216994,[261 130] ; [ 32 136],[204.94275492 186.05724508] ; [88.05724508 79.94275492],1
s3,1,0.0,88.716966,[269 117] ; [ 45 124],[218.38558559 167.61441441] ; [95.61441441 73.38558559],1
s7,1,0.0,74.86559,[252 130] ; [ 39 117],[206.62081784 175.37918216] ; [84.37918216 71.62081784],1
s8,1,0.0,61.729684,[234 156] ; [ 41 130],[191.17647059 198.82352941] ; [83.82352941 87.17647059],1
s5,1,0.0,51.668344,[179 203] ; [ 25 144],[141.43012704 240.56987296] ; [ 62.56987296 106.43012704],1
p9,1,1e-06,23.328697,[351  38] ; [126  43],[332.53225806  56.46774194] ; [144.46774194  24.53225806],1
p4,1,0.000124,14.733887,[266 124] ; [87 83],[245.83928571 144.16071429] ; [107.16071429  62.83928571],1
s4,1,0.000128,14.674025,[ 77 310] ; [ 12 159],[ 61.72580645 325.27419355] ; [ 27.27419355 143.72580645],1
u1,1,0.000395,12.557951,[115 278] ; [ 26 145],[ 98.25 294.75] ; [ 42.75 128.25],1
p10,1,0.000627,11.694565,[338  51] ; [127  42],[324.16666667  64.83333333] ; [140.83333333  28.16666667],1
n6,1,0.00076,11.33728,[343  46] ; [131  39],[329.84973166  59.15026834] ; [144.15026834  25.84973166],1
r4,1,0.002277,9.311553,[383  10] ; [157  14],[376.27659574  16.72340426] ; [163.72340426   7.27659574],0
p6,1,0.00342,8.568703,[160 230] ; [ 47 121],[144.67741935 245.32258065] ; [ 62.32258065 105.67741935],0
p12,1,0.009446,6.736404,[ 46 344] ; [  8 161],[ 37.6744186 352.3255814] ; [ 16.3255814 152.6744186],0
b5,1,0.01099,6.466912,[245 148] ; [87 84],[231.34042553 161.65957447] ; [100.65957447  70.34042553],0
d5,1,0.011669,6.360466,[344  46] ; [137  34],[334.38502674  55.61497326] ; [146.61497326  24.38502674],0
p5,1,0.014533,5.972195,[ 53 336] ; [ 11 159],[ 44.53667263 344.46332737] ; [ 19.46332737 150.53667263],0
r3,1,0.014743,5.946975,[383   9] ; [160  11],[378.07460036  13.92539964] ; [164.92539964   6.07460036],0
n5,1,0.017964,5.599634,[309  81] ; [119  51],[298.07142857  91.92857143] ; [129.92857143  40.07142857],0
r2,1,0.022635,5.19629,[382   7] ; [161   9],[377.86583184  11.13416816] ; [165.13416816   4.86583184],0
d1,1,0.034719,4.458933,[279 114] ; [106  65],[268.2712766 124.7287234] ; [116.7287234  54.2712766],0
u4,1,0.043379,4.080572,[ 14 379] ; [  1 170],[ 10.45212766 382.54787234] ; [  4.54787234 166.45212766],0
a2,1,0.048331,3.898443,[144 249] ; [ 48 123],[133.78723404 259.21276596] ; [ 58.21276596 112.78723404],0
v4,1,0.050956,3.809732,[381  10] ; [160  10],[377.06060606  13.93939394] ; [163.93939394   6.06060606],0
p7,1,0.056017,3.651543,[259 121] ; [101  68],[249.18032787 130.81967213] ; [110.81967213  58.18032787],0
d4,1,0.080717,3.050409,[345  45] ; [142  29],[338.55614973  51.44385027] ; [148.44385027  22.55614973],0
n2,1,0.081616,3.032426,[60 18] ; [26 16],[55.9 22.1] ; [30.1 11.9],0
a8,1,0.087869,2.912979,[ 58 294] ; [ 16 135],[ 51.78528827 300.21471173] ; [ 22.21471173 128.78528827],0
v1,1,0.093069,2.820476,[232 151] ; [90 80],[223.01265823 159.98734177] ; [98.98734177 71.01265823],0
d2,1,0.109488,2.561591,[238 152] ; [92 79],[229.41176471 160.58823529] ; [100.58823529  70.41176471],0
n4,1,0.130951,2.281197,[328  64] ; [134  37],[321.67673179  70.32326821] ; [140.32326821  30.67673179],0
p3,1,0.138877,2.190363,[214 177] ; [81 88],[205.97321429 185.02678571] ; [89.02678571 79.97321429],0
n3,1,0.154053,2.031651,[59 18] ; [25 14],[55.75862069 21.24137931] ; [28.24137931 10.75862069],0
u3,1,0.178127,1.813184,[48 25] ; [20 18],[44.72072072 28.27927928] ; [23.27927928 14.72072072],0
u2,1,0.239839,1.38154,[46 27] ; [19 18],[43.13636364 29.86363636] ; [21.86363636 15.13636364],0
b1,1,0.326832,0.961411,[146 247] ; [ 71 100],[151.20744681 241.79255319] ; [ 65.79255319 105.20744681],0
p1,1,0.368373,0.809147,[ 34 356] ; [ 11 159],[ 31.33928571 358.66071429] ; [ 13.66071429 156.33928571],0
a3,1,0.388464,0.743744,[319  73] ; [133  37],[315.27402135  76.72597865] ; [136.72597865  33.27402135],0
p2,1,0.412948,0.670298,[334  56] ; [141  29],[330.80357143  59.19642857] ; [144.19642857  25.80357143],0
s1,1,0.446262,0.580129,[ 14 374] ; [  4 165],[ 12.53859964 375.46140036] ; [  5.46140036 163.53859964],0
p8,1,0.453437,0.562045,[216 169] ; [89 80],[211.95848375 173.04151625] ; [93.04151625 75.95848375],0
