Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.628572,[200  51] ; [35 41],[180.382263  70.617737] ; [54.617737 21.382263],1
s6,1,1.9e-05,18.269018,[221  27] ; [53 24],[209.08307692  38.91692308] ; [64.91692308 12.08307692],1
s3,1,7.6e-05,15.651153,[200  49] ; [44 32],[186.94153846  62.05846154] ; [57.05846154 18.94153846],1
a3,1,0.000238,13.505451,[212  39] ; [51 27],[200.64741641  50.35258359] ; [62.35258359 15.64741641],1
s5,1,0.000515,12.059707,[119 119] ; [20 54],[106.03205128 131.96794872] ; [32.96794872 41.03205128],1
n5,1,0.001107,10.640104,[211  39] ; [52 25],[201.07033639  48.92966361] ; [61.92966361 15.07033639],0
p5,1,0.002065,9.4907,[ 50 201] ; [ 4 74],[ 41.19756839 209.80243161] ; [12.80243161 65.19756839],0
n6,1,0.00314,8.724399,[226  23] ; [61 17],[218.5412844  30.4587156] ; [68.4587156  9.5412844],0
v4,1,0.023182,5.154799,[246   4] ; [73  5],[243.1402439   6.8597561] ; [75.8597561  2.1402439],0
p9,1,0.029853,4.717748,[235  16] ; [67 11],[230.40121581  20.59878419] ; [71.59878419  6.40121581],0
b4,1,0.050118,3.837521,[133 119] ; [51 27],[140.50909091 111.49090909] ; [43.49090909 34.50909091],0
n4,1,0.050138,3.836844,[213  37] ; [59 19],[207.31707317  42.68292683] ; [64.68292683 13.31707317],0
u1,1,0.057516,3.607604,[ 65 187] ; [12 66],[ 58.8 193.2] ; [18.2 59.8],0
v3,1,0.065404,3.394764,[124 120] ; [29 46],[117.02821317 126.97178683] ; [35.97178683 39.02821317],0
v1,1,0.075406,3.161241,[161  85] ; [40 34],[154.51875  91.48125] ; [46.48125 27.51875],0
p6,1,0.090391,2.867398,[129 119] ; [32 46],[122.47852761 125.52147239] ; [38.52147239 39.47852761],0
a7,1,0.095448,2.779997,[175  77] ; [61 16],[180.76595745  71.23404255] ; [55.23404255 21.76595745],0
p1,1,0.098937,2.722596,[ 29 222] ; [ 4 74],[ 25.17629179 225.82370821] ; [ 7.82370821 70.17629179],0
v2,1,0.124131,2.364402,[156  90] ; [39 34],[150.37617555  95.62382445] ; [44.62382445 28.37617555],0
p7,1,0.142498,2.150776,[191  54] ; [53 23],[186.2305296  58.7694704] ; [57.7694704 18.2305296],0
p11,1,0.143649,2.138428,[205  47] ; [69  9],[209.23636364  42.76363636] ; [64.76363636 13.23636364],0
u2,1,0.152423,2.04783,[27 12] ; [14 13],[24.22727273 14.77272727] ; [16.77272727 10.22727273],0
n1,1,0.191807,1.703686,[25 27] ; [ 4 10],[22.84848485 29.15151515] ; [6.15151515 7.84848485],0
u4,1,0.203695,1.615681,[ 11 241] ; [ 1 77],[  9.16363636 242.83636364] ; [ 2.83636364 75.16363636],0
s4,1,0.214912,1.538022,[ 51 199] ; [11 67],[ 47.25609756 202.74390244] ; [14.74390244 63.25609756],0
a1,1,0.236807,1.399504,[ 15 237] ; [ 2 76],[ 12.98181818 239.01818182] ; [ 4.01818182 73.98181818],0
