Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,137.835012,[32 67] ; [231  19],[74.60458453 24.39541547] ; [188.39541547  61.60458453],1
p11,1,0.0,47.62656,[47 54] ; [208  43],[73.16761364 27.83238636] ; [181.83238636  69.16761364],1
p2,1,0.0,34.332361,[56 45] ; [212  38],[77.11680912 23.88319088] ; [190.88319088  59.11680912],1
s6,1,0.0,26.383317,[33 66] ; [158  90],[54.49279539 44.50720461] ; [136.50720461 111.49279539],1
n6,1,0.0,25.437904,[57 43] ; [206  43],[75.35816619 24.64183381] ; [187.64183381  61.35816619],1
n5,1,1e-06,25.259844,[49 51] ; [190  58],[68.67816092 31.32183908] ; [170.32183908  77.67816092],1
p8,1,3e-06,21.7337,[25 74] ; [131 117],[44.50720461 54.49279539] ; [111.49279539 136.50720461],1
s7,1,4e-06,21.040223,[17 77] ; [107 130],[35.21450151 58.78549849] ; [ 88.78549849 148.21450151],1
r3,1,7e-06,20.293965,[76 24] ; [232  17],[88.252149 11.747851] ; [219.747851  29.252149],1
s8,1,9e-06,19.616547,[15 84] ; [100 151],[32.52857143 66.47142857] ; [ 82.47142857 168.52857143],1
v4,1,9e-06,19.611878,[77 23] ; [232  16],[88.79310345 11.20689655] ; [220.20689655  27.79310345],1
p4,1,1.1e-05,19.324591,[30 71] ; [139 111],[48.62962963 52.37037037] ; [120.37037037 129.62962963],1
r4,1,0.000293,13.117117,[69 32] ; [214  37],[81.20170455 19.79829545] ; [201.79829545  49.20170455],1
s2,1,0.000704,11.47914,[23 78] ; [105 145],[36.83190883 64.16809117] ; [ 91.16809117 158.83190883],1
v2,1,0.000802,11.236737,[32 66] ; [125 112],[45.92835821 52.07164179] ; [111.07164179 125.92835821],1
a5,1,0.000804,11.232893,[43 58] ; [156  95],[57.09943182 43.90056818] ; [141.90056818 109.09943182],1
a7,1,0.001421,10.17867,[48 52] ; [166  84],[61.14285714 38.85714286] ; [152.85714286  97.14285714],0
a3,1,0.005294,7.776148,[44 54] ; [154  97],[55.59885387 42.40114613] ; [142.40114613 108.59885387],0
a6,1,0.005449,7.724081,[46 55] ; [155  96],[57.67329545 43.32670455] ; [143.32670455 107.67329545],0
p3,1,0.005463,7.719574,[30 71] ; [115 136],[41.60511364 59.39488636] ; [103.39488636 147.60511364],0
v1,1,0.006123,7.513834,[36 64] ; [127 116],[47.52186589 52.47813411] ; [115.47813411 127.52186589],0
r2,1,0.00874,6.875135,[80 20] ; [224  24],[87.35632184 12.64367816] ; [216.64367816  31.35632184],0
u2,1,0.009953,6.643357,[21 34] ; [57 38],[28.6 26.4] ; [49.4 45.6],0
d5,1,0.012903,6.182324,[44 57] ; [146 105],[54.51704545 46.48295455] ; [135.48295455 115.51704545],0
