Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,95.608951,[ 32 147] ; [174  94],[82.49217002 96.50782998] ; [123.50782998 144.49217002],1
s3,1,0.0,86.554202,[ 47 132] ; [188  76],[94.95485327 84.04514673] ; [140.04514673 123.95485327],1
s7,1,0.0,65.57767,[ 28 144] ; [146 119],[ 68.48512586 103.51487414] ; [105.51487414 159.48512586],1
s8,1,0.0,64.46681,[ 23 158] ; [133 136],[ 62.74666667 118.25333333] ; [ 93.25333333 175.74666667],1
s5,1,0.0,42.363083,[ 18 158] ; [101 162],[ 47.70842825 128.29157175] ; [ 71.29157175 191.70842825],1
r4,1,6e-06,20.57231,[144  37] ; [253  17],[159.32815965  21.67184035] ; [237.67184035  32.32815965],1
p9,1,2e-05,18.188639,[117  61] ; [220  44],[135.71493213  42.28506787] ; [201.28506787  62.71493213],1
p10,1,2.5e-05,17.787746,[109  70] ; [210  55],[128.60585586  50.39414414] ; [190.39414414  74.60585586],1
s4,1,6.6e-05,15.910725,[ 14 167] ; [ 58 207],[ 29.21973094 151.78026906] ; [ 42.78026906 222.21973094],1
r1,1,6.7e-05,15.905607,[125  55] ; [229  40],[141.91536748  38.08463252] ; [212.08463252  56.91536748],1
n6,1,7.2e-05,15.767504,[125  56] ; [228  41],[141.98444444  39.01555556] ; [211.01555556  57.98444444],1
r3,1,0.000311,13.000186,[157  23] ; [259  10],[166.77060134  13.22939866] ; [249.22939866  19.77060134],1
v4,1,0.000344,12.816425,[159  19] ; [263   7],[167.66964286  10.33035714] ; [254.33035714  15.66964286],1
v1,1,0.000347,12.798672,[ 61 117] ; [136 128],[79.33484163 98.66515837] ; [117.66515837 146.33484163],1
p4,1,0.000443,12.343259,[ 47 132] ; [114 154],[ 64.47203579 114.52796421] ; [ 96.52796421 171.47203579],1
n5,1,0.000544,11.956822,[107  72] ; [203  67],[123.5857461  55.4142539] ; [186.4142539  83.5857461],1
a5,1,0.002082,9.475857,[104  77] ; [193  77],[119.19512195  61.80487805] ; [177.80487805  92.19512195],0
p7,1,0.003722,8.414759,[ 70 107] ; [137 118],[84.8125 92.1875] ; [122.1875 132.8125],0
p12,1,0.007443,7.162708,[  2 177] ; [ 17 252],[  7.59151786 171.40848214] ; [ 11.40848214 257.59151786],0
a7,1,0.012534,6.233755,[115  64] ; [203  67],[126.77505568  52.22494432] ; [191.22494432  78.77505568],0
u1,1,0.013561,6.094393,[ 14 167] ; [ 42 228],[ 22.47450111 158.52549889] ; [ 33.52549889 236.47450111],0
p2,1,0.015006,5.915783,[123  56] ; [213  57],[133.95100223  45.04899777] ; [202.04899777  67.95100223],0
p6,1,0.015128,5.901544,[ 33 145] ; [ 76 189],[ 43.79683973 134.20316027] ; [ 65.20316027 199.79683973],0
n2,1,0.015137,5.900478,[38 21] ; [66 14],[44.14388489 14.85611511] ; [59.85611511 20.14388489],0
n4,1,0.016564,5.742024,[114  67] ; [198  71],[125.49333333  55.50666667] ; [186.50666667  82.49333333],0
d3,1,0.018897,5.51105,[108  71] ; [191  78],[119.46651786  59.53348214] ; [179.53348214  89.46651786],0
a8,1,0.01992,5.418926,[ 15 158] ; [ 40 202],[ 22.92771084 150.07228916] ; [ 32.07228916 209.92771084],0
p8,1,0.030307,4.691777,[ 54 124] ; [106 156],[ 64.72727273 113.27272727] ; [ 95.27272727 166.72727273],0
d5,1,0.033628,4.513504,[129  51] ; [216  53],[138.30734967  41.69265033] ; [206.69265033  62.30734967],0
a2,1,0.071809,3.241171,[ 29 152] ; [ 62 208],[ 36.5210643 144.4789357] ; [ 54.4789357 215.5210643],0
d4,1,0.072391,3.227946,[133  46] ; [219  50],[140.64285714  38.35714286] ; [211.35714286  57.64285714],0
b5,1,0.097366,2.748173,[104  77] ; [176  94],[112.37250554  68.62749446] ; [167.62749446 102.37250554],0
u3,1,0.105833,2.615373,[30 33] ; [53 34],[34.86 28.14] ; [48.14 38.86],0
u4,1,0.107649,2.588397,[  1 180] ; [  7 263],[  3.21064302 177.78935698] ; [  4.78935698 265.21064302],0
v2,1,0.160788,1.9668,[76 95] ; [131 124],[83.0915493 87.9084507] ; [123.9084507 131.0915493],0
v3,1,0.168794,1.893621,[ 49 122] ; [ 91 169],[ 55.54524362 115.45475638] ; [ 84.45475638 175.54524362],0
p5,1,0.271698,1.208154,[  6 173] ; [ 15 253],[  8.40939597 170.59060403] ; [ 12.59060403 255.40939597],0
u2,1,0.282239,1.156278,[29 33] ; [49 39],[32.24 29.76] ; [45.76 42.24],0
d2,1,0.302285,1.064085,[85 94] ; [114 154],[79.68903803 99.31096197] ; [119.31096197 148.68903803],0
p11,1,0.323894,0.973157,[125  56] ; [198  72],[129.62971175  51.37028825] ; [193.37028825  76.62971175],0
b2,1,0.334903,0.929846,[38 61] ; [ 50 104],[34.43478261 64.56521739] ; [ 53.56521739 100.43478261],0
b3,1,0.334903,0.929846,[38 61] ; [ 50 104],[34.43478261 64.56521739] ; [ 53.56521739 100.43478261],0
b4,1,0.336721,0.922875,[99 82] ; [160 110],[103.94456763  77.05543237] ; [155.05543237 114.94456763],0
d1,1,0.343848,0.896032,[91 90] ; [148 122],[95.91796009 85.08203991] ; [143.08203991 126.91796009],0
b1,1,0.390792,0.736477,[ 64 117] ; [ 85 185],[ 59.79822616 121.20177384] ; [ 89.20177384 180.79822616],0
a6,1,0.427208,0.6304,[118  63] ; [185  84],[121.87333333  59.12666667] ; [181.12666667  87.87333333],0
n3,1,0.429361,0.624553,[36 21] ; [55 24],[38.13970588 18.86029412] ; [52.86029412 26.13970588],0
p1,1,0.603062,0.270402,[  8 171] ; [ 15 254],[  9.18973214 169.81026786] ; [ 13.81026786 255.18973214],0
a3,1,0.703172,0.145193,[118  62] ; [181  88],[119.86636971  60.13363029] ; [179.13363029  89.86636971],0
a1,1,0.703314,0.145047,[  8 173] ; [ 10 260],[  7.22394678 173.77605322] ; [ 10.77605322 259.22394678],0
n1,1,0.822289,0.050446,[22 35] ; [32 47],[22.63235294 34.36764706] ; [31.36764706 47.63235294],0
a4,1,0.833763,0.044049,[ 75 105] ; [109 159],[ 73.92857143 106.07142857] ; [110.07142857 157.92857143],0
s1,1,0.890086,0.019098,[  7 171] ; [ 11 251],[  7.28181818 170.71818182] ; [ 10.71818182 251.28181818],0
