Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,23.346757,[23 55] ; [157 102],[41.66172107 36.33827893] ; [138.33827893 120.66172107],1
p10,1,2e-06,23.100353,[54 22] ; [240  21],[66.30267062  9.69732938] ; [227.69732938  33.30267062],1
n5,1,0.000218,13.665217,[49 30] ; [213  47],[61.0560472 17.9439528] ; [200.9439528  59.0560472],1
n6,1,0.0014,10.206285,[60 19] ; [232  26],[68.45103858 10.54896142] ; [223.54896142  34.45103858],0
p7,1,0.001796,9.747143,[39 38] ; [175  75],[50.39143731 26.60856269] ; [163.60856269  86.39143731],0
n4,1,0.001812,9.73056,[51 28] ; [213  49],[61.16129032 17.83870968] ; [202.83870968  59.16129032],0
p3,1,0.011916,6.323338,[31 48] ; [144 116],[40.78171091 38.21828909] ; [134.21828909 125.78171091],0
p12,1,0.012427,6.248972,[ 3 76] ; [ 37 225],[ 9.26686217 69.73313783] ; [ 30.73313783 231.26686217],0
p4,1,0.01254,6.232814,[43 36] ; [181  79],[52.20058997 26.79941003] ; [171.79941003  88.20058997],0
d1,1,0.019759,5.433019,[46 34] ; [187  75],[54.50292398 25.49707602] ; [178.49707602  83.50292398],0
b1,1,0.023956,5.097833,[38 42] ; [ 88 174],[29.47368421 50.52631579] ; [ 96.52631579 165.47368421],0
p2,1,0.03106,4.649647,[62 17] ; [230  31],[67.84705882 11.15294118] ; [224.15294118  36.84705882],0
p9,1,0.064052,3.429217,[64 12] ; [237  22],[68.28656716  7.71343284] ; [232.71343284  26.28656716],0
v4,1,0.075117,3.16751,[76  4] ; [255   4],[78.1120944  1.8879056] ; [252.8879056   6.1120944],0
v1,1,0.077168,3.123567,[37 42] ; [146 105],[43.80909091 35.19090909] ; [139.19090909 111.80909091],0
s4,1,0.112856,2.513764,[24 56] ; [ 55 202],[18.7537092 61.2462908] ; [ 60.2462908 196.7537092],0
s3,1,0.115335,2.479558,[66 14] ; [230  28],[70.0591716  9.9408284] ; [225.9408284  32.0591716],0
p5,1,0.115838,2.472707,[ 6 73] ; [ 37 221],[10.08011869 68.91988131] ; [ 32.91988131 225.08011869],0
d4,1,0.139671,2.18158,[66 13] ; [234  27],[69.70588235  9.29411765] ; [230.29411765  30.70588235],0
a5,1,0.195849,1.67306,[57 23] ; [205  57],[61.28654971 18.71345029] ; [200.71345029  61.28654971],0
s1,1,0.209763,1.573063,[ 6 71] ; [ 11 249],[ 3.884273 73.115727] ; [ 13.115727 246.884273],0
b4,1,0.223193,1.483723,[44 36] ; [164  98],[48.65497076 31.34502924] ; [159.34502924 102.65497076],0
s7,1,0.226309,1.463913,[52 19] ; [168  88],[47.7675841 23.2324159] ; [172.2324159  83.7675841],0
u1,1,0.351466,0.868157,[25 55] ; [ 68 194],[21.75438596 58.24561404] ; [ 71.24561404 190.75438596],0
a8,1,0.390583,0.737126,[ 9 59] ; [ 43 201],[11.33333333 56.66666667] ; [ 40.66666667 203.33333333],0
n1,1,0.399955,0.708462,[ 7 18] ; [16 26],[ 8.58208955 16.41791045] ; [14.41791045 27.58208955],0
v2,1,0.413371,0.669083,[41 33] ; [153  99],[44.03680982 29.96319018] ; [149.96319018 102.03680982],0
p1,1,0.436327,0.605923,[10 69] ; [ 25 235],[ 8.15634218 70.84365782] ; [ 26.84365782 233.15634218],0
b2,1,0.457122,0.552932,[11 24] ; [61 99],[12.92307692 22.07692308] ; [ 59.07692308 100.92307692],0
b3,1,0.457122,0.552932,[11 24] ; [61 99],[12.92307692 22.07692308] ; [ 59.07692308 100.92307692],0
d3,1,0.47544,0.509306,[60 19] ; [208  53],[62.27058824 16.72941176] ; [205.72941176  55.27058824],0
d2,1,0.505078,0.44425,[45 34] ; [137 123],[42.41297935 36.58702065] ; [139.58702065 120.41297935],0
u3,1,0.510713,0.432606,[13  8] ; [48 21],[14.23333333  6.76666667] ; [46.76666667 22.23333333],0
v3,1,0.558075,0.343048,[29 47] ; [104 144],[31.19753086 44.80246914] ; [101.80246914 146.19753086],0
n2,1,0.586829,0.295324,[21  4] ; [33  9],[20.14925373  4.85074627] ; [33.85074627  8.14925373],0
r3,1,0.593901,0.284292,[75  3] ; [254   7],[75.69911504  2.30088496] ; [253.30088496   7.69911504],0
s8,1,0.62653,0.236795,[44 36] ; [151 109],[45.88235294 34.11764706] ; [149.11764706 110.88235294],0
r1,1,0.632716,0.228396,[68 11] ; [218  42],[66.64896755 12.35103245] ; [219.35103245  40.64896755],0
a3,1,0.633353,0.227541,[57 23] ; [193  68],[58.65102639 21.34897361] ; [191.34897361  69.65102639],0
a1,1,0.653256,0.20182,[ 3 77] ; [ 13 249],[ 3.74269006 76.25730994] ; [ 12.25730994 249.74269006],0
r4,1,0.65665,0.197619,[74  6] ; [246  16],[74.85380117  5.14619883] ; [245.14619883  16.85380117],0
p6,1,0.688202,0.161039,[35 43] ; [110 150],[33.46153846 44.53846154] ; [111.53846154 148.46153846],0
u2,1,0.704685,0.143644,[12  9] ; [42 26],[12.74157303  8.25842697] ; [41.25842697 26.74157303],0
n3,1,0.71751,0.130891,[20  5] ; [32 10],[19.40298507  5.59701493] ; [32.59701493  9.40298507],0
b5,1,0.744191,0.106477,[55 25] ; [175  87],[53.80116959 26.19883041] ; [176.19883041  85.80116959],0
u4,1,0.757267,0.095526,[ 3 77] ; [  8 254],[ 2.57309942 77.42690058] ; [  8.42690058 253.57309942],0
d5,1,0.785777,0.073875,[67 12] ; [218  43],[66.22058824 12.77941176] ; [218.77941176  42.22058824],0
s6,1,0.807727,0.059224,[68 10] ; [223  36],[67.35311573 10.64688427] ; [223.64688427  35.35311573],0
a4,1,0.865709,0.028599,[37 43] ; [124 138],[37.66081871 42.33918129] ; [123.33918129 138.66081871],0
s5,1,0.970314,0.001385,[34 37] ; [121 133],[33.86153846 37.13846154] ; [121.13846154 132.86153846],0
a6,1,0.973879,0.001072,[60 19] ; [197  63],[59.89085546 19.10914454] ; [197.10914454  62.89085546],0
a2,1,0.992362,9.2e-05,[26 54] ; [ 85 177],[25.96491228 54.03508772] ; [ 85.03508772 176.96491228],0
