Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5.2e-05,16.384124,[61 26] ; [162 191],[44.09318182 42.90681818] ; [178.90681818 174.09318182],1
d2,1,8.7e-05,15.389604,[53 35] ; [134 226],[36.73214286 51.26785714] ; [150.26785714 209.73214286],1
s2,1,0.000189,13.934726,[40 46] ; [ 93 265],[25.76126126 60.23873874] ; [107.23873874 250.76126126],1
s3,1,0.00024,13.491635,[49 37] ; [126 230],[34.04977376 51.95022624] ; [140.95022624 215.04977376],1
d1,1,0.000344,12.814223,[61 27] ; [174 188],[45.95555556 42.04444444] ; [189.04444444 172.95555556],1
p3,1,0.000392,12.570454,[49 39] ; [126 233],[34.45190157 53.54809843] ; [140.54809843 218.45190157],1
p6,1,0.0009,11.022656,[36 52] ; [ 82 269],[23.65375854 64.34624146] ; [ 94.34624146 256.65375854],1
p4,1,0.006656,7.363438,[55 33] ; [165 191],[43.6036036 44.3963964] ; [176.3963964 179.6036036],0
d5,1,0.012274,6.270903,[77 11] ; [271  90],[68.20489978 19.79510022] ; [279.79510022  81.20489978],0
p8,1,0.013944,6.045161,[51 36] ; [156 199],[40.74434389 46.25565611] ; [166.25565611 188.74434389],0
p11,1,0.027319,4.870551,[77 11] ; [278  84],[69.42222222 18.57777778] ; [285.57777778  76.42222222],0
a5,1,0.033632,4.51329,[66 22] ; [228 134],[57.49333333 30.50666667] ; [236.50666667 125.49333333],0
p10,1,0.039371,4.244793,[73 15] ; [255  98],[65.45124717 22.54875283] ; [262.54875283  90.45124717],0
p7,1,0.041193,4.168072,[57 29] ; [191 162],[48.58314351 37.41685649] ; [199.41685649 153.58314351],0
s5,1,0.065158,3.400983,[24 58] ; [ 70 281],[17.80138568 64.19861432] ; [ 76.19861432 274.80138568],0
v1,1,0.075908,3.150403,[47 37] ; [160 194],[39.69863014 44.30136986] ; [167.30136986 186.69863014],0
n4,1,0.076388,3.140116,[66 22] ; [235 126],[58.99331849 29.00668151] ; [242.00668151 118.99331849],0
p2,1,0.085821,2.951058,[76 12] ; [279  78],[70.20224719 17.79775281] ; [284.79775281  72.20224719],0
b1,1,0.09565,2.776625,[38 50] ; [122 240],[31.28888889 56.71111111] ; [128.71111111 233.28888889],0
p9,1,0.098494,2.72976,[75 13] ; [274  81],[69.32731377 18.67268623] ; [279.67268623  75.32731377],0
b2,1,0.110534,2.54657,[23 34] ; [ 52 127],[18.11440678 38.88559322] ; [ 56.88559322 122.11440678],0
b3,1,0.110534,2.54657,[23 34] ; [ 52 127],[18.11440678 38.88559322] ; [ 56.88559322 122.11440678],0
r4,1,0.116978,2.457318,[83  5] ; [321  41],[79.00444444  8.99555556] ; [324.99555556  37.00444444],0
u3,1,0.146343,2.10996,[21 12] ; [73 74],[17.23333333 15.76666667] ; [76.76666667 70.23333333],0
r1,1,0.14683,2.104879,[71 16] ; [267  93],[65.7852349 21.2147651] ; [272.2147651  87.7852349],0
a8,1,0.154615,2.026124,[13 70] ; [ 34 301],[ 9.33253589 73.66746411] ; [ 37.66746411 297.33253589],0
v3,1,0.181208,1.78769,[31 53] ; [102 245],[25.92111369 58.07888631] ; [107.07888631 239.92111369],0
a6,1,0.215228,1.535906,[56 32] ; [255 107],[60.81777778 27.18222222] ; [250.18222222 111.81777778],0
n3,1,0.228291,1.451477,[11  6] ; [72 20],[12.94495413  4.05504587] ; [70.05504587 21.94495413],0
s4,1,0.254509,1.298384,[15 73] ; [ 44 310],[11.74660633 76.25339367] ; [ 47.25339367 306.74660633],0
a4,1,0.272133,1.205964,[38 50] ; [133 228],[33.51447661 54.48552339] ; [137.48552339 223.51447661],0
s1,1,0.384423,0.75651,[ 3 82] ; [  7 349],[ 1.92743764 83.07256236] ; [  8.07256236 347.92743764],0
b4,1,0.384487,0.756306,[56 32] ; [212 150],[52.40888889 35.59111111] ; [215.59111111 146.40888889],0
p12,1,0.416975,0.658824,[ 6 81] ; [ 17 341],[ 4.49662921 82.50337079] ; [ 18.50337079 339.49662921],0
a2,1,0.425458,0.635191,[18 70] ; [ 61 301],[15.44888889 72.55111111] ; [ 63.55111111 298.44888889],0
u1,1,0.447338,0.577388,[12 76] ; [ 39 323],[ 9.97333333 78.02666667] ; [ 41.02666667 320.97333333],0
p5,1,0.457858,0.551127,[ 4 84] ; [ 24 335],[ 5.51230425 82.48769575] ; [ 22.48769575 336.51230425],0
