Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1e-06,24.164201,[59 19] ; [19 38],[45.06666667 32.93333333] ; [32.93333333 24.06666667],1
r3,1,2e-06,22.23785,[70  7] ; [33 26],[58.31617647 18.68382353] ; [44.68382353 14.31617647],1
p9,1,0.000117,14.839562,[64 13] ; [28 26],[54.07633588 22.92366412] ; [37.92366412 16.07633588],1
n6,1,0.000204,13.794508,[63 15] ; [30 29],[52.94890511 25.05109489] ; [40.05109489 18.94890511],1
s6,1,0.000292,13.122313,[43 35] ; [14 44],[32.69117647 45.30882353] ; [24.30882353 33.69117647],1
r4,1,0.001355,10.265738,[48 30] ; [20 39],[38.71532847 39.28467153] ; [29.28467153 29.71532847],0
p2,1,0.002431,9.191485,[55 22] ; [27 32],[46.42647059 30.57352941] ; [35.57352941 23.42647059],0
a3,1,0.006299,7.462637,[58 20] ; [30 28],[50.47058824 27.52941176] ; [37.52941176 20.47058824],0
b1,1,0.007757,7.088689,[31 47] ; [37 22],[38.71532847 39.28467153] ; [29.28467153 29.71532847],0
s8,1,0.008829,6.85717,[24 54] ; [ 7 52],[17.64963504 60.35036496] ; [13.35036496 45.64963504],0
n3,1,0.013494,6.103147,[23  7] ; [10 13],[18.67924528 11.32075472] ; [14.32075472  8.67924528],0
n2,1,0.014325,5.997662,[25  5] ; [12 11],[20.94339623  9.05660377] ; [16.05660377  6.94339623],0
v4,1,0.019036,5.498165,[64 14] ; [38 21],[58.0729927 19.9270073] ; [43.9270073 15.0729927],0
b4,1,0.021637,5.274762,[51 27] ; [27 32],[44.40875912 33.59124088] ; [33.59124088 25.40875912],0
s2,1,0.028048,4.825116,[34 44] ; [15 44],[27.89781022 50.10218978] ; [21.10218978 37.89781022],0
n4,1,0.031196,4.64212,[55 23] ; [31 28],[48.96350365 29.03649635] ; [37.03649635 21.96350365],0
a1,1,0.0383,4.291665,[ 3 75] ; [ 8 51],[ 6.26277372 71.73722628] ; [ 4.73722628 54.26277372],0
s7,1,0.043427,4.078715,[28 48] ; [11 43],[22.8 53.2] ; [16.2 37.8],0
n5,1,0.053973,3.713543,[56 22] ; [33 26],[50.67153285 27.32846715] ; [38.32846715 20.67153285],0
d5,1,0.08216,3.021645,[58 20] ; [35 23],[53.33823529 24.66176471] ; [39.66176471 18.33823529],0
d4,1,0.089616,2.881251,[57 21] ; [35 24],[52.37956204 25.62043796] ; [39.62043796 19.37956204],0
v2,1,0.12108,2.403297,[30 44] ; [16 42],[25.78787879 48.21212121] ; [20.21212121 37.78787879],0
v1,1,0.146129,2.112203,[29 44] ; [16 42],[25.07633588 47.92366412] ; [19.92366412 38.07633588],0
s4,1,0.148604,2.086524,[11 67] ; [14 45],[14.23357664 63.76642336] ; [10.76642336 48.23357664],0
v3,1,0.197158,1.663304,[20 55] ; [10 48],[16.91729323 58.08270677] ; [13.08270677 44.91729323],0
b5,1,0.199827,1.643636,[52 26] ; [33 26],[48.39416058 29.60583942] ; [36.60583942 22.39416058],0
b2,1,0.201427,1.632,[17 32] ; [17 18],[19.83333333 29.16666667] ; [14.16666667 20.83333333],0
b3,1,0.201427,1.632,[17 32] ; [17 18],[19.83333333 29.16666667] ; [14.16666667 20.83333333],0
p6,1,0.210992,1.564604,[19 58] ; [ 9 48],[16.08955224 60.91044776] ; [11.91044776 45.08955224],0
u2,1,0.212309,1.555613,[10 10] ; [ 9 19],[ 7.91666667 12.08333333] ; [11.08333333 16.91666667],0
n1,1,0.244391,1.355087,[13 15] ; [ 7 16],[10.98039216 17.01960784] ; [ 9.01960784 13.98039216],0
s3,1,0.244949,1.351884,[36 42] ; [21 37],[32.69117647 45.30882353] ; [24.30882353 33.69117647],0
p4,1,0.264123,1.247019,[31 47] ; [18 41],[27.89781022 50.10218978] ; [21.10218978 37.89781022],0
p5,1,0.282412,1.155445,[ 4 73] ; [ 1 58],[ 2.83088235 74.16911765] ; [ 2.16911765 56.83088235],0
d1,1,0.34442,0.893908,[34 44] ; [21 38],[31.31386861 46.68613139] ; [23.68613139 35.31386861],0
a5,1,0.373608,0.791628,[43 35] ; [28 31],[40.42335766 37.57664234] ; [30.57664234 28.42335766],0
s1,1,0.410578,0.677128,[ 1 76] ; [ 2 57],[ 1.69852941 75.30147059] ; [ 1.30147059 57.69852941],0
r2,1,0.415977,0.661654,[59 17] ; [40 16],[57. 19.] ; [42. 14.],0
a6,1,0.480153,0.498515,[47 31] ; [32 27],[44.97810219 33.02189781] ; [34.02189781 24.97810219],0
u3,1,0.516972,0.419929,[ 8 12] ; [ 9 20],[ 6.93877551 13.06122449] ; [10.06122449 18.93877551],0
p7,1,0.586813,0.295348,[24 53] ; [21 38],[25.47794118 51.52205882] ; [19.52205882 39.47794118],0
d3,1,0.587478,0.294301,[42 36] ; [28 29],[40.44444444 37.55555556] ; [29.55555556 27.44444444],0
a4,1,0.634122,0.226513,[30 48] ; [20 38],[28.67647059 49.32352941] ; [21.32352941 36.67647059],0
a8,1,0.698784,0.149739,[ 8 66] ; [ 5 52],[ 7.34351145 66.65648855] ; [ 5.65648855 51.34351145],0
a2,1,0.72239,0.126215,[ 9 69] ; [ 8 51],[ 9.67883212 68.32116788] ; [ 7.32116788 51.67883212],0
a7,1,0.731228,0.117987,[44 34] ; [31 27],[43.01470588 34.98529412] ; [31.98529412 26.01470588],0
p12,1,0.841866,0.039803,[ 1 77] ; [ 1 58],[ 1.13868613 76.86131387] ; [ 0.86131387 58.13868613],0
p3,1,0.899635,0.015907,[25 53] ; [18 40],[24.66176471 53.33823529] ; [18.33823529 39.66176471],0
p1,1,0.918389,0.010499,[ 7 71] ; [ 5 54],[ 6.83211679 71.16788321] ; [ 5.16788321 53.83211679],0
u1,1,0.931133,0.007468,[ 5 73] ; [ 4 55],[ 5.12408759 72.87591241] ; [ 3.87591241 55.12408759],0
d2,1,0.938024,0.006046,[34 43] ; [26 32],[34.22222222 42.77777778] ; [25.77777778 32.22222222],0
s5,1,0.978847,0.000703,[16 58] ; [12 44],[15.93846154 58.06153846] ; [12.06153846 43.93846154],0
