Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.159987,[170  55] ; [37 79],[136.58357771  88.41642229] ; [70.41642229 45.58357771],1
a6,1,0.0,57.616635,[189  37] ; [51 65],[158.59649123  67.40350877] ; [81.40350877 34.59649123],1
r4,1,6e-06,20.529503,[202  24] ; [81 35],[187.01169591  38.98830409] ; [95.98830409 20.01169591],1
a2,1,1.1e-05,19.300211,[ 64 162] ; [  9 107],[ 48.23976608 177.76023392] ; [24.76023392 91.23976608],1
d5,1,1.1e-05,19.284567,[190  36] ; [73 43],[173.79532164  52.20467836] ; [89.20467836 26.79532164],1
r3,1,4.6e-05,16.596233,[209  16] ; [90 26],[197.28739003  27.71260997] ; [101.71260997  14.28739003],1
r1,1,0.00025,13.41018,[177  47] ; [70 46],[162.72941176  61.27058824] ; [84.27058824 31.72941176],1
u1,1,0.000396,12.551799,[ 44 182] ; [  6 110],[ 33.04093567 192.95906433] ; [16.95906433 99.04093567],1
d1,1,0.001805,9.738408,[126 100] ; [44 72],[112.33918129 113.66081871] ; [57.66081871 58.33918129],0
v2,1,0.00189,9.653508,[122  94] ; [43 69],[108.65853659 107.34146341] ; [56.34146341 55.65853659],0
a5,1,0.00217,9.399458,[174  52] ; [71 45],[161.9005848  64.0994152] ; [83.0994152 32.9005848],0
d4,1,0.003775,8.389215,[175  51] ; [72 43],[163.70087977  62.29912023] ; [83.29912023 31.70087977],0
b5,1,0.003955,8.304234,[142  84] ; [54 62],[129.52046784  96.47953216] ; [66.47953216 49.52046784],0
v4,1,0.003974,8.295814,[211  15] ; [96 19],[203.46627566  22.53372434] ; [103.53372434  11.46627566],0
u3,1,0.006832,7.316704,[40 32] ; [15 34],[32.72727273 39.27272727] ; [22.27272727 26.72727273],0
u2,1,0.013645,6.083464,[40 31] ; [16 32],[33.41176471 37.58823529] ; [22.58823529 25.41176471],0
v1,1,0.013854,6.056606,[123  99] ; [47 67],[112.32142857 109.67857143] ; [57.67857143 56.32142857],0
r2,1,0.01714,5.681937,[208  17] ; [95 18],[201.70118343  23.29881657] ; [101.29881657  11.70118343],0
b1,1,0.025456,4.992567,[ 79 147] ; [55 61],[ 88.5497076 137.4502924] ; [45.4502924 70.5497076],0
p4,1,0.033414,4.52443,[132  93] ; [53 61],[122.78761062 102.21238938] ; [62.21238938 51.78761062],0
a3,1,0.038256,4.293586,[154  69] ; [67 49],[145.37758112  77.62241888] ; [75.62241888 40.37758112],0
n4,1,0.050829,3.813884,[199  27] ; [93 23],[192.95906433  33.04093567] ; [99.04093567 16.95906433],0
s5,1,0.052845,3.748812,[ 35 186] ; [28 86],[ 41.56119403 179.43880597] ; [21.43880597 92.56119403],0
p2,1,0.055342,3.671751,[181  45] ; [80 33],[174.  52.] ; [87. 26.],0
p3,1,0.055516,3.666508,[112 114] ; [44 70],[103.69411765 122.30588235] ; [52.30588235 61.69411765],0
p8,1,0.075565,3.157802,[118 100] ; [50 64],[110.31325301 107.68674699] ; [57.68674699 56.31325301],0
a4,1,0.077895,3.108281,[101 123] ; [40 74],[ 93.44378698 130.55621302] ; [47.55621302 66.44378698],0
p10,1,0.095407,2.78069,[180  44] ; [81 31],[174.  50.] ; [87. 25.],0
n1,1,0.132588,2.261938,[25 22] ; [14 24],[21.56470588 25.43529412] ; [17.43529412 20.56470588],0
p7,1,0.134605,2.238571,[137  84] ; [61 53],[130.62089552  90.37910448] ; [67.37910448 46.62089552],0
v3,1,0.145137,2.122631,[ 85 136] ; [35 80],[ 78.92857143 142.07142857] ; [41.07142857 73.92857143],0
p11,1,0.165234,1.92566,[177  49] ; [83 33],[171.8128655  54.1871345] ; [88.1871345 27.8128655],0
n2,1,0.19091,1.710581,[38 12] ; [24 14],[35.22727273 14.77272727] ; [26.77272727 11.22727273],0
s6,1,0.205575,1.602319,[111 112] ; [48 65],[105.52678571 117.47321429] ; [53.47321429 59.52678571],0
a8,1,0.25,1.323305,[ 29 168] ; [11 98],[ 25.75163399 171.24836601] ; [14.24836601 94.75163399],0
s4,1,0.255307,1.294026,[ 20 203] ; [ 15 101],[ 23.02359882 199.97640118] ; [ 11.97640118 104.02359882],0
a1,1,0.281549,1.159597,[ 14 212] ; [  4 112],[ 11.89473684 214.10526316] ; [  6.10526316 109.89473684],0
p9,1,0.338429,0.916375,[183  40] ; [87 25],[179.73134328  43.26865672] ; [90.26865672 21.73134328],0
p6,1,0.372437,0.795516,[ 70 154] ; [30 83],[ 66.46884273 157.53115727] ; [33.53115727 79.46884273],0
b3,1,0.404466,0.695009,[49 88] ; [28 39],[51.71078431 85.28921569] ; [25.28921569 41.71078431],0
b2,1,0.404466,0.695009,[49 88] ; [28 39],[51.71078431 85.28921569] ; [25.28921569 41.71078431],0
s8,1,0.428061,0.628079,[ 59 165] ; [26 90],[ 56. 168.] ; [29. 87.],0
d2,1,0.534538,0.385757,[101 125] ; [55 59],[103.69411765 122.30588235] ; [52.30588235 61.69411765],0
n6,1,0.596699,0.280003,[193  32] ; [97 19],[191.34897361  33.65102639] ; [98.65102639 17.34897361],0
p5,1,0.610929,0.258825,[ 25 199] ; [ 15 100],[ 26.43067847 197.56932153] ; [ 13.56932153 101.43067847],0
s1,1,0.618152,0.248474,[  4 219] ; [  3 112],[  4.6183432 218.3816568] ; [  2.3816568 112.6183432],0
p1,1,0.633266,0.227658,[ 18 208] ; [ 11 105],[ 19.16374269 206.83625731] ; [  9.83625731 106.16374269],0
s7,1,0.648907,0.207281,[ 59 153] ; [28 82],[ 57.27950311 154.72049689] ; [29.72049689 80.27950311],0
s3,1,0.660585,0.192814,[ 55 169] ; [26 90],[ 53.36470588 170.63529412] ; [27.63529412 88.36470588],0
n3,1,0.790039,0.070894,[34 15] ; [24 12],[33.43529412 15.56470588] ; [24.56470588 11.43529412],0
b4,1,0.91183,0.012261,[130  96] ; [66 50],[129.52046784  96.47953216] ; [66.47953216 49.52046784],0
p12,1,0.985421,0.000334,[ 12 212] ; [  6 107],[ 11.96439169 212.03560831] ; [  6.03560831 106.96439169],0
