Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.644733,[135   5] ; [24 17],[122.98342541  17.01657459] ; [36.01657459  4.98342541],1
r2,1,8.7e-05,15.394716,[134   5] ; [31  9],[128.12849162  10.87150838] ; [36.87150838  3.12849162],1
v4,1,0.000175,14.079914,[135   4] ; [33  8],[129.73333333   9.26666667] ; [38.26666667  2.73333333],1
v2,1,0.000546,11.951251,[68 68] ; [ 8 33],[58.39548023 77.60451977] ; [17.60451977 23.39548023],1
u1,1,0.001839,9.703778,[ 34 106] ; [ 1 40],[ 27.0718232 112.9281768] ; [ 7.9281768 33.0718232],0
s6,1,0.002571,9.089562,[99 35] ; [20 21],[91.12 42.88] ; [27.88 13.12],0
d2,1,0.006731,7.343309,[76 64] ; [12 28],[68.44444444 71.55555556] ; [19.55555556 20.44444444],0
a1,1,0.009119,6.79943,[  5 135] ; [ 6 35],[  8.50828729 131.49171271] ; [ 2.49171271 38.50828729],0
d1,1,0.013041,6.163599,[82 58] ; [15 26],[75.02762431 64.97237569] ; [21.97237569 19.02762431],0
a4,1,0.013557,6.094928,[68 72] ; [11 30],[61.10497238 78.89502762] ; [17.89502762 23.10497238],0
v3,1,0.014424,5.985471,[48 88] ; [ 6 34],[41.72727273 94.27272727] ; [12.27272727 27.72727273],0
a2,1,0.024893,5.031282,[ 37 103] ; [ 4 37],[ 31.71270718 108.28729282] ; [ 9.28729282 31.71270718],0
n4,1,0.025675,4.977794,[115  25] ; [27 14],[109.83425414  30.16574586] ; [32.16574586  8.83425414],0
p10,1,0.027516,4.858163,[114  26] ; [26 14],[108.88888889  31.11111111] ; [31.11111111  8.88888889],0
p1,1,0.03742,4.331193,[ 16 124] ; [10 31],[ 20.11049724 119.88950276] ; [ 5.88950276 35.11049724],0
s3,1,0.059693,3.545906,[89 50] ; [19 21],[83.86592179 55.13407821] ; [24.13407821 15.86592179],0
p11,1,0.075517,3.158842,[111  29] ; [27 14],[106.74033149  33.25966851] ; [31.25966851  9.74033149],0
d5,1,0.075517,3.158842,[111  29] ; [27 14],[106.74033149  33.25966851] ; [31.25966851  9.74033149],0
d3,1,0.076094,3.146411,[93 47] ; [21 20],[88.17679558 51.82320442] ; [25.82320442 15.17679558],0
a5,1,0.077862,3.108969,[108  32] ; [26 15],[103.64640884  36.35359116] ; [30.35359116 10.64640884],0
s5,1,0.085464,2.957799,[52 82] ; [ 9 29],[47.52325581 86.47674419] ; [13.47674419 24.52325581],0
d4,1,0.091814,2.842279,[113  27] ; [28 13],[109.06077348  30.93922652] ; [31.93922652  9.06077348],0
p4,1,0.091814,2.842279,[113  27] ; [28 13],[109.06077348  30.93922652] ; [31.93922652  9.06077348],0
a3,1,0.097394,2.747709,[101  39] ; [24 17],[96.68508287 43.31491713] ; [28.31491713 12.68508287],0
s7,1,0.124865,2.355206,[71 58] ; [16 23],[66.80357143 62.19642857] ; [20.19642857 18.80357143],0
