Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,4e-06,21.178638,[37 10] ; [11 27],[26.54117647 20.45882353] ; [21.45882353 16.54117647],1
p10,1,0.001317,10.318545,[32 15] ; [13 26],[24.59302326 22.40697674] ; [20.40697674 18.59302326],0
n6,1,0.003882,8.338338,[32 16] ; [13 24],[25.41176471 22.58823529] ; [19.58823529 17.41176471],0
s7,1,0.004788,7.957803,[20 27] ; [ 5 31],[14.15662651 32.84337349] ; [10.84337349 25.15662651],0
p1,1,0.004999,7.879787,[ 1 47] ; [ 8 31],[ 4.96551724 43.03448276] ; [ 4.03448276 34.96551724],0
u3,1,0.005608,7.672195,[11 13] ; [ 1 16],[ 7.02439024 16.97560976] ; [ 4.97560976 12.02439024],0
p9,1,0.007649,7.113917,[31 15] ; [15 24],[24.89411765 21.10588235] ; [21.10588235 17.89411765],0
p8,1,0.009463,6.733378,[20 28] ; [ 6 32],[14.51162791 33.48837209] ; [11.48837209 26.51162791],0
s8,1,0.012122,6.292865,[12 36] ; [ 2 37],[ 7.72413793 40.27586207] ; [ 6.27586207 32.72413793],0
s6,1,0.015889,5.815112,[17 31] ; [ 5 34],[12.13793103 35.86206897] ; [ 9.86206897 29.13793103],0
d5,1,0.025651,4.979396,[30 18] ; [15 24],[24.82758621 23.17241379] ; [20.17241379 18.82758621],0
n2,1,0.029998,4.709382,[15  8] ; [ 6 13],[11.5 11.5] ; [9.5 9.5],0
p4,1,0.04364,4.07042,[21 27] ; [ 9 30],[16.55172414 31.44827586] ; [13.44827586 25.55172414],0
r3,1,0.048433,3.894914,[24 24] ; [11 27],[19.53488372 28.46511628] ; [15.46511628 22.53488372],0
r2,1,0.059846,3.541639,[30 16] ; [17 21],[25.73809524 20.26190476] ; [21.26190476 16.73809524],0
u2,1,0.065022,3.404412,[13 12] ; [ 4 13],[10.11904762 14.88095238] ; [ 6.88095238 10.11904762],0
a1,1,0.088869,2.894749,[ 3 45] ; [ 7 32],[ 5.51724138 42.48275862] ; [ 4.48275862 34.51724138],0
a8,1,0.107319,2.593262,[ 1 45] ; [ 4 34],[ 2.73809524 43.26190476] ; [ 2.26190476 35.73809524],0
p11,1,0.117869,2.445405,[24 24] ; [13 26],[20.4137931 27.5862069] ; [16.5862069 22.4137931],0
p6,1,0.162412,1.951621,[ 9 39] ; [ 3 34],[ 6.77647059 41.22352941] ; [ 5.22352941 31.77647059],0
s5,1,0.197208,1.662931,[ 8 39] ; [ 3 36],[ 6.01162791 40.98837209] ; [ 4.98837209 34.01162791],0
d3,1,0.242529,1.365833,[24 23] ; [15 24],[21.31395349 25.68604651] ; [17.68604651 21.31395349],0
s3,1,0.270904,1.212164,[19 28] ; [11 27],[16.58823529 30.41176471] ; [13.41176471 24.58823529],0
a7,1,0.281822,1.158284,[24 24] ; [15 24],[21.51724138 26.48275862] ; [17.48275862 21.51724138],0
n5,1,0.353151,0.862101,[28 19] ; [27 12],[30.05813953 16.94186047] ; [24.94186047 14.05813953],0
n4,1,0.376545,0.781952,[25 23] ; [24 15],[27.03448276 20.96551724] ; [21.96551724 17.03448276],0
s4,1,0.378234,0.776434,[11 37] ; [ 6 33],[ 9.37931034 38.62068966] ; [ 7.62068966 31.37931034],0
b1,1,0.403555,0.697709,[24 24] ; [23 16],[25.93103448 22.06896552] ; [21.06896552 17.93103448],0
a3,1,0.410667,0.676869,[23 24] ; [22 16],[24.88235294 22.11764706] ; [20.11764706 17.88235294],0
d4,1,0.437159,0.603728,[31 17] ; [22 17],[29.24137931 18.75862069] ; [23.75862069 15.24137931],0
b3,1,0.441105,0.593407,[ 8 20] ; [10 16],[ 9.33333333 18.66666667] ; [ 8.66666667 17.33333333],0
b2,1,0.441105,0.593407,[ 8 20] ; [10 16],[ 9.33333333 18.66666667] ; [ 8.66666667 17.33333333],0
p7,1,0.453091,0.562907,[17 27] ; [12 27],[15.37349398 28.62650602] ; [13.62650602 25.37349398],0
