Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.000265,13.300143,[2 7] ; [ 1 95],[0.25714286 8.74285714] ; [ 2.74285714 93.25714286],1
p10,1,0.001594,9.966797,[3 6] ; [77 19],[6.85714286 2.14285714] ; [73.14285714 22.85714286],0
r4,1,0.002266,9.320303,[4 5] ; [82 14],[7.37142857 1.62857143] ; [78.62857143 17.37142857],0
d5,1,0.008151,7.0,[3 6] ; [72 24],[6.42857143 2.57142857] ; [68.57142857 27.42857143],0
p11,1,0.019359,5.46875,[4 5] ; [76 20],[6.85714286 2.14285714] ; [73.14285714 22.85714286],0
p2,1,0.033483,4.52092,[5 4] ; [80 15],[7.35576923 1.64423077] ; [77.64423077 17.35576923],0
n6,1,0.044182,4.049589,[3 6] ; [63 31],[5.76699029 3.23300971] ; [60.23300971 33.76699029],0
r2,1,0.045946,3.983591,[6 3] ; [86 10],[7.88571429 1.11428571] ; [84.11428571 11.88571429],0
d3,1,0.049954,3.843013,[4 5] ; [72 24],[6.51428571 2.48571429] ; [69.48571429 26.51428571],0
v2,1,0.0657,3.38731,[2 7] ; [50 42],[4.63366337 4.36633663] ; [47.36633663 44.63366337],0
d4,1,0.070127,3.280052,[5 4] ; [78 18],[7.11428571 1.88571429] ; [75.88571429 20.11428571],0
p9,1,0.087302,2.923433,[5 4] ; [77 19],[7.02857143 1.97142857] ; [74.97142857 21.02857143],0
n5,1,0.090967,2.857178,[1 8] ; [38 58],[3.34285714 5.65714286] ; [35.65714286 60.34285714],0
s7,1,0.11186,2.527751,[1 8] ; [35 58],[3.17647059 5.82352941] ; [32.82352941 60.17647059],0
p7,1,0.151504,2.057044,[5 4] ; [71 21],[6.77227723 2.22772277] ; [69.22772277 22.77227723],0
a8,1,0.158901,1.984656,[1 8] ; [ 2 82],[0.29032258 8.70967742] ; [ 2.70967742 81.29032258],0
r3,1,0.174704,1.842105,[7 2] ; [88  8],[8.14285714 0.85714286] ; [86.85714286  9.14285714],0
d2,1,0.20535,1.603912,[1 8] ; [30 66],[2.65714286 6.34285714] ; [28.34285714 67.65714286],0
r1,1,0.270289,1.215278,[5 4] ; [70 26],[6.42857143 2.57142857] ; [68.57142857 27.42857143],0
s8,1,0.30512,1.051683,[2 7] ; [38 58],[3.42857143 5.57142857] ; [36.57142857 59.42857143],0
a4,1,0.321069,0.984588,[1 8] ; [25 71],[2.22857143 6.77142857] ; [23.77142857 72.22857143],0
p4,1,0.35148,0.868108,[4 5] ; [58 38],[5.31428571 3.68571429] ; [56.68571429 39.31428571],0
n2,1,0.396818,0.717949,[1 1] ; [20  6],[1.5 0.5] ; [19.5  6.5],0
s4,1,0.412912,0.6704,[1 8] ; [22 74],[1.97142857 7.02857143] ; [21.02857143 74.97142857],0
b4,1,0.420776,0.648148,[4 5] ; [56 40],[5.14285714 3.85714286] ; [54.85714286 41.14285714],0
a7,1,0.482953,0.492188,[6 3] ; [74 22],[6.85714286 2.14285714] ; [73.14285714 22.85714286],0
a5,1,0.545414,0.365598,[5 4] ; [63 33],[5.82857143 3.17142857] ; [62.17142857 33.82857143],0
s6,1,0.560972,0.338023,[5 4] ; [62 33],[5.79807692 3.20192308] ; [61.20192308 33.79807692],0
b5,1,0.58996,0.290407,[5 4] ; [62 34],[5.74285714 3.25714286] ; [61.25714286 34.74285714],0
p1,1,0.590298,0.28988,[1 8] ; [ 6 88],[0.61165049 8.38834951] ; [ 6.38834951 87.61165049],0
a3,1,0.618077,0.24858,[4 5] ; [51 45],[4.71428571 4.28571429] ; [50.28571429 45.71428571],0
b2,1,0.691989,0.15694,[1 3] ; [16 30],[1.36 2.64] ; [15.64 30.36],0
b3,1,0.691989,0.15694,[1 3] ; [16 30],[1.36 2.64] ; [15.64 30.36],0
a6,1,0.728533,0.120463,[5 4] ; [59 37],[5.48571429 3.51428571] ; [58.51428571 37.48571429],0
b1,1,0.740857,0.109375,[3 6] ; [27 69],[2.57142857 6.42857143] ; [27.42857143 68.57142857],0
n3,1,0.74748,0.103661,[1 1] ; [16 10],[1.21428571 0.78571429] ; [15.78571429 10.21428571],0
v3,1,0.763928,0.090196,[3 6] ; [26 65],[2.61 6.39] ; [26.39 64.61],0
p3,1,0.79558,0.067118,[4 5] ; [47 49],[4.37142857 4.62857143] ; [46.62857143 49.37142857],0
p6,1,0.816782,0.053678,[3 6] ; [35 59],[3.32038835 5.67961165] ; [34.67961165 59.32038835],0
s3,1,0.866618,0.028209,[4 5] ; [45 50],[4.24038462 4.75961538] ; [44.75961538 50.24038462],0
v1,1,0.905362,0.014135,[4 5] ; [39 53],[3.83168317 5.16831683] ; [39.16831683 52.83168317],0
s2,1,0.919841,0.010127,[4 5] ; [41 55],[3.85714286 5.14285714] ; [41.14285714 54.85714286],0
u2,1,1.0,0.0,[3 2] ; [27 18],[3. 2.] ; [27. 18.],0
