Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,63.083198,[ 38 100] ; [62 11],[65.4028436 72.5971564] ; [34.5971564 38.4028436],1
s6,1,0.0,28.253658,[48 92] ; [53 20],[66.38497653 73.61502347] ; [34.61502347 38.38497653],1
s8,1,1e-06,24.182053,[ 22 120] ; [34 39],[ 36.98604651 105.01395349] ; [19.01395349 53.98604651],1
s7,1,3e-06,22.033679,[ 23 113] ; [33 36],[37.15121951 98.84878049] ; [18.84878049 50.15121951],1
r1,1,0.006035,7.539705,[75 66] ; [53 20],[84.3364486 56.6635514] ; [43.6635514 29.3364486],0
p7,1,0.007637,7.116723,[67 71] ; [47 22],[76. 62.] ; [38. 31.],0
s4,1,0.008859,6.851096,[ 13 128] ; [16 56],[ 19.1971831 121.8028169] ; [ 9.8028169 62.1971831],0
p10,1,0.010953,6.472996,[81 58] ; [54 17],[89.35714286 49.64285714] ; [45.64285714 25.35714286],0
r3,1,0.011109,6.447763,[116  26] ; [68  4],[122.09345794  19.90654206] ; [61.90654206 10.09345794],0
d4,1,0.021905,5.253307,[84 57] ; [55 18],[91.58411215 49.41588785] ; [47.41588785 25.58411215],0
p1,1,0.027197,4.878256,[  6 136] ; [ 9 64],[  9.90697674 132.09302326] ; [ 5.09302326 67.90697674],0
r4,1,0.048448,3.894387,[99 43] ; [60 13],[105.01395349  36.98604651] ; [53.98604651 19.01395349],0
u3,1,0.053756,3.720251,[36 48] ; [24 15],[40.97560976 43.02439024] ; [19.02439024 19.97560976],0
n5,1,0.084684,2.97263,[85 55] ; [53 20],[90.70422535 49.29577465] ; [47.29577465 25.70422535],0
n3,1,0.086935,2.930224,[35 14] ; [6 7],[32.40322581 16.59677419] ; [8.59677419 4.40322581],0
d3,1,0.112496,2.518801,[70 71] ; [44 28],[75.46478873 65.53521127] ; [38.53521127 33.46478873],0
v4,1,0.137472,2.206028,[119  22] ; [66  6],[122.46478873  18.53521127] ; [62.53521127  9.46478873],0
p4,1,0.162905,1.947051,[51 88] ; [34 39],[55.73113208 83.26886792] ; [29.26886792 43.73113208],0
b3,1,0.235001,1.410334,[23 51] ; [ 9 34],[20.23931624 53.76068376] ; [11.76068376 31.23931624],0
b2,1,0.235001,1.410334,[23 51] ; [ 9 34],[20.23931624 53.76068376] ; [11.76068376 31.23931624],0
b1,1,0.252919,1.307108,[49 93] ; [31 42],[52.8372093 89.1627907] ; [27.1627907 45.8372093],0
b5,1,0.253414,1.304382,[86 56] ; [50 23],[89.82325581 52.17674419] ; [46.17674419 26.82325581],0
r2,1,0.253471,1.304073,[117  24] ; [64  8],[119.81690141  21.18309859] ; [61.18309859 10.81690141],0
p2,1,0.283327,1.151061,[97 45] ; [55 18],[100.39069767  41.60930233] ; [51.60930233 21.39069767],0
