Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,72.383802,[96 38] ; [ 33 120],[60.22996516 73.77003484] ; [68.77003484 84.22996516],1
s8,1,0.0,68.918194,[82 52] ; [ 22 133],[48.22145329 85.77854671] ; [55.77854671 99.22145329],1
s3,1,0.0,52.124365,[104  29] ; [55 99],[73.68292683 59.31707317] ; [85.31707317 68.68292683],1
s6,1,0.0,49.168288,[110  22] ; [65 87],[81.33802817 50.66197183] ; [93.66197183 58.33802817],1
s5,1,3e-06,21.877672,[54 77] ; [ 24 125],[36.49285714 94.50714286] ; [ 41.50714286 107.49285714],1
v4,1,1.5e-05,18.796602,[131   3] ; [127  28],[119.62629758  14.37370242] ; [138.37370242  16.62629758],1
p4,1,2.3e-05,17.956773,[87 47] ; [61 92],[69.1010453 64.8989547] ; [78.8989547 74.1010453],1
p9,1,2.7e-05,17.619397,[117  16] ; [101  50],[102.0915493  30.9084507] ; [115.9084507  35.0915493],1
p2,1,9.6e-05,15.222029,[114  20] ; [100  54],[99.56944444 34.43055556] ; [114.43055556  39.56944444],1
a3,1,0.000237,13.509595,[104  30] ; [88 66],[89.33333333 44.66666667] ; [102.66666667  51.33333333],1
p10,1,0.0004,12.53105,[112  22] ; [99 53],[98.86013986 35.13986014] ; [112.13986014  39.86013986],1
n6,1,0.000418,12.45048,[125   9] ; [121  33],[114.45833333  19.54166667] ; [131.54166667  22.45833333],1
r1,1,0.000557,11.915913,[110  24] ; [99 56],[96.90657439 37.09342561] ; [112.09342561  42.90657439],1
p6,1,0.001621,9.93531,[53 81] ; [ 34 118],[40.76223776 93.23776224] ; [ 46.23776224 105.76223776],0
u1,1,0.001624,9.93243,[ 30 104] ; [ 14 141],[ 20.40138408 113.59861592] ; [ 23.59861592 131.40138408],0
p3,1,0.002738,8.974056,[66 67] ; [ 50 105],[53.56944444 79.43055556] ; [62.43055556 92.56944444],0
u3,1,0.003044,8.780923,[20 10] ; [23 44],[13.29896907 16.70103093] ; [29.70103093 37.29896907],0
p7,1,0.00358,8.485302,[83 48] ; [70 82],[70.82332155 60.17667845] ; [82.17667845 69.82332155],0
d1,1,0.006868,7.307163,[81 53] ; [69 86],[69.55017301 64.44982699] ; [80.44982699 74.55017301],0
r2,1,0.007159,7.232601,[126   7] ; [130  23],[119.04895105  13.95104895] ; [136.95104895  16.04895105],0
a5,1,0.010602,6.530916,[101  33] ; [95 60],[90.87889273 43.12110727] ; [105.12110727  49.87889273],0
r4,1,0.010627,6.526692,[117  17] ; [117  38],[108.4982699  25.5017301] ; [125.5017301  29.4982699],0
r3,1,0.010854,6.489072,[124  10] ; [127  27],[116.78472222  17.21527778] ; [134.21527778  19.78472222],0
s4,1,0.011645,6.364091,[ 33 100] ; [ 20 132],[ 24.73333333 108.26666667] ; [ 28.26666667 123.73333333],0
a2,1,0.052432,3.761927,[36 98] ; [ 27 128],[ 29.21107266 104.78892734] ; [ 33.78892734 121.21107266],0
a6,1,0.055706,3.660833,[82 51] ; [112  43],[89.59027778 43.40972222] ; [104.40972222  50.59027778],0
u2,1,0.057489,3.608384,[19 11] ; [28 38],[14.6875 15.3125] ; [32.3125 33.6875],0
n4,1,0.066927,3.35682,[120  14] ; [127  28],[114.52595156  19.47404844] ; [132.47404844  22.52595156],0
p11,1,0.068291,3.323622,[106  28] ; [108  47],[99.22491349 34.77508651] ; [114.77508651  40.22491349],0
p5,1,0.069417,3.296762,[ 16 118] ; [  9 144],[ 11.67247387 122.32752613] ; [ 13.32752613 139.67247387],0
p8,1,0.082811,3.008848,[67 66] ; [61 91],[59.73333333 73.26666667] ; [68.26666667 83.73333333],0
b4,1,0.110899,2.541362,[67 67] ; [92 63],[73.72318339 60.27681661] ; [85.27681661 69.72318339],0
s1,1,0.117229,2.453955,[ 10 124] ; [  5 146],[  7.05263158 126.94736842] ; [  7.94736842 143.05263158],0
a4,1,0.128978,2.304766,[65 69] ; [61 93],[58.625 75.375] ; [67.375 86.625],0
d4,1,0.142873,2.146743,[105  28] ; [110  44],[99.63414634 33.36585366] ; [115.36585366  38.63414634],0
d2,1,0.149383,2.078535,[70 63] ; [67 85],[63.93333333 69.06666667] ; [73.06666667 78.93333333],0
b5,1,0.16509,1.926977,[66 68] ; [89 66],[71.86851211 62.13148789] ; [83.13148789 71.86851211],0
v2,1,0.178547,1.809676,[54 78] ; [48 97],[48.60649819 83.39350181] ; [53.39350181 91.60649819],0
v3,1,0.189156,1.724181,[41 89] ; [ 37 114],[36.08540925 93.91459075] ; [ 41.91459075 109.08540925],0
b2,1,0.218232,1.515957,[34 53] ; [24 56],[30.21556886 56.78443114] ; [27.78443114 52.21556886],0
b3,1,0.218232,1.515957,[34 53] ; [24 56],[30.21556886 56.78443114] ; [27.78443114 52.21556886],0
