Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.003769,8.391724,[19  8] ; [31 50],[12.5 14.5] ; [37.5 43.5],0
r1,1,0.026593,4.917073,[25  3] ; [57 27],[20.5  7.5] ; [61.5 22.5],0
r4,1,0.027665,4.848814,[26  2] ; [62 23],[21.80530973  6.19469027] ; [66.19469027 18.80530973],0
b4,1,0.039981,4.218697,[21  7] ; [45 40],[16.3539823 11.6460177] ; [49.6460177 35.3539823],0
a5,1,0.039981,4.218697,[21  7] ; [45 40],[16.3539823 11.6460177] ; [49.6460177 35.3539823],0
s8,1,0.098323,2.732541,[13 15] ; [25 60],[ 9.4159292 18.5840708] ; [28.5840708 56.4159292],0
p5,1,0.141413,2.162513,[ 3 25] ; [ 3 82],[ 1.48672566 26.51327434] ; [ 4.51327434 80.48672566],0
r3,1,0.158225,1.991111,[27  1] ; [73 11],[25.  3.] ; [75.  9.],0
v1,1,0.202757,1.622406,[16 12] ; [35 46],[13.10091743 14.89908257] ; [37.89908257 43.10091743],0
p10,1,0.207798,1.586699,[21  7] ; [52 32],[18.25  9.75] ; [54.75 29.25],0
d1,1,0.208827,1.579539,[15 13] ; [34 51],[12.14159292 15.85840708] ; [36.85840708 48.14159292],0
s5,1,0.214206,1.542769,[ 4 23] ; [22 61],[ 6.38181818 20.61818182] ; [19.61818182 63.38181818],0
a2,1,0.21949,1.507703,[ 2 26] ; [14 71],[ 3.96460177 24.03539823] ; [12.03539823 72.96460177],0
d3,1,0.249225,1.327643,[21  7] ; [53 31],[18.5  9.5] ; [55.5 28.5],0
n4,1,0.251875,1.312876,[17 11] ; [41 44],[14.37168142 13.62831858] ; [43.62831858 41.37168142],0
p1,1,0.259796,1.269841,[ 3 25] ; [ 4 80],[ 1.75 26.25] ; [ 5.25 78.75],0
a3,1,0.348638,0.878408,[15 13] ; [54 31],[17.09734513 10.90265487] ; [51.90265487 33.09734513],0
p4,1,0.354646,0.856764,[16 12] ; [40 45],[13.87610619 14.12389381] ; [42.12389381 42.87610619],0
d4,1,0.371963,0.797095,[23  5] ; [62 22],[21.25  6.75] ; [63.75 20.25],0
n3,1,0.384742,0.755495,[6 1] ; [18  8],[5.09090909 1.90909091] ; [18.90909091  7.09090909],0
s1,1,0.393074,0.729412,[ 1 26] ; [ 1 83],[ 0.48648649 26.51351351] ; [ 1.51351351 82.48648649],0
a8,1,0.443622,0.586896,[ 1 23] ; [ 7 71],[ 1.88235294 22.11764706] ; [ 6.11764706 71.88235294],0
p8,1,0.470515,0.520765,[14 14] ; [35 48],[12.36036036 15.63963964] ; [36.63963964 46.36036036],0
d5,1,0.479317,0.500417,[22  6] ; [61 24],[20.56637168  7.43362832] ; [62.43362832 22.56637168],0
n1,1,0.488593,0.479623,[1 5] ; [ 8 18],[1.6875 4.3125] ; [ 7.3125 18.6875],0
a7,1,0.49847,0.458192,[21  7] ; [58 27],[19.57522124  8.42477876] ; [59.42477876 25.57522124],0
u2,1,0.542519,0.370891,[10  3] ; [21 10],[9.15909091 3.84090909] ; [21.84090909  9.15909091],0
p11,1,0.613622,0.254934,[18 10] ; [59 26],[19.07964602  8.92035398] ; [57.92035398 27.07964602],0
s4,1,0.613932,0.254488,[ 5 23] ; [19 66],[ 5.94690265 22.05309735] ; [18.05309735 66.94690265],0
r2,1,0.616336,0.251052,[25  3] ; [71 12],[24.21621622  3.78378378] ; [71.78378378 11.21621622],0
s2,1,0.623874,0.24046,[12 16] ; [32 53],[10.90265487 17.09734513] ; [33.09734513 51.90265487],0
p9,1,0.629063,0.233333,[21  7] ; [59 25],[20.  8.] ; [60. 24.],0
p7,1,0.668669,0.183163,[16 12] ; [50 31],[16.95412844 11.04587156] ; [49.04587156 31.95412844],0
p6,1,0.680465,0.169602,[ 9 19] ; [23 59],[ 8.14545455 19.85454545] ; [23.85454545 58.14545455],0
u1,1,0.713896,0.134416,[ 2 26] ; [ 8 77],[ 2.47787611 25.52212389] ; [ 7.52212389 77.47787611],0
s7,1,0.720011,0.128482,[ 9 18] ; [29 49],[ 9.77142857 17.22857143] ; [28.22857143 49.77142857],0
p12,1,0.735447,0.114169,[ 1 27] ; [ 2 82],[ 0.75 27.25] ; [ 2.25 81.75],0
n5,1,0.740163,0.109984,[11 17] ; [36 48],[11.75 16.25] ; [35.25 48.75],0
d2,1,0.760973,0.09254,[ 9 19] ; [30 55],[ 9.66371681 18.33628319] ; [29.33628319 55.66371681],0
b2,1,0.783659,0.07538,[ 3 11] ; [12 36],[ 3.38709677 10.61290323] ; [11.61290323 36.38709677],0
b3,1,0.783659,0.07538,[ 3 11] ; [12 36],[ 3.38709677 10.61290323] ; [11.61290323 36.38709677],0
p3,1,0.789549,0.071234,[12 16] ; [34 51],[11.39823009 16.60176991] ; [34.60176991 50.39823009],0
s3,1,0.812427,0.05631,[15 12] ; [45 40],[14.46428571 12.53571429] ; [45.53571429 39.46428571],0
a6,1,0.877372,0.023809,[19  9] ; [59 26],[19.32743363  8.67256637] ; [58.67256637 26.32743363],0
b5,1,0.877508,0.023756,[18 10] ; [56 29],[18.33628319  9.66371681] ; [55.66371681 29.33628319],0
u3,1,0.894417,0.017614,[8 4] ; [20 11],[7.81395349 4.18604651] ; [20.18604651 10.81395349],0
n2,1,0.930736,0.007555,[5 2] ; [19  7],[5.09090909 1.90909091] ; [18.90909091  7.09090909],0
a4,1,0.937771,0.006095,[ 9 19] ; [28 57],[ 9.16814159 18.83185841] ; [27.83185841 57.16814159],0
b1,1,0.95378,0.003359,[15 13] ; [45 40],[14.86725664 13.13274336] ; [45.13274336 39.86725664],0
s6,1,0.962663,0.002191,[16 12] ; [49 36],[16.10619469 11.89380531] ; [48.89380531 36.10619469],0
