Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000163,14.213429,[20  5] ; [19 36],[12.1875 12.8125] ; [26.8125 28.1875],1
d4,1,0.005132,7.832457,[24  1] ; [37 18],[19.0625  5.9375] ; [41.9375 13.0625],0
p5,1,0.012586,6.226374,[ 7 18] ; [ 4 51],[ 3.4375 21.5625] ; [ 7.5625 47.4375],0
n3,1,0.019172,5.485714,[2 6] ; [12  4],[4.66666667 3.33333333] ; [9.33333333 6.66666667],0
p6,1,0.042664,4.108683,[12 12] ; [14 39],[ 8.1038961 15.8961039] ; [17.8961039 35.1038961],0
s8,1,0.045978,3.982388,[12 13] ; [14 41],[ 8.125 16.875] ; [17.875 37.125],0
r4,1,0.0489,3.878788,[19  6] ; [29 26],[15. 10.] ; [33. 22.],0
b4,1,0.0489,3.878788,[19  6] ; [29 26],[15. 10.] ; [33. 22.],0
u1,1,0.05277,3.751196,[ 3 22] ; [ 1 54],[ 1.25 23.75] ; [ 2.75 52.25],0
a5,1,0.055551,3.665455,[18  7] ; [27 28],[14.0625 10.9375] ; [30.9375 24.0625],0
d1,1,0.069036,3.305785,[15 10] ; [21 34],[11.25 13.75] ; [24.75 30.25],0
b5,1,0.0709,3.262061,[12 13] ; [38 17],[15.625  9.375] ; [34.375 20.625],0
s7,1,0.085804,2.951389,[13 11] ; [17 34],[ 9.6 14.4] ; [20.4 30.6],0
s6,1,0.088068,2.909344,[19  5] ; [32 22],[15.69230769  8.30769231] ; [35.30769231 18.69230769],0
p4,1,0.091257,2.852065,[18  7] ; [28 26],[14.55696203 10.44303797] ; [31.44303797 22.55696203],0
s4,1,0.095636,2.77686,[ 7 18] ; [ 7 48],[ 4.375 20.625] ; [ 9.625 45.375],0
d3,1,0.104577,2.634312,[18  7] ; [29 26],[14.6875 10.3125] ; [32.3125 22.6875],0
u3,1,0.121335,2.4,[7 3] ; [ 8 12],[5. 5.] ; [10. 10.],0
s3,1,0.124003,2.366024,[16  9] ; [25 30],[12.8125 12.1875] ; [28.1875 26.8125],0
d5,1,0.160083,1.973439,[21  4] ; [38 17],[18.4375  6.5625] ; [40.5625 14.4375],0
p10,1,0.161266,1.962314,[22  3] ; [40 14],[19.62025316  5.37974684] ; [42.37974684 11.62025316],0
p9,1,0.17748,1.818599,[23  2] ; [44 11],[20.9375  4.0625] ; [46.0625  8.9375],0
a4,1,0.191159,1.708659,[11 14] ; [16 39],[ 8.4375 16.5625] ; [18.5625 36.4375],0
p2,1,0.195059,1.678986,[21  4] ; [38 16],[18.67088608  6.32911392] ; [40.32911392 13.67088608],0
b2,1,0.250829,1.318681,[6 7] ; [10 25],[4.33333333 8.66666667] ; [11.66666667 23.33333333],0
b3,1,0.250829,1.318681,[6 7] ; [10 25],[4.33333333 8.66666667] ; [11.66666667 23.33333333],0
n5,1,0.250995,1.317754,[16  9] ; [42 13],[18.125  6.875] ; [39.875 15.125],0
p8,1,0.271185,1.210742,[13 11] ; [22 32],[10.76923077 13.23076923] ; [24.23076923 29.76923077],0
p3,1,0.279264,1.17067,[16  9] ; [27 26],[13.78205128 11.21794872] ; [29.21794872 23.78205128],0
u2,1,0.359339,0.840201,[6 4] ; [ 8 11],[4.82758621 5.17241379] ; [9.17241379 9.82758621],0
p11,1,0.430665,0.621029,[17  8] ; [42 13],[18.4375  6.5625] ; [40.5625 14.4375],0
a7,1,0.493294,0.469333,[17  8] ; [33 22],[15.625  9.375] ; [34.375 20.625],0
r2,1,0.522158,0.40963,[21  4] ; [42 12],[19.93670886  5.06329114] ; [43.06329114 10.93670886],0
n1,1,0.562343,0.335664,[3 5] ; [8 8],[3.66666667 4.33333333] ; [7.33333333 8.66666667],0
p12,1,0.562926,0.334663,[ 1 24] ; [ 4 50],[ 1.58227848 23.41772152] ; [ 3.41772152 50.58227848],0
b1,1,0.56661,0.328387,[11 14] ; [28 27],[12.1875 12.8125] ; [26.8125 28.1875],0
v3,1,0.566672,0.328283,[ 9 15] ; [24 30],[10.15384615 13.84615385] ; [22.84615385 31.15384615],0
n4,1,0.652265,0.203056,[16  9] ; [38 17],[16.875  8.125] ; [37.125 17.875],0
a1,1,0.662866,0.190061,[ 2 23] ; [ 3 52],[ 1.5625 23.4375] ; [ 3.4375 51.5625],0
a6,1,0.672555,0.178628,[14 11] ; [28 27],[13.125 11.875] ; [28.875 26.125],0
p1,1,0.687673,0.161616,[ 3 22] ; [ 5 50],[ 2.5 22.5] ; [ 5.5 49.5],0
a2,1,0.687673,0.161616,[ 2 23] ; [ 6 49],[ 2.5 22.5] ; [ 5.5 49.5],0
d2,1,0.704477,0.143856,[ 8 17] ; [20 35],[ 8.75 16.25] ; [19.25 35.75],0
p7,1,0.740282,0.109879,[13 11] ; [32 23],[13.67088608 10.32911392] ; [31.32911392 23.67088608],0
a3,1,0.755497,0.09697,[15 10] ; [35 20],[15.625  9.375] ; [34.375 20.625],0
s1,1,0.782021,0.076555,[ 1 24] ; [ 3 52],[ 1.25 23.75] ; [ 2.75 52.25],0
r3,1,0.785123,0.074338,[21  4] ; [44 10],[20.56962025  4.43037975] ; [44.43037975  9.56962025],0
n6,1,0.889243,0.019394,[19  6] ; [41 14],[18.75  6.25] ; [41.25 13.75],0
v2,1,0.90736,0.013542,[15  9] ; [33 21],[14.76923077  9.23076923] ; [33.23076923 20.76923077],0
n2,1,1.0,0.0,[6 2] ; [12  4],[6. 2.] ; [12.  4.],0
