Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,79.303201,[80 42] ; [ 22 136],[44.44285714 77.55714286] ; [ 57.55714286 100.44285714],1
s2,1,0.0,42.472412,[80 42] ; [ 41 114],[53.29241877 68.70758123] ; [67.70758123 87.29241877],1
s6,1,0.0,28.064504,[101  21] ; [80 73],[80.29818182 41.70181818] ; [100.70181818  52.29818182],1
s3,1,0.0,26.610459,[85 36] ; [60 94],[63.8 57.2] ; [81.2 72.8],1
s5,1,5.3e-05,16.343762,[51 69] ; [ 30 121],[35.86715867 84.13284133] ; [ 45.13284133 105.86715867],1
a3,1,0.000107,15.011779,[90 32] ; [80 77],[74.33691756 47.66308244] ; [95.66308244 61.33691756],1
p7,1,0.000168,14.162437,[87 32] ; [78 76],[71.92307692 47.07692308] ; [93.07692308 60.92307692],1
p6,1,0.000893,11.037551,[50 69] ; [ 36 119],[37.35036496 81.64963504] ; [ 48.64963504 106.35036496],1
p10,1,0.001159,10.554499,[103  18] ; [105  49],[91.52 29.48] ; [116.48  37.52],0
p9,1,0.002145,9.421141,[104  17] ; [109  46],[93.38043478 27.61956522] ; [119.61956522  35.38043478],0
p2,1,0.002504,9.137652,[106  15] ; [115  43],[95.84587814 25.15412186] ; [125.15412186  32.84587814],0
p8,1,0.006043,7.537577,[68 52] ; [62 93],[56.72727273 63.27272727] ; [73.27272727 81.72727273],0
p5,1,0.010696,6.515113,[ 18 103] ; [  9 148],[ 11.75179856 109.24820144] ; [ 15.24820144 141.75179856],0
b3,1,0.012785,6.198633,[35 44] ; [21 61],[27.47826087 51.52173913] ; [28.52173913 53.47826087],0
b2,1,0.012785,6.198633,[35 44] ; [21 61],[27.47826087 51.52173913] ; [28.52173913 53.47826087],0
v3,1,0.01706,5.690197,[52 68] ; [ 45 108],[42.63736264 77.36263736] ; [54.36263736 98.63736264],0
a5,1,0.017962,5.599886,[83 39] ; [86 73],[73.37366548 48.62633452] ; [95.62633452 63.37366548],0
n5,1,0.021508,5.285138,[93 27] ; [101  55],[84.34782609 35.65217391] ; [109.65217391  46.34782609],0
n6,1,0.025167,5.012377,[102  18] ; [116  41],[94.44043321 25.55956679] ; [123.55956679  33.44043321],0
v1,1,0.029431,4.742246,[71 50] ; [70 84],[62.04 58.96] ; [78.96 75.04],0
u3,1,0.035029,4.443747,[24  8] ; [41 36],[19.08256881 12.91743119] ; [45.91743119 31.08256881],0
n4,1,0.036064,4.394065,[95 27] ; [105  53],[87.14285714 34.85714286] ; [112.85714286  45.14285714],0
p3,1,0.043993,4.056818,[61 61] ; [60 98],[52.72142857 69.27857143] ; [68.27857143 89.72142857],0
p4,1,0.046613,3.959318,[69 53] ; [69 86],[60.77978339 61.22021661] ; [77.22021661 77.77978339],0
u2,1,0.056011,3.651733,[20 10] ; [36 42],[15.55555556 14.44444444] ; [40.44444444 37.55555556],0
d2,1,0.076284,3.142351,[23 99] ; [ 18 141],[ 17.80071174 104.19928826] ; [ 23.19928826 135.80071174],0
b4,1,0.093153,2.819018,[63 59] ; [98 61],[69.90035587 52.09964413] ; [91.09964413 67.90035587],0
a6,1,0.123743,2.369298,[68 54] ; [103  56],[74.24199288 47.75800712] ; [96.75800712 62.24199288],0
s4,1,0.162978,1.946377,[24 98] ; [ 21 135],[ 19.74820144 102.25179856] ; [ 25.25179856 130.74820144],0
u1,1,0.167491,1.905254,[  7 115] ; [  4 155],[  4.77580071 117.22419929] ; [  6.22419929 152.77580071],0
v4,1,0.172907,1.857557,[115   5] ; [145  13],[112.23021583   7.76978417] ; [147.76978417  10.23021583],0
a8,1,0.23151,1.431562,[20 95] ; [ 18 130],[16.61596958 98.38403042] ; [ 21.38403042 126.61596958],0
n1,1,0.260592,1.265608,[14 16] ; [13 26],[11.73913043 18.26086957] ; [15.26086957 23.73913043],0
b1,1,0.282302,1.155975,[53 69] ; [ 59 100],[48.62633452 73.37366548] ; [63.37366548 95.62633452],0
v2,1,0.283537,1.150058,[68 50] ; [75 72],[63.6754717 54.3245283] ; [79.3245283 67.6754717],0
d3,1,0.304822,1.052978,[55 67] ; [62 97],[50.79715302 71.20284698] ; [66.20284698 92.79715302],0
r3,1,0.327745,0.957786,[115   5] ; [148  11],[113.11827957   6.88172043] ; [149.88172043   9.11827957],0
n3,1,0.344415,0.893927,[20 10] ; [30  9],[21.73913043  8.26086957] ; [28.26086957 10.73913043],0
b5,1,0.382739,0.761885,[65 57] ; [93 66],[68.59786477 53.40213523] ; [89.40213523 69.59786477],0
a7,1,0.404359,0.695325,[76 46] ; [106  52],[79.3 42.7] ; [102.7  55.3],0
r2,1,0.411196,0.675341,[112   9] ; [150   8],[113.62724014   7.37275986] ; [148.37275986   9.62724014],0
a2,1,0.413673,0.66822,[  9 113] ; [  8 151],[  7.38078292 114.61921708] ; [  9.61921708 149.38078292],0
