Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6.4e-05,15.97379,[75 40] ; [52 79],[59.3699187 55.6300813] ; [67.6300813 63.3699187],1
v3,1,0.000575,11.855492,[53 61] ; [33 97],[40.18032787 73.81967213] ; [45.81967213 84.18032787],1
p9,1,0.002064,9.491609,[95 22] ; [88 50],[83.96470588 33.03529412] ; [99.03529412 38.96470588],0
p2,1,0.004603,8.029258,[92 28] ; [83 55],[81.39534884 38.60465116] ; [93.60465116 44.39534884],0
s2,1,0.014227,6.009789,[60 55] ; [50 86],[50.39840637 64.60159363] ; [59.60159363 76.39840637],0
p4,1,0.015324,5.878838,[60 60] ; [48 89],[50.42801556 69.57198444] ; [57.57198444 79.42801556],0
p11,1,0.025418,4.995159,[88 32] ; [83 55],[79.53488372 40.46511628] ; [91.46511628 46.53488372],0
s6,1,0.026391,4.930186,[80 37] ; [75 62],[71.3976378 45.6023622] ; [83.6023622 53.3976378],0
p6,1,0.030304,4.691983,[21 97] ; [ 12 126],[ 15.2109375 102.7890625] ; [ 17.7890625 120.2109375],0
a5,1,0.037175,4.342384,[94 26] ; [92 46],[86.51162791 33.48837209] ; [99.48837209 38.51162791],0
r4,1,0.050855,3.813046,[113   7] ; [120  18],[108.37209302  11.62790698] ; [124.62790698  13.37209302],0
b3,1,0.054192,3.706778,[31 46] ; [18 53],[25.49324324 51.50675676] ; [23.50675676 47.49324324],0
b2,1,0.054192,3.706778,[31 46] ; [18 53],[25.49324324 51.50675676] ; [23.50675676 47.49324324],0
r2,1,0.054196,3.706652,[118   2] ; [129   9],[114.88372093   5.11627907] ; [132.11627907   5.88372093],0
a8,1,0.064199,3.425454,[13 93] ; [  7 121],[ 9.05982906 96.94017094] ; [ 10.94017094 117.05982906],0
p8,1,0.065182,3.400367,[37 82] ; [ 29 109],[30.56031128 88.43968872] ; [ 35.43968872 102.56031128],0
b5,1,0.074392,3.183342,[80 40] ; [77 61],[73.02325581 46.97674419] ; [83.97674419 54.02325581],0
r3,1,0.082395,3.017017,[114   6] ; [122  15],[110.19455253   9.80544747] ; [125.80544747  11.19455253],0
n2,1,0.113431,2.50576,[24  7] ; [34 22],[20.66666667 10.33333333] ; [37.33333333 18.66666667],0
v4,1,0.127839,2.318552,[113   6] ; [124  14],[109.73929961   9.26070039] ; [127.26070039  10.73929961],0
p12,1,0.129241,2.301599,[ 13 105] ; [  8 130],[  9.6796875 108.3203125] ; [ 11.3203125 126.6796875],0
s7,1,0.134489,2.239903,[50 61] ; [47 85],[44.30864198 66.69135802] ; [52.69135802 79.30864198],0
n4,1,0.150941,2.062715,[93 27] ; [96 42],[87.90697674 32.09302326] ; [101.09302326  36.90697674],0
