Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.509339,[48 13] ; [29 50],[33.55 27.45] ; [43.45 35.55],1
p1,1,0.003516,8.518058,[13 48] ; [ 4 75],[ 7.40714286 53.59285714] ; [ 9.59285714 69.40714286],0
r4,1,0.008244,6.979664,[55  6] ; [57 22],[48.8 12.2] ; [63.2 15.8],0
a7,1,0.010635,6.525268,[45 16] ; [41 37],[37.74100719 23.25899281] ; [48.25899281 29.74100719],0
p5,1,0.011695,6.356604,[10 51] ; [ 3 75],[ 5.70503597 55.29496403] ; [ 7.29496403 70.70503597],0
p8,1,0.017399,5.655666,[36 24] ; [30 46],[29.11764706 30.88235294] ; [36.88235294 39.11764706],0
a6,1,0.020604,5.360006,[42 19] ; [39 40],[35.29285714 25.70714286] ; [45.70714286 33.29285714],0
v3,1,0.021178,5.312091,[23 37] ; [16 62],[16.95652174 43.04347826] ; [22.04347826 55.95652174],0
p7,1,0.02525,5.006674,[46 15] ; [44 33],[39.7826087 21.2173913] ; [50.2173913 26.7826087],0
p6,1,0.025508,4.989054,[26 35] ; [19 58],[19.89130435 41.10869565] ; [25.10869565 51.89130435],0
p9,1,0.035757,4.408661,[52  8] ; [56 22],[46.95652174 13.04347826] ; [61.04347826 16.95652174],0
b2,1,0.037552,4.325196,[15 30] ; [ 5 32],[10.97560976 34.02439024] ; [ 9.02439024 27.97560976],0
b3,1,0.037552,4.325196,[15 30] ; [ 5 32],[10.97560976 34.02439024] ; [ 9.02439024 27.97560976],0
p12,1,0.046522,3.962591,[ 5 56] ; [ 1 77],[ 2.63309353 58.36690647] ; [ 3.36690647 74.63309353],0
a5,1,0.049325,3.864253,[38 23] ; [36 43],[32.24285714 28.75714286] ; [41.75714286 37.24285714],0
a3,1,0.060806,3.515252,[36 25] ; [34 45],[30.5 30.5] ; [39.5 39.5],0
p11,1,0.094344,2.798644,[50 11] ; [55 24],[45.75 15.25] ; [59.25 19.75],0
r2,1,0.10562,2.618568,[57  4] ; [66 12],[53.97841727  7.02158273] ; [69.02158273  8.97841727],0
n4,1,0.117461,2.450856,[48 13] ; [52 26],[43.88489209 17.11510791] ; [56.11510791 21.88489209],0
a8,1,0.138432,2.195307,[ 4 53] ; [11 60],[ 6.6796875 50.3203125] ; [ 8.3203125 62.6796875],0
a2,1,0.170156,1.881566,[ 8 53] ; [ 5 74],[ 5.66428571 55.33571429] ; [ 7.33571429 71.66428571],0
n6,1,0.172705,1.859307,[52  9] ; [60 19],[48.8 12.2] ; [63.2 15.8],0
d2,1,0.214637,1.539873,[17 44] ; [15 64],[13.94285714 47.05714286] ; [18.05714286 60.94285714],0
v2,1,0.223922,1.47906,[29 30] ; [29 46],[25.53731343 33.46268657] ; [32.46268657 42.53731343],0
d1,1,0.243549,1.359936,[ 4 57] ; [ 2 77],[ 2.61428571 58.38571429] ; [ 3.38571429 75.61428571],0
n5,1,0.249632,1.325362,[47 13] ; [55 24],[44.02877698 15.97122302] ; [57.97122302 21.02877698],0
r3,1,0.278963,1.172136,[56  5] ; [67 11],[53.97841727  7.02158273] ; [69.02158273  8.97841727],0
r1,1,0.300859,1.070385,[42 18] ; [48 30],[39.13043478 20.86956522] ; [50.86956522 27.13043478],0
s8,1,0.307178,1.042769,[24 36] ; [25 54],[21.15107914 38.84892086] ; [27.84892086 51.15107914],0
p10,1,0.308444,1.037326,[48 13] ; [54 22],[45.41605839 15.58394161] ; [56.58394161 19.41605839],0
s7,1,0.340802,0.907411,[26 30] ; [29 47],[23.33333333 32.66666667] ; [31.66666667 44.33333333],0
v1,1,0.344664,0.893006,[29 31] ; [31 46],[26.27737226 33.72262774] ; [33.72262774 43.27737226],0
b1,1,0.408549,0.683019,[25 36] ; [27 52],[22.65714286 38.34285714] ; [29.34285714 49.65714286],0
a4,1,0.426901,0.63124,[16 45] ; [16 62],[14.04316547 46.95683453] ; [17.95683453 60.04316547],0
u2,1,0.431363,0.619152,[13 12] ; [19 26],[11.42857143 13.57142857] ; [20.57142857 24.42857143],0
n2,1,0.442663,0.589371,[9 4] ; [24  6],[9.97674419 3.02325581] ; [23.02325581  6.97674419],0
u1,1,0.450578,0.569198,[ 3 58] ; [ 2 77],[ 2.17857143 58.82142857] ; [ 2.82142857 76.17857143],0
s2,1,0.535743,0.383486,[19 41] ; [29 50],[20.71942446 39.28057554] ; [27.28057554 51.71942446],0
s4,1,0.536541,0.381989,[10 51] ; [16 62],[11.41007194 49.58992806] ; [14.58992806 63.41007194],0
s6,1,0.579169,0.307581,[34 24] ; [42 36],[32.41176471 25.58823529] ; [43.58823529 34.41176471],0
u3,1,0.61063,0.259259,[11 14] ; [17 28],[10. 15.] ; [18. 27.],0
d5,1,0.661556,0.191639,[32 29] ; [38 40],[30.71942446 30.28057554] ; [39.28057554 38.71942446],0
b4,1,0.684002,0.165656,[33 28] ; [40 39],[31.80714286 29.19285714] ; [41.19285714 37.80714286],0
v4,1,0.701513,0.146902,[56  5] ; [72  5],[56.57971014  4.42028986] ; [71.42028986  5.57971014],0
d3,1,0.709315,0.138962,[18 43] ; [25 52],[19.00724638 41.99275362] ; [23.99275362 53.00724638],0
n1,1,0.709406,0.138871,[4 9] ; [11 19],[4.53488372 8.46511628] ; [10.46511628 19.53488372],0
n3,1,0.720952,0.127582,[11  2] ; [24  6],[10.58139535  2.41860465] ; [24.41860465  5.58139535],0
b5,1,0.771869,0.08406,[37 24] ; [46 33],[36.16428571 24.83571429] ; [46.83571429 32.16428571],0
s5,1,0.78879,0.071761,[14 45] ; [17 61],[13.35036496 45.64963504] ; [17.64963504 60.35036496],0
s3,1,0.980103,0.000622,[29 30] ; [39 40],[29.07246377 29.92753623] ; [38.92753623 40.07246377],0
