Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,41.518668,[91 12] ; [25 36],[72.85365854 30.14634146] ; [43.14634146 17.85365854],1
s6,1,0.00033,12.890698,[47 51] ; [12 49],[36.36477987 61.63522013] ; [22.63522013 38.36477987],1
v1,1,0.000397,12.544,[48 52] ; [12 48],[37.5 62.5] ; [22.5 37.5],1
a5,1,0.000446,12.329506,[71 32] ; [25 36],[60.29268293 42.70731707] ; [35.70731707 25.29268293],1
r3,1,0.000493,12.140555,[90 12] ; [40 21],[81.34969325 20.65030675] ; [48.65030675 12.34969325],1
r2,1,0.000605,11.760198,[92  8] ; [43 17],[84.375 15.625] ; [50.625  9.375],1
d4,1,0.001032,10.769345,[76 26] ; [30 31],[66.33128834 35.66871166] ; [39.66871166 21.33128834],0
v4,1,0.001384,10.226684,[91 10] ; [43 18],[83.54320988 17.45679012] ; [50.45679012 10.54320988],0
p10,1,0.00197,9.577016,[72 28] ; [28 31],[62.89308176 37.10691824] ; [37.10691824 21.89308176],0
s5,1,0.003166,8.709007,[30 68] ; [ 6 53],[22.47133758 75.52866242] ; [13.52866242 45.47133758],0
p2,1,0.007507,7.147508,[77 24] ; [33 26],[69.4375 31.5625] ; [40.5625 18.4375],0
p3,1,0.007937,7.047719,[45 57] ; [14 46],[37.14814815 64.85185185] ; [21.85185185 38.14814815],0
v2,1,0.008595,6.905133,[46 53] ; [15 44],[38.22151899 60.77848101] ; [22.77848101 36.22151899],0
p11,1,0.00938,6.748998,[79 24] ; [35 26],[71.59756098 31.40243902] ; [42.40243902 18.59756098],0
d5,1,0.011954,6.317692,[71 32] ; [30 31],[63.43292683 39.56707317] ; [37.56707317 23.43292683],0
s8,1,0.013746,6.070474,[26 75] ; [ 6 55],[19.95061728 81.04938272] ; [12.04938272 48.95061728],0
v3,1,0.017821,5.61366,[33 64] ; [10 50],[26.56687898 70.43312102] ; [16.43312102 43.56687898],0
p7,1,0.022033,5.243179,[59 40] ; [25 36],[51.975 47.025] ; [32.025 28.975],0
u3,1,0.044703,4.029814,[17 21] ; [ 7 25],[13.02857143 24.97142857] ; [10.97142857 21.02857143],0
p4,1,0.051325,3.797644,[48 52] ; [19 40],[42.13836478 57.86163522] ; [24.86163522 34.13836478],0
a3,1,0.065604,3.389719,[65 38] ; [29 31],[59.39877301 43.60122699] ; [34.60122699 25.39877301],0
d1,1,0.071135,3.256644,[45 58] ; [18 43],[39.56707317 63.43292683] ; [23.43292683 37.56707317],0
d3,1,0.074512,3.180718,[43 60] ; [17 44],[37.68292683 65.31707317] ; [22.31707317 38.68292683],0
p8,1,0.123902,2.367288,[45 56] ; [19 40],[40.4 60.6] ; [23.6 35.4],0
p1,1,0.181453,1.785681,[ 7 95] ; [ 8 53],[ 9.38650307 92.61349693] ; [ 5.61349693 55.38650307],0
n6,1,0.197606,1.65998,[78 24] ; [41 20],[74.46625767 27.53374233] ; [44.53374233 16.46625767],0
s7,1,0.214173,1.542992,[27 70] ; [11 47],[23.78064516 73.21935484] ; [14.21935484 43.78064516],0
n4,1,0.222927,1.485427,[76 26] ; [40 21],[72.58895706 29.41104294] ; [43.41104294 17.58895706],0
p6,1,0.224959,1.472453,[28 72] ; [11 46],[24.84076433 75.15923567] ; [14.15923567 42.84076433],0
b4,1,0.275036,1.191458,[63 40] ; [32 29],[59.66463415 43.33536585] ; [35.33536585 25.66463415],0
a4,1,0.277649,1.178564,[41 61] ; [19 41],[37.77777778 64.22222222] ; [22.22222222 37.77777778],0
s1,1,0.279588,1.169091,[ 5 96] ; [ 1 60],[ 3.74074074 97.25925926] ; [ 2.25925926 58.74074074],0
p9,1,0.302582,1.062781,[74 27] ; [38 20],[71.14465409 29.85534591] ; [40.85534591 17.14465409],0
n1,1,0.30264,1.062523,[ 7 19] ; [12 18],[ 8.82142857 17.17857143] ; [10.17857143 19.82142857],0
u2,1,0.351543,0.867879,[18 19] ; [12 20],[16.08695652 20.91304348] ; [13.91304348 18.08695652],0
n5,1,0.403907,0.696664,[70 31] ; [46 15],[72.32098765 28.67901235] ; [43.67901235 17.32098765],0
a6,1,0.432247,0.616779,[47 56] ; [24 37],[44.59146341 58.40853659] ; [26.40853659 34.59146341],0
b1,1,0.468284,0.526021,[48 55] ; [32 29],[50.24390244 52.75609756] ; [29.75609756 31.24390244],0
a1,1,0.508511,0.437129,[  3 100] ; [ 3 58],[ 3.76829268 99.23170732] ; [ 2.23170732 58.76829268],0
s3,1,0.555918,0.346821,[29 73] ; [14 44],[27.4125 74.5875] ; [15.5875 42.4125],0
a8,1,0.571403,0.32034,[ 9 87] ; [ 4 55],[ 8.0516129 87.9483871] ; [ 4.9483871 54.0516129],0
p5,1,0.577573,0.310175,[11 90] ; [ 5 56],[ 9.97530864 91.02469136] ; [ 6.02469136 54.97530864],0
s4,1,0.581428,0.303932,[12 90] ; [ 9 52],[13.14110429 88.85889571] ; [ 7.85889571 53.14110429],0
b2,1,0.622236,0.242737,[28 34] ; [14 21],[26.84536082 35.15463918] ; [15.15463918 19.84536082],0
b3,1,0.622236,0.242737,[28 34] ; [14 21],[26.84536082 35.15463918] ; [15.15463918 19.84536082],0
u1,1,0.629469,0.232782,[ 5 98] ; [ 2 59],[ 4.39634146 98.60365854] ; [ 2.60365854 58.39634146],0
n3,1,0.639914,0.218855,[16  6] ; [20 10],[15.23076923  6.76923077] ; [20.76923077  9.23076923],0
n2,1,0.642028,0.2161,[18  8] ; [19 11],[17.17857143  8.82142857] ; [19.82142857 10.17857143],0
d2,1,0.822477,0.050337,[47 56] ; [28 31],[47.68518519 55.31481481] ; [27.31481481 31.68518519],0
p12,1,0.829856,0.046176,[ 4 96] ; [ 2 58],[ 3.75 96.25] ; [ 2.25 57.75],0
a2,1,0.849794,0.035865,[ 6 97] ; [ 4 57],[ 6.2804878 96.7195122] ; [ 3.7195122 57.2804878],0
b5,1,0.871651,0.026102,[52 51] ; [30 31],[51.5 51.5] ; [30.5 30.5],0
