Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,6.3e-05,16.009904,[27 23] ; [71 12],[36.84210526 13.15789474] ; [61.15789474 21.84210526],1
p7,1,0.000178,14.047127,[17 35] ; [54 28],[27.55223881 24.44776119] ; [43.44776119 38.55223881],1
p2,1,0.000259,13.34261,[29 23] ; [70 13],[38.13333333 13.86666667] ; [60.86666667 22.13333333],1
s4,1,0.000351,12.773971,[21 32] ; [11 73],[12.37956204 40.62043796] ; [19.62043796 64.37956204],1
p8,1,0.001234,10.438908,[12 39] ; [43 40],[20.93283582 30.06716418] ; [34.06716418 48.93283582],0
p10,1,0.001342,10.283638,[26 24] ; [66 18],[34.32835821 15.67164179] ; [57.67164179 26.32835821],0
r4,1,0.008725,6.878291,[39 14] ; [76  8],[44.48905109  8.51094891] ; [70.51094891 13.48905109],0
r3,1,0.008725,6.878236,[47  6] ; [83  1],[50.2919708  2.7080292] ; [79.7080292  4.2919708],0
b1,1,0.039275,4.24893,[25 28] ; [25 59],[19.34306569 33.65693431] ; [30.65693431 53.34306569],0
n2,1,0.048868,3.879892,[12 14] ; [15  5],[15.26086957 10.73913043] ; [11.73913043  8.26086957],0
n6,1,0.063138,3.452965,[27 25] ; [57 27],[32.11764706 19.88235294] ; [51.88235294 32.11764706],0
p4,1,0.065655,3.388444,[19 32] ; [45 39],[24.17777778 26.82222222] ; [39.82222222 44.17777778],0
s8,1,0.092933,2.822818,[14 39] ; [34 50],[18.56934307 34.43065693] ; [29.43065693 54.56934307],0
b3,1,0.094918,2.788915,[ 5 19] ; [21 31],[ 8.21052632 15.78947368] ; [17.78947368 34.21052632],0
b2,1,0.094918,2.788915,[ 5 19] ; [21 31],[ 8.21052632 15.78947368] ; [17.78947368 34.21052632],0
a2,1,0.118242,2.440453,[17 36] ; [17 67],[13.15328467 39.84671533] ; [20.84671533 63.15328467],0
s5,1,0.143441,2.140655,[18 31] ; [20 61],[14.32307692 34.67692308] ; [23.67692308 57.32307692],0
s1,1,0.150114,2.071088,[ 4 49] ; [ 2 82],[ 2.32116788 50.67883212] ; [ 3.67883212 80.32116788],0
n4,1,0.162532,1.950509,[17 36] ; [37 47],[20.89051095 32.10948905] ; [33.10948905 50.89051095],0
d2,1,0.169415,1.888112,[40 13] ; [54 30],[36.3649635 16.6350365] ; [57.6350365 26.3649635],0
a4,1,0.195028,1.679223,[30 23] ; [38 46],[26.30656934 26.69343066] ; [41.69343066 42.30656934],0
a6,1,0.263201,1.251844,[33 20] ; [60 24],[35.97810219 17.02189781] ; [57.02189781 26.97810219],0
r2,1,0.28569,1.139824,[47  5] ; [78  4],[48.50746269  3.49253731] ; [76.49253731  5.50746269],0
s2,1,0.324191,0.971964,[26 27] ; [34 50],[23.21167883 29.78832117] ; [36.78832117 47.21167883],0
u2,1,0.34509,0.891429,[8 6] ; [18  7],[9.33333333 4.66666667] ; [16.66666667  8.33333333],0
a5,1,0.359518,0.839578,[38 15] ; [66 18],[40.23357664 12.76642336] ; [63.76642336 20.23357664],0
n3,1,0.409607,0.67994,[18  8] ; [16  4],[19.2173913  6.7826087] ; [14.7826087  5.2173913],0
d3,1,0.417678,0.656839,[50  3] ; [76  8],[48.74452555  4.25547445] ; [77.25547445  6.74452555],0
u3,1,0.435484,0.608154,[9 5] ; [19  6],[10.05128205  3.94871795] ; [17.94871795  7.05128205],0
p3,1,0.437363,0.603191,[19 32] ; [37 47],[21.15555556 29.84444444] ; [34.84444444 49.15555556],0
s6,1,0.465605,0.532386,[33 19] ; [48 36],[30.97058824 21.02941176] ; [50.02941176 33.97058824],0
v2,1,0.550885,0.355733,[32 18] ; [47 33],[30.38461538 19.61538462] ; [48.61538462 31.38461538],0
v4,1,0.561172,0.337679,[47  6] ; [77  7],[47.97080292  5.02919708] ; [76.02919708  7.97080292],0
r1,1,0.578889,0.308033,[40 13] ; [66 17],[41.30882353 11.69117647] ; [64.69117647 18.30882353],0
p6,1,0.580671,0.305151,[13 37] ; [25 57],[14.39393939 35.60606061] ; [23.60606061 58.39393939],0
p12,1,0.592589,0.28632,[ 1 50] ; [ 3 81],[ 1.51111111 49.48888889] ; [ 2.48888889 81.51111111],0
s3,1,0.633002,0.228012,[26 26] ; [38 45],[24.65185185 27.34814815] ; [39.34814815 43.65185185],0
a1,1,0.637255,0.22235,[ 2 51] ; [ 2 82],[ 1.54744526 51.45255474] ; [ 2.45255474 81.54744526],0
a3,1,0.672449,0.178751,[39 14] ; [59 25],[37.91240876 15.08759124] ; [60.08759124 23.91240876],0
p1,1,0.705327,0.14299,[ 4 48] ; [ 5 78],[ 3.46666667 48.53333333] ; [ 5.53333333 77.46666667],0
s7,1,0.708378,0.139903,[16 28] ; [33 50],[16.97637795 27.02362205] ; [32.02362205 50.97637795],0
a7,1,0.737328,0.112489,[41 12] ; [67 17],[41.7810219 11.2189781] ; [66.2189781 17.7810219],0
b5,1,0.810814,0.057301,[33 20] ; [54 30],[33.65693431 19.34306569] ; [53.34306569 30.65693431],0
v1,1,0.867989,0.027627,[19 33] ; [30 49],[19.45038168 32.54961832] ; [29.54961832 49.45038168],0
n1,1,0.869889,0.02683,[ 8 18] ; [ 6 15],[ 7.74468085 18.25531915] ; [ 6.25531915 14.74468085],0
u1,1,0.88141,0.022255,[10 43] ; [15 69],[ 9.67153285 43.32846715] ; [15.32846715 68.67153285],0
b4,1,0.921928,0.009605,[33 20] ; [53 31],[33.27007299 19.72992701] ; [52.72992701 31.27007299],0
v3,1,0.977839,0.000772,[15 34] ; [24 55],[14.9296875 34.0703125] ; [24.0703125 54.9296875],0
