Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,44.476718,[67  4] ; [29 40],[48.68571429 22.31428571] ; [47.31428571 21.68571429],1
d5,1,0.0,41.003104,[70  1] ; [36 33],[53.75714286 17.24285714] ; [52.24285714 16.75714286],1
d2,1,0.0,36.858814,[43 28] ; [ 8 62],[25.68085106 45.31914894] ; [25.31914894 44.68085106],1
a5,1,0.000477,12.203326,[52 19] ; [31 39],[41.79432624 29.20567376] ; [41.20567376 28.79432624],1
a4,1,0.003228,8.673912,[33 38] ; [16 54],[24.67375887 46.32624113] ; [24.32624113 45.67375887],0
a2,1,0.004896,7.917405,[14 57] ; [ 3 67],[ 8.56028369 62.43971631] ; [ 8.43971631 61.56028369],0
u1,1,0.005084,7.849247,[10 61] ; [ 1 69],[ 5.53900709 65.46099291] ; [ 5.46099291 64.53900709],0
a3,1,0.007878,7.060916,[51 20] ; [35 35],[43.30496454 27.69503546] ; [42.69503546 27.30496454],0
b5,1,0.030851,4.661249,[51 20] ; [38 32],[44.81560284 26.18439716] ; [44.18439716 25.81560284],0
v2,1,0.039729,4.229437,[39 31] ; [26 42],[32.97101449 37.02898551] ; [32.02898551 35.97101449],0
r1,1,0.092247,2.834717,[53 18] ; [43 27],[48.34042553 22.65957447] ; [47.65957447 22.34042553],0
a6,1,0.107851,2.585431,[46 25] ; [36 34],[41.29078014 29.70921986] ; [40.70921986 29.29078014],0
p5,1,0.145272,2.121212,[ 2 68] ; [ 6 64],[ 4. 66.] ; [ 4. 66.],0
b1,1,0.151242,2.059678,[26 45] ; [34 36],[30.21276596 40.78723404] ; [29.78723404 40.21276596],0
r2,1,0.156989,2.002993,[62  7] ; [57 13],[59.07194245  9.92805755] ; [59.92805755 10.07194245],0
a1,1,0.166891,1.910651,[ 1 70] ; [ 4 66],[ 2.5177305 68.4822695] ; [ 2.4822695 67.5177305],0
s7,1,0.167441,1.905703,[18 48] ; [12 57],[14.66666667 51.33333333] ; [15.33333333 53.66666667],0
r4,1,0.201091,1.634431,[59 12] ; [52 18],[55.89361702 15.10638298] ; [55.10638298 14.89361702],0
a7,1,0.283002,1.152616,[56 15] ; [49 20],[53.25 17.75] ; [51.75 17.25],0
p4,1,0.297521,1.085271,[30 40] ; [24 46],[27. 43.] ; [27. 43.],0
p7,1,0.309703,1.031941,[36 34] ; [30 40],[33. 37.] ; [33. 37.],0
s6,1,0.311012,1.026375,[27 44] ; [20 47],[24.18115942 46.81884058] ; [22.81884058 44.18115942],0
s4,1,0.328446,0.955015,[11 60] ; [ 7 63],[ 9.06382979 61.93617021] ; [ 8.93617021 61.06382979],0
n4,1,0.33049,0.946978,[30 41] ; [24 46],[27.19148936 43.80851064] ; [26.80851064 43.19148936],0
b4,1,0.338831,0.914848,[39 32] ; [44 26],[41.79432624 29.20567376] ; [41.20567376 28.79432624],0
r3,1,0.396167,0.719928,[65  6] ; [61  9],[63.44680851  7.55319149] ; [62.55319149  7.44680851],0
p1,1,0.441353,0.592762,[ 3 68] ; [ 5 64],[ 4.05714286 66.94285714] ; [ 3.94285714 65.05714286],0
s8,1,0.446826,0.57869,[16 55] ; [12 57],[14.2 56.8] ; [13.8 55.2],0
p8,1,0.490153,0.47619,[30 40] ; [26 44],[28. 42.] ; [28. 42.],0
p9,1,0.596754,0.279919,[45 24] ; [42 27],[43.5 25.5] ; [43.5 25.5],0
n1,1,0.598068,0.277919,[ 4 19] ; [ 5 16],[ 4.70454545 18.29545455] ; [ 4.29545455 16.70454545],0
a8,1,0.620133,0.24568,[ 5 59] ; [ 7 61],[ 5.81818182 58.18181818] ; [ 6.18181818 61.81818182],0
s1,1,0.63727,0.222331,[ 2 69] ; [ 3 67],[ 2.5177305 68.4822695] ; [ 2.4822695 67.5177305],0
