Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,73.213468,[146  88] ; [ 23 115],[106.30645161 127.69354839] ; [62.69354839 75.30645161],1
s3,1,0.0,72.950956,[165  67] ; [ 35 103],[125.40540541 106.59459459] ; [74.59459459 63.40540541],1
s5,1,0.0,47.48885,[ 95 133] ; [ 10 123],[ 66.31578947 161.68421053] ; [38.68421053 94.31578947],1
s8,1,0.0,47.147761,[117 118] ; [ 20 119],[ 86.0828877 148.9171123] ; [50.9171123 88.0828877],1
s7,1,0.0,45.130848,[128  98] ; [ 26 104],[ 97.76404494 128.23595506] ; [56.23595506 73.76404494],1
p4,1,1e-06,24.49792,[142  91] ; [47 90],[119.01891892 113.98108108] ; [69.98108108 67.01891892],1
s4,1,1.6e-05,18.565081,[ 58 173] ; [ 10 129],[ 42.45405405 188.54594595] ; [ 25.54594595 113.45405405],1
p5,1,0.000174,14.095475,[ 26 207] ; [  1 138],[ 16.91129032 216.08870968] ; [ 10.08870968 128.91129032],1
p12,1,0.000727,11.419731,[ 22 211] ; [  1 138],[ 14.40591398 218.59408602] ; [  8.59408602 130.40591398],1
r1,1,0.001642,9.911952,[201  33] ; [101  38],[189.45844504  44.54155496] ; [112.54155496  26.45844504],0
p9,1,0.002854,8.898451,[192  38] ; [97 41],[180.625  49.375] ; [108.375  29.625],0
p10,1,0.004418,8.103374,[184  48] ; [91 47],[172.43243243  59.56756757] ; [102.56756757  35.43243243],0
u1,1,0.004731,7.979634,[ 46 189] ; [ 12 127],[ 36.44385027 198.55614973] ; [ 21.55614973 117.44385027],0
n6,1,0.006164,7.501808,[201  34] ; [103  36],[191.01604278  43.98395722] ; [112.98395722  26.01604278],0
p3,1,0.006502,7.405638,[110 124] ; [45 93],[ 97.5 136.5] ; [57.5 80.5],0
n5,1,0.008156,6.998825,[164  71] ; [77 60],[152.24462366  82.75537634] ; [88.75537634 48.24462366],0
p6,1,0.011492,6.387637,[ 80 153] ; [ 30 107],[ 69.27027027 163.72972973] ; [40.72972973 96.27027027],0
p8,1,0.019305,5.473699,[116 115] ; [52 86],[105.17073171 125.82926829] ; [62.82926829 75.17073171],0
p2,1,0.037744,4.316533,[190  44] ; [100  39],[181.93029491  52.06970509] ; [108.06970509  30.93029491],0
p7,1,0.043461,4.077383,[144  85] ; [72 66],[134.77929155  94.22070845] ; [81.22070845 56.77929155],0
a1,1,0.051231,3.800721,[ 13 222] ; [  2 137],[  9.42513369 225.57486631] ; [  5.57486631 133.42513369],0
a5,1,0.064554,3.416328,[168  66] ; [87 52],[159.97319035  74.02680965] ; [95.02680965 43.97319035],0
s1,1,0.121659,2.395833,[ 13 220] ; [  3 134],[ 10.07567568 222.92432432] ; [  5.92432432 131.07567568],0
