Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,33.961745,[16 41] ; [31  3],[29.43956044 27.56043956] ; [17.56043956 16.43956044],1
s8,1,4e-05,16.876838,[14 44] ; [23 11],[23.32608696 34.67391304] ; [13.67391304 20.32608696],1
s7,1,6.1e-05,16.082285,[16 37] ; [24  8],[24.94117647 28.05882353] ; [15.05882353 16.94117647],1
s6,1,0.00035,12.782789,[26 31] ; [27  5],[33.94382022 23.05617978] ; [19.05617978 12.94382022],1
p11,1,0.017218,5.673979,[46 12] ; [19 15],[40.97826087 17.02173913] ; [24.02173913  9.97826087],0
d1,1,0.040315,4.204574,[ 1 57] ; [ 4 30],[ 3.15217391 54.84782609] ; [ 1.84782609 32.15217391],0
d5,1,0.045418,4.003038,[25 33] ; [22 12],[29.63043478 28.36956522] ; [17.36956522 16.63043478],0
a3,1,0.071173,3.255769,[28 30] ; [23 11],[32.15217391 25.84782609] ; [18.84782609 15.15217391],0
s5,1,0.081776,3.029237,[11 45] ; [12 21],[14.47191011 41.52808989] ; [ 8.52808989 24.47191011],0
p3,1,0.098063,2.736772,[40 18] ; [17 16],[36.32967033 21.67032967] ; [20.67032967 12.32967033],0
p8,1,0.102125,2.672038,[33 23] ; [14 20],[29.24444444 26.75555556] ; [17.75555556 16.24444444],0
a5,1,0.105585,2.619087,[31 27] ; [24 10],[34.67391304 23.32608696] ; [20.32608696 13.67391304],0
n2,1,0.12182,2.393769,[9 5] ; [10  1],[10.64  3.36] ; [8.36 2.64],0
d3,1,0.17953,1.801514,[16 42] ; [14 20],[18.91304348 39.08695652] ; [11.08695652 22.91304348],0
a8,1,0.181952,1.781609,[ 5 49] ; [ 6 25],[ 6.98823529 47.01176471] ; [ 4.01176471 26.98823529],0
p12,1,0.196077,1.671359,[ 6 52] ; [ 1 33],[ 4.41304348 53.58695652] ; [ 2.58695652 31.41304348],0
s4,1,0.245157,1.350693,[ 7 51] ; [ 7 26],[ 8.92307692 49.07692308] ; [ 5.07692308 27.92307692],0
a6,1,0.307805,1.040069,[33 25] ; [23 11],[35.30434783 22.69565217] ; [20.69565217 13.30434783],0
v2,1,0.328612,0.954359,[29 27] ; [14 20],[26.75555556 29.24444444] ; [16.24444444 17.75555556],0
r2,1,0.355988,0.851998,[51  7] ; [31  2],[52.26373626  5.73626374] ; [29.73626374  3.26373626],0
v4,1,0.397449,0.71603,[54  4] ; [29  4],[52.9010989  5.0989011] ; [30.0989011  2.9010989],0
s1,1,0.426159,0.633268,[ 4 53] ; [ 1 32],[ 3.16666667 53.83333333] ; [ 1.83333333 31.16666667],0
d2,1,0.438009,0.601492,[16 42] ; [12 22],[17.65217391 40.34782609] ; [10.34782609 23.65217391],0
p10,1,0.482974,0.492139,[43 14] ; [27  6],[44.33333333 12.66666667] ; [25.66666667  7.33333333],0
p6,1,0.487919,0.481112,[23 35] ; [16 18],[24.58695652 33.41304348] ; [14.41304348 19.58695652],0
n5,1,0.509482,0.435132,[44 14] ; [27  6],[45.25274725 12.74725275] ; [25.74725275  7.25274725],0
b3,1,0.535077,0.38474,[11 27] ; [ 5 18],[ 9.96721311 28.03278689] ; [ 6.03278689 16.96721311],0
b2,1,0.535077,0.38474,[11 27] ; [ 5 18],[ 9.96721311 28.03278689] ; [ 6.03278689 16.96721311],0
r4,1,0.535651,0.383661,[49  9] ; [27  7],[47.91304348 10.08695652] ; [28.08695652  5.91304348],0
u2,1,0.555863,0.346918,[14 16] ; [4 7],[13.17073171 16.82926829] ; [4.82926829 6.17073171],0
u3,1,0.555863,0.346918,[14 16] ; [4 7],[13.17073171 16.82926829] ; [4.82926829 6.17073171],0
a2,1,0.624153,0.240073,[ 5 53] ; [ 4 30],[ 5.67391304 52.32608696] ; [ 3.32608696 30.67391304],0
b5,1,0.631253,0.230365,[32 26] ; [17 17],[30.89130435 27.10869565] ; [18.10869565 15.89130435],0
v3,1,0.664381,0.188245,[21 36] ; [11 23],[20.04395604 36.95604396] ; [11.95604396 22.04395604],0
b4,1,0.665751,0.186613,[30 28] ; [16 18],[29. 29.] ; [17. 17.],0
n1,1,0.729165,0.11988,[8 6] ; [5 5],[7.58333333 6.41666667] ; [5.41666667 4.58333333],0
p2,1,0.789522,0.071252,[49  9] ; [28  6],[48.54347826  9.45652174] ; [28.45652174  5.54347826],0
n3,1,0.791959,0.069573,[12  2] ; [9 2],[11.76  2.24] ; [9.24 1.76],0
b1,1,0.835707,0.04301,[26 32] ; [16 18],[26.47826087 31.52173913] ; [15.52173913 18.47826087],0
a7,1,0.84574,0.037852,[37 21] ; [21 13],[36.56521739 21.43478261] ; [21.43478261 12.56521739],0
v1,1,0.848837,0.036329,[28 29] ; [16 18],[27.56043956 29.43956044] ; [16.43956044 17.56043956],0
n6,1,0.849794,0.035865,[47 11] ; [27  7],[46.65217391 11.34782609] ; [27.34782609  6.65217391],0
p5,1,0.889769,0.019209,[ 9 48] ; [ 5 29],[ 8.76923077 48.23076923] ; [ 5.23076923 28.76923077],0
a4,1,0.890993,0.018782,[16 41] ; [10 24],[16.28571429 40.71428571] ; [ 9.71428571 24.28571429],0
p7,1,0.907568,0.013481,[42 16] ; [25  9],[42.23913043 15.76086957] ; [24.76086957  9.23913043],0
r1,1,0.942059,0.005283,[40 18] ; [23 10],[40.15384615 17.84615385] ; [22.84615385 10.15384615],0
p9,1,0.947339,0.004362,[44 14] ; [26  8],[44.13043478 13.86956522] ; [25.86956522  8.13043478],0
p1,1,0.960479,0.002455,[10 48] ; [ 6 28],[10.08695652 47.91304348] ; [ 5.91304348 28.08695652],0
r3,1,0.973413,0.001111,[53  5] ; [31  3],[52.95652174  5.04347826] ; [31.04347826  2.95652174],0
n4,1,0.974306,0.001037,[42 16] ; [24  9],[42.06593407 15.93406593] ; [23.93406593  9.06593407],0
