Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000599,11.778505,[51  6] ; [65 36],[41.84810127 15.15189873] ; [74.15189873 26.84810127],1
s6,1,0.001298,10.345575,[34 23] ; [34 68],[24.37735849 32.62264151] ; [43.62264151 58.37735849],0
d5,1,0.001342,10.284501,[49  9] ; [60 40],[40.01265823 17.98734177] ; [68.98734177 31.01265823],0
v3,1,0.005967,7.560339,[23 33] ; [20 78],[15.63636364 40.36363636] ; [27.36363636 70.63636364],0
a5,1,0.00811,7.00904,[42 16] ; [52 50],[34.075 23.925] ; [59.925 42.075],0
r1,1,0.009766,6.677094,[42 16] ; [52 49],[34.28930818 23.71069182] ; [59.71069182 41.28930818],0
d4,1,0.01315,6.148764,[49  9] ; [67 34],[42.31446541 15.68553459] ; [73.68553459 27.31446541],0
r4,1,0.016028,5.799777,[43 15] ; [56 46],[35.8875 22.1125] ; [63.1125 38.8875],0
v1,1,0.016274,5.773016,[27 31] ; [28 73],[20.06289308 37.93710692] ; [34.93710692 66.06289308],0
r2,1,0.021303,5.301851,[53  4] ; [79 21],[47.92356688  9.07643312] ; [84.07643312 15.92356688],0
d1,1,0.028074,4.823508,[32 26] ; [38 64],[25.375 32.625] ; [44.625 57.375],0
v4,1,0.034763,4.456776,[50  8] ; [73 29],[44.5875 13.4125] ; [78.4125 23.5875],0
a8,1,0.048652,3.887319,[ 1 50] ; [11 87],[ 4.10738255 46.89261745] ; [ 7.89261745 90.10738255],0
b1,1,0.055425,3.669252,[25 33] ; [60 42],[30.8125 27.1875] ; [54.1875 47.8125],0
p4,1,0.066316,3.371943,[25 30] ; [31 70],[19.74358974 35.25641026] ; [36.25641026 64.74358974],0
a1,1,0.073509,3.202883,[ 2 56] ; [12 90],[ 5.075 52.925] ; [ 8.925 93.075],0
a2,1,0.082205,3.020752,[15 43] ; [15 87],[10.875 47.125] ; [19.125 82.875],0
d3,1,0.097112,2.752343,[40 18] ; [55 44],[35.0955414 22.9044586] ; [59.9044586 39.0955414],0
p10,1,0.105693,2.617462,[27 29] ; [35 65],[22.25641026 33.74358974] ; [39.74358974 60.25641026],0
p6,1,0.108673,2.573417,[15 39] ; [17 84],[11.1483871 42.8516129] ; [20.8516129 80.1483871],0
a7,1,0.126722,2.332211,[42 16] ; [61 40],[37.57232704 20.42767296] ; [65.42767296 35.57232704],0
n6,1,0.205127,1.605492,[37 21] ; [54 47],[33.19496855 24.80503145] ; [57.80503145 43.19496855],0
n5,1,0.238014,1.392321,[28 29] ; [60 42],[31.54716981 25.45283019] ; [56.45283019 45.54716981],0
s5,1,0.26653,1.234518,[13 43] ; [16 84],[10.41025641 45.58974359] ; [18.58974359 81.41025641],0
p1,1,0.269588,1.218842,[ 2 56] ; [ 8 94],[ 3.625 54.375] ; [ 6.375 95.625],0
a4,1,0.273363,1.199792,[26 32] ; [36 64],[22.75949367 35.24050633] ; [39.24050633 60.75949367],0
s7,1,0.276827,1.1826,[15 39] ; [19 76],[12.32214765 41.67785235] ; [21.67785235 73.32214765],0
s2,1,0.284783,1.144122,[20 38] ; [27 75],[17.0375 40.9625] ; [29.9625 72.0375],0
n1,1,0.286156,1.137618,[ 5 14] ; [17 25],[ 6.85245902 12.14754098] ; [15.14754098 26.85245902],0
p5,1,0.307706,1.040495,[ 1 56] ; [ 5 95],[ 2.17834395 54.82165605] ; [ 3.82165605 96.17834395],0
p9,1,0.327593,0.958391,[30 26] ; [44 53],[27.08496732 28.91503268] ; [46.91503268 50.08496732],0
u2,1,0.339681,0.911637,[ 9 11] ; [14 29],[ 7.3015873 12.6984127] ; [15.6984127 27.3015873],0
a6,1,0.384771,0.755404,[34 24] ; [52 49],[31.37106918 26.62893082] ; [54.62893082 46.37106918],0
s1,1,0.425064,0.636273,[ 4 53] ; [11 90],[ 5.41139241 51.58860759] ; [ 9.58860759 91.41139241],0
p2,1,0.437723,0.602243,[33 24] ; [52 49],[30.66455696 26.33544304] ; [54.33544304 46.66455696],0
n3,1,0.539169,0.377081,[12  7] ; [23 19],[10.90163934  8.09836066] ; [24.09836066 17.90163934],0
p7,1,0.557156,0.344653,[25 30] ; [41 60],[23.26923077 31.73076923] ; [42.73076923 58.26923077],0
a3,1,0.568558,0.325102,[37 21] ; [58 40],[35.32051282 22.67948718] ; [59.67948718 38.32051282],0
p8,1,0.579698,0.306723,[17 38] ; [27 74],[15.51282051 39.48717949] ; [28.48717949 72.51282051],0
u1,1,0.590333,0.289824,[ 6 52] ; [ 8 94],[ 5.075 52.925] ; [ 8.925 93.075],0
b5,1,0.606702,0.265005,[34 24] ; [64 38],[35.525 22.475] ; [62.475 39.525],0
b4,1,0.609738,0.260557,[32 26] ; [52 50],[30.45 27.55] ; [53.55 48.45],0
s3,1,0.61284,0.25606,[24 33] ; [38 62],[22.50955414 34.49044586] ; [39.49044586 60.50955414],0
s4,1,0.635494,0.224684,[12 46] ; [18 84],[10.875 47.125] ; [19.125 82.875],0
u3,1,0.66369,0.189072,[ 9 12] ; [16 27],[ 8.203125 12.796875] ; [16.796875 26.203125],0
p3,1,0.773515,0.082817,[19 37] ; [32 69],[18.1910828 37.8089172] ; [32.8089172 68.1910828],0
b3,1,0.900533,0.015622,[ 8 15] ; [20 40],[ 7.75903614 15.24096386] ; [20.24096386 39.75903614],0
b2,1,0.900533,0.015622,[ 8 15] ; [20 40],[ 7.75903614 15.24096386] ; [20.24096386 39.75903614],0
n2,1,0.936837,0.00628,[11  8] ; [25 19],[10.85714286  8.14285714] ; [25.14285714 18.85714286],0
n4,1,0.980011,0.000628,[34 24] ; [60 42],[34.075 23.925] ; [59.925 42.075],0
d2,1,0.983245,0.000441,[26 32] ; [45 55],[26.06329114 31.93670886] ; [44.93670886 55.06329114],0
