Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,56.554851,[166  76] ; [35 92],[131.82113821 110.17886179] ; [69.17886179 57.82113821],1
p6,1,0.0,36.178039,[123 119] ; [ 23 102],[ 96.27247956 145.72752044] ; [49.72752044 75.27247956],1
p3,1,0.0,32.64286,[158  85] ; [43 84],[132.00810811 110.99189189] ; [68.99189189 58.00810811],1
p11,1,3.1e-05,17.342475,[213  31] ; [89 39],[198.08602151  45.91397849] ; [103.91397849  24.08602151],1
p2,1,4.3e-05,16.749646,[219  25] ; [94 34],[205.30107527  38.69892473] ; [107.69892473  20.30107527],1
p10,1,0.000271,13.261758,[217  26] ; [95 32],[204.90810811  38.09189189] ; [107.09189189  19.90810811],1
p4,1,0.000337,12.853348,[171  72] ; [66 62],[155.23180593  87.76819407] ; [81.76819407 46.23180593],1
v4,1,0.000553,11.926894,[236   4] ; [116  12],[229.56521739  10.43478261] ; [122.43478261   5.56521739],1
p9,1,0.000748,11.365549,[222  22] ; [98 27],[211.59891599  32.40108401] ; [108.40108401  16.59891599],1
p5,1,0.00201,9.540573,[ 38 206] ; [  6 122],[ 28.86021505 215.13978495] ; [ 15.13978495 112.86021505],0
n5,1,0.002666,9.023145,[192  49] ; [83 44],[180.0951087  60.9048913] ; [94.9048913 32.0951087],0
s7,1,0.00332,8.622519,[135  99] ; [49 70],[121.97167139 112.02832861] ; [62.02832861 56.97167139],0
s5,1,0.008088,7.013933,[ 92 145] ; [30 91],[ 80.76536313 156.23463687] ; [41.23463687 79.76536313],0
s8,1,0.009967,6.640801,[122 119] ; [46 80],[110.32152589 130.67847411] ; [57.67847411 68.32152589],0
a6,1,0.024368,5.068257,[200  42] ; [93 35],[191.63783784  50.36216216] ; [101.36216216  26.63783784],0
r4,1,0.030244,4.695351,[228  16] ; [111  17],[222.35483871  21.64516129] ; [116.64516129  11.35483871],0
v1,1,0.032,4.598487,[161  79] ; [69 55],[151.64835165  88.35164835] ; [78.35164835 45.64835165],0
n4,1,0.051115,3.804516,[197  47] ; [92 36],[189.55913978  54.44086022] ; [99.44086022 28.55913978],0
a8,1,0.061315,3.501448,[ 40 172] ; [12 99],[ 34.13003096 177.86996904] ; [17.86996904 93.13003096],0
a2,1,0.087162,2.926019,[ 82 162] ; [32 96],[ 74.77419355 169.22580645] ; [39.22580645 88.77419355],0
r2,1,0.103653,2.648416,[232   8] ; [118   9],[228.88283379  11.11716621] ; [121.11716621   5.88283379],0
s3,1,0.11892,2.431483,[139 100] ; [62 63],[131.97527473 107.02472527] ; [69.02472527 55.97527473],0
s6,1,0.130342,2.288427,[172  67] ; [81 45],[165.6630137  73.3369863] ; [87.3369863 38.6630137],0
u1,1,0.130472,2.286885,[ 67 177] ; [ 26 102],[ 61. 183.] ; [32. 96.],0
r1,1,0.132888,2.25844,[213  30] ; [104  23],[208.19189189  34.80810811] ; [108.80810811  18.19189189],0
a3,1,0.136165,2.220768,[188  55] ; [90 38],[182.08625337  60.91374663] ; [95.91374663 32.08625337],0
s1,1,0.138755,2.191707,[  8 234] ; [  1 125],[  5.91847826 236.08152174] ; [  3.08152174 122.91847826],0
n6,1,0.145292,2.120996,[211  28] ; [106  22],[206.4386921  32.5613079] ; [110.5613079  17.4386921],0
p1,1,0.157925,1.993981,[ 26 217] ; [  8 120],[ 22.26954178 220.73045822] ; [ 11.73045822 116.26954178],0
r3,1,0.180783,1.791173,[238   4] ; [123   5],[236.11351351   5.88648649] ; [124.88648649   3.11351351],0
v3,1,0.217295,1.522148,[134 102] ; [63 63],[128.43093923 107.56906077] ; [68.56906077 57.43093923],0
a4,1,0.241995,1.368937,[118 125] ; [54 74],[112.65768194 130.34231806] ; [59.34231806 68.65768194],0
s2,1,0.267793,1.228016,[128 114] ; [58 66],[122.98360656 119.01639344] ; [63.01639344 60.98360656],0
b1,1,0.355031,0.855395,[ 84 160] ; [38 90],[ 80.02150538 163.97849462] ; [41.97849462 86.02150538],0
n2,1,0.407082,0.687307,[30  7] ; [27 10],[28.5  8.5] ; [28.5  8.5],0
b4,1,0.472209,0.516802,[147  97] ; [82 46],[150.20430108  93.79569892] ; [78.79569892 49.20430108],0
d5,1,0.478946,0.501263,[204  39] ; [111  17],[206.32075472  36.67924528] ; [108.67924528  19.32075472],0
s4,1,0.493869,0.468085,[ 34 209] ; [ 21 105],[ 36.2195122 206.7804878] ; [ 18.7804878 107.2195122],0
d3,1,0.537993,0.379272,[200  43] ; [102  26],[197.80592992  45.19407008] ; [104.19407008  23.80592992],0
a1,1,0.562144,0.336006,[ 15 229] ; [  6 122],[ 13.77419355 230.22580645] ; [  7.22580645 120.77419355],0
n1,1,0.610986,0.258741,[10 27] ; [12 25],[11. 26.] ; [11. 26.],0
n3,1,0.634151,0.226473,[29  8] ; [28 10],[28.12  8.88] ; [28.88  9.12],0
d4,1,0.689157,0.159999,[209  34] ; [112  16],[210.25067385  32.74932615] ; [110.74932615  17.25067385],0
d2,1,0.695964,0.152705,[123 120] ; [67 60],[124.78378378 118.21621622] ; [65.21621622 61.78378378],0
u3,1,0.743868,0.106756,[32 24] ; [23 15],[32.76595745 23.23404255] ; [22.23404255 15.76595745],0
b5,1,0.746126,0.104816,[156  88] ; [84 44],[157.41935484  86.58064516] ; [82.58064516 45.41935484],0
a5,1,0.818142,0.05287,[195  49] ; [101  27],[194.15053763  49.84946237] ; [101.84946237  26.15053763],0
p12,1,0.876238,0.024255,[ 28 216] ; [ 14 114],[ 27.5483871 216.4516129] ; [ 14.4516129 113.5483871],0
d1,1,0.940347,0.0056,[163  81] ; [86 42],[163.32258065  80.67741935] ; [85.67741935 42.32258065],0
u4,1,0.955426,0.003124,[  4 240] ; [  2 126],[  3.93548387 240.06451613] ; [  2.06451613 125.93548387],0
b2,1,0.970926,0.001328,[ 57 101] ; [24 43],[ 56.88 101.12] ; [24.12 42.88],0
b3,1,0.970926,0.001328,[ 57 101] ; [24 43],[ 56.88 101.12] ; [24.12 42.88],0
u2,1,0.977835,0.000772,[30 24] ; [21 17],[29.93478261 24.06521739] ; [21.06521739 16.93478261],0
